X,Y,Z,X,Y,Z,W
17.084963,351.530518,97.922043,-0.049095,0.157359,0.001774,0.986319
17.143286,351.527313,97.947304,-0.049177,0.156025,0.001914,0.986526
17.187641,351.477875,97.945984,-0.049448,0.154808,0.002095,0.986704
17.224983,351.457428,97.907578,-0.049496,0.153283,0.001921,0.98694
17.30846,351.415283,97.879585,-0.049449,0.151862,0.00175,0.987162
17.366598,351.426727,97.816734,-0.049627,0.150571,0.001626,0.987352
17.383438,351.407074,97.738953,-0.049534,0.149086,0.001527,0.987582
17.374296,351.300232,97.646034,-0.049493,0.147591,0.000962,0.987809
17.371971,351.262146,97.591118,-0.049503,0.146058,0.000754,0.988036
17.343424,351.257019,97.499084,-0.049162,0.144732,0.000785,0.988249
17.27342,351.1698,97.395134,-0.04903,0.143972,0.000327,0.988366
17.243771,351.122375,97.276009,-0.048982,0.143291,0.000371,0.988468
17.25371,351.135773,97.101227,-0.048925,0.142796,0.000578,0.988542
17.221708,351.133881,96.934494,-0.049033,0.142391,0.000788,0.988595
17.17005,351.151093,96.781212,-0.048879,0.142229,0.000747,0.988626
17.151657,351.137115,96.609306,-0.04873,0.142352,0.000627,0.988616
17.113043,351.118103,96.395714,-0.048753,0.142553,0.000498,0.988586
17.036644,351.101471,96.235527,-0.048732,0.143041,0.000473,0.988516
16.915838,351.085419,96.018341,-0.048708,0.143973,0.000646,0.988382
16.776205,351.071228,95.793137,-0.04866,0.144768,0.000819,0.988268
16.65609,351.055298,95.538902,-0.048699,0.145554,0.001045,0.98815
16.507105,351.020721,95.246017,-0.048964,0.146226,0.001205,0.988038
16.335234,351.015625,94.967262,-0.049001,0.146823,0.00132,0.987948
16.120668,350.938843,94.721756,-0.049115,0.147413,0.000847,0.987854
15.926253,350.906921,94.447479,-0.04912,0.14797,0.000991,0.987771
15.74116,350.965515,94.130737,-0.04899,0.148865,0.001578,0.987642
15.521249,350.981049,93.893463,-0.049136,0.149613,0.001839,0.987521
15.248495,350.965424,93.590996,-0.049179,0.150474,0.00243,0.987387
15.054471,350.927979,93.309013,-0.049325,0.150969,0.002219,0.987305
14.814643,350.934113,92.976639,-0.049442,0.151335,0.002546,0.987242
14.565253,350.876801,92.653732,-0.04915,0.151789,0.001975,0.987188
14.356804,350.879517,92.290688,-0.049148,0.152252,0.002373,0.987116
14.130115,350.887787,91.992859,-0.049254,0.152621,0.00268,0.987053
13.832129,350.846558,91.645721,-0.049134,0.153,0.002043,0.987002
13.529018,350.853668,91.32917,-0.049204,0.153207,0.002944,0.986964
13.196724,350.787292,91.004684,-0.049026,0.153529,0.002669,0.986924
12.885187,350.793884,90.662392,-0.049275,0.153646,0.002997,0.986892
12.540236,350.736389,90.295258,-0.048952,0.153649,0.002681,0.986909
12.182892,350.70575,89.969429,-0.049081,0.153614,0.002278,0.986909
11.848802,350.735229,89.657677,-0.048885,0.153789,0.002767,0.98689
11.489387,350.605072,89.302322,-0.048766,0.154367,0.002177,0.986807
11.063543,350.530884,88.947128,-0.048939,0.155103,0.001784,0.986684
10.626187,350.47525,88.610893,-0.049085,0.15577,0.001593,0.986572
10.197693,350.367767,88.244621,-0.049171,0.156175,0.001075,0.986504
9.686228,350.184357,87.85717,-0.049502,0.156335,0.000197,0.986463
9.216849,350.099609,87.541595,-0.049528,0.156371,-0.000026,0.986456
8.76182,350.042297,87.192276,-0.049513,0.155904,-0.000369,0.98653
8.30396,350.00354,86.881271,-0.049358,0.155198,-0.000731,0.986649
7.830935,349.912323,86.57991,-0.049124,0.154308,-0.001319,0.9868
7.365743,349.9104,86.286552,-0.049039,0.153446,-0.001281,0.986939
6.894204,349.869293,85.990387,-0.049129,0.152954,-0.00178,0.98701
6.378362,349.744415,85.686172,-0.048792,0.152769,-0.003222,0.987052
5.901063,349.698456,85.380829,-0.048766,0.152478,-0.003278,0.987098
5.379742,349.635162,85.108536,-0.048885,0.152101,-0.003668,0.987149
4.840497,349.556488,84.832855,-0.04887,0.15141,-0.004262,0.987253
4.337175,349.455994,84.57502,-0.048667,0.150618,-0.005163,0.98738
3.796558,349.326263,84.308708,-0.048377,0.149881,-0.006353,0.987499
3.268264,349.318329,84.083893,-0.04833,0.148994,-0.006464,0.987635
2.706223,349.222198,83.840302,-0.048037,0.148215,-0.007375,0.98776
2.129629,349.249237,83.566475,-0.047136,0.147293,-0.008151,0.987935
1.550921,349.235046,83.35704,-0.047381,0.146229,-0.008602,0.988078
0.98531,349.237854,83.163765,-0.04734,0.145291,-0.009085,0.988214
0.42383,349.242645,82.978546,-0.047431,0.144358,-0.0088,0.988349
-0.188453,349.208588,82.799828,-0.047476,0.143609,-0.009015,0.988454
-0.802805,349.17691,82.637947,-0.047052,0.143265,-0.009167,0.988523
-1.393249,349.110931,82.464645,-0.047024,0.143252,-0.009661,0.988521
-1.988093,349.05304,82.330917,-0.046672,0.143286,-0.009712,0.988533
-2.574076,349.150665,82.219666,-0.046852,0.142417,-0.0091,0.988655
-3.130783,349.173492,82.069336,-0.046975,0.141431,-0.008563,0.988796
-3.717009,349.067871,81.943848,-0.046439,0.141241,-0.008904,0.988845
-4.325784,349.052582,81.84761,-0.046768,0.140726,-0.009584,0.988897
-4.904992,349.055695,81.748016,-0.046675,0.140236,-0.010048,0.988966
-5.522717,348.912292,81.687462,-0.046295,0.140182,-0.010877,0.988983
-6.13891,348.828003,81.659691,-0.046027,0.139908,-0.011427,0.989028
-6.717338,348.805573,81.597107,-0.046025,0.140038,-0.011903,0.989004
-7.314426,348.855377,81.596672,-0.045998,0.140435,-0.011883,0.988949
-7.914371,348.818512,81.581886,-0.04602,0.140559,-0.012868,0.988918
-8.488379,348.817841,81.579338,-0.045832,0.140647,-0.013445,0.988907
-9.027593,348.864563,81.610336,-0.045595,0.140867,-0.013417,0.988887
-9.5674,348.825012,81.644623,-0.0453,0.141234,-0.014674,0.988831
-10.07962,348.800232,81.672295,-0.045005,0.141696,-0.015163,0.98877
-10.649091,348.848358,81.73407,-0.04513,0.141924,-0.015137,0.988732
-11.221451,348.789795,81.818222,-0.044968,0.142122,-0.015886,0.988699
-11.749455,348.811157,81.890343,-0.044697,0.142415,-0.016198,0.988665
-12.287443,348.758057,81.961441,-0.0446,0.142744,-0.016786,0.988612
-12.818711,348.760956,82.081184,-0.04481,0.143282,-0.016999,0.988521
-13.27169,348.730621,82.205872,-0.044491,0.143752,-0.017163,0.988464
-13.775288,348.713806,82.333664,-0.044341,0.14364,-0.017625,0.988479
-14.291082,348.750275,82.49305,-0.044642,0.143475,-0.018295,0.988477
-14.712629,348.785431,82.659119,-0.044502,0.143629,-0.019015,0.988448
-15.166288,348.77182,82.803123,-0.04459,0.143846,-0.019467,0.988403
-15.572952,348.7883,82.973022,-0.044533,0.14389,-0.020039,0.988388
-15.978768,348.779724,83.163963,-0.044561,0.143619,-0.020666,0.988413
-16.375957,348.800171,83.368881,-0.044545,0.143181,-0.021114,0.988468
-16.802923,348.741119,83.601349,-0.044598,0.143083,-0.021681,0.988468
-17.150112,348.774506,83.810959,-0.044701,0.142725,-0.022002,0.988508
-17.496038,348.719269,84.057968,-0.044517,0.142227,-0.022595,0.988574
-17.833622,348.762329,84.295959,-0.044568,0.141943,-0.023015,0.988603
-18.113415,348.731232,84.543411,-0.044648,0.1418,-0.023523,0.988608
-18.378292,348.738342,84.783775,-0.044898,0.141819,-0.024252,0.988576
-18.654541,348.773682,85.048691,-0.044959,0.142035,-0.024723,0.988531
-18.897451,348.787354,85.327377,-0.044882,0.142224,-0.025233,0.988494
-19.119761,348.804382,85.62365,-0.044892,0.14252,-0.02562,0.988441
-19.376722,348.807648,85.900772,-0.045106,0.142823,-0.025866,0.988382
-19.609537,348.851257,86.204613,-0.045123,0.142877,-0.025861,0.988373
-19.801319,348.859924,86.509872,-0.045228,0.142864,-0.026066,0.988365
-20.006018,348.845551,86.804626,-0.045474,0.142827,-0.026204,0.988355
-20.161863,348.871704,87.105927,-0.045758,0.14284,-0.026353,0.988336
-20.29122,348.890015,87.426903,-0.045866,0.14304,-0.026575,0.988296
-20.421265,348.905853,87.740814,-0.045944,0.143446,-0.026906,0.988225
-20.539602,348.933868,88.072777,-0.045841,0.144208,-0.027288,0.988108
-20.609888,348.951355,88.423615,-0.046065,0.145058,-0.027397,0.987971
-20.675577,348.958282,88.713165,-0.046212,0.145695,-0.027721,0.987861
-20.741848,348.980591,89.042198,-0.046136,0.146548,-0.028053,0.987729
-20.753618,348.993713,89.382469,-0.04623,0.147221,-0.028349,0.987616
-20.772785,348.989563,89.6819,-0.046325,0.147515,-0.028558,0.987562
-20.785332,348.987946,89.994156,-0.046597,0.14802,-0.02866,0.98747
-20.7661,349.009399,90.346733,-0.046655,0.148471,-0.028884,0.987393
-20.750837,349.019135,90.655952,-0.04684,0.148706,-0.028991,0.987346
-20.741354,349.045563,90.954666,-0.046979,0.149199,-0.028905,0.987268
-20.684246,349.060059,91.274063,-0.046978,0.150013,-0.028903,0.987144
-20.632,349.107269,91.601837,-0.047121,0.151135,-0.028879,0.986967
-20.569633,349.129913,91.896095,-0.04719,0.152289,-0.02903,0.986782
-20.469969,349.162964,92.189476,-0.047369,0.153377,-0.029133,0.986602
-20.345613,349.167664,92.491669,-0.047507,0.154857,-0.029354,0.986357
-20.214302,349.178589,92.778687,-0.047469,0.156088,-0.029719,0.986154
-20.04847,349.202271,93.06633,-0.047439,0.15659,-0.029857,0.986072
-19.878304,349.202759,93.371071,-0.047678,0.157747,-0.030032,0.985871
-19.738438,349.247223,93.641884,-0.047696,0.158744,-0.030101,0.985708
-19.573917,349.20459,93.926361,-0.047755,0.15866,-0.03011,0.985718
-19.398905,349.236237,94.197639,-0.04803,0.15926,-0.030068,0.985609
-19.242138,349.24646,94.451042,-0.048104,0.160249,-0.030204,0.985441
-19.046577,349.254913,94.706833,-0.048355,0.160744,-0.030301,0.985345
-18.857384,349.256073,94.96447,-0.048373,0.161972,-0.030263,0.985144
-18.619816,349.303314,95.160072,-0.048713,0.163286,-0.030367,0.984907
-18.412973,349.315521,95.378716,-0.048922,0.164021,-0.030139,0.984782
-18.183693,349.347412,95.630745,-0.049081,0.165137,-0.030483,0.984577
-17.933062,349.345703,95.81398,-0.049109,0.165863,-0.030587,0.98445
-17.681349,349.347382,96.026382,-0.049301,0.166206,-0.030559,0.984384
-17.450422,349.342743,96.239243,-0.049321,0.16655,-0.03066,0.984321
-17.172434,349.345215,96.415466,-0.049255,0.166232,-0.030646,0.984379
-16.895962,349.343414,96.58149,-0.049412,0.165988,-0.030734,0.984409
-16.653782,349.376251,96.755508,-0.049364,0.166429,-0.030761,0.984336
-16.361012,349.338593,96.884636,-0.049591,0.166183,-0.030693,0.984369
-16.108456,349.36676,97.005356,-0.049763,0.165742,-0.03066,0.984435
-15.855865,349.366547,97.116745,-0.049931,0.166434,-0.030434,0.984317
-15.566516,349.355042,97.195312,-0.050091,0.166878,-0.030224,0.98424
-15.317771,349.349518,97.276283,-0.050267,0.166984,-0.030129,0.984216
-15.065541,349.372711,97.364357,-0.050304,0.167347,-0.030061,0.984155
-14.737187,349.359497,97.419777,-0.050387,0.167202,-0.029994,0.984177
-14.485858,349.331604,97.466492,-0.050459,0.16698,-0.029977,0.984212
-14.245225,349.374146,97.511765,-0.050448,0.166646,-0.029887,0.984272
-13.947448,349.335938,97.536453,-0.050428,0.165715,-0.029808,0.984432
-13.716148,349.357788,97.550407,-0.050487,0.165166,-0.0298,0.984522
-13.501482,349.360168,97.545166,-0.050369,0.164829,-0.029512,0.984593
-13.220057,349.345947,97.539543,-0.050322,0.164097,-0.029374,0.984722
-12.995621,349.322906,97.5019,-0.050228,0.163849,-0.029417,0.984767
-12.794183,349.329285,97.420219,-0.050319,0.164107,-0.02914,0.984727
-12.537641,349.354797,97.362976,-0.050396,0.164124,-0.029118,0.984721
-12.294258,349.345612,97.291817,-0.050345,0.164093,-0.029108,0.984729
-12.113264,349.344879,97.189445,-0.050244,0.16376,-0.029107,0.98479
-11.899851,349.374725,97.122078,-0.050402,0.163174,-0.028567,0.984895
-11.704479,349.296326,97.024109,-0.050139,0.162776,-0.028852,0.984966
-11.531367,349.268921,96.892212,-0.050134,0.161907,-0.029075,0.985103
-11.349261,349.231049,96.753281,-0.050154,0.160635,-0.028899,0.985315
-11.183413,349.224854,96.616928,-0.050009,0.160078,-0.028781,0.985417
-11.053765,349.225677,96.46328,-0.050166,0.1595,-0.028488,0.985511
-10.910599,349.175323,96.278458,-0.05004,0.159086,-0.028836,0.985574
-10.748545,349.158905,96.110909,-0.050138,0.159261,-0.028953,0.985537
-10.645823,349.141937,95.907181,-0.050244,0.159536,-0.028873,0.98549
-10.548942,349.13147,95.669342,-0.050322,0.159869,-0.028769,0.985435
-10.451959,349.070435,95.468071,-0.050365,0.16,-0.029307,0.985396
-10.375015,349.03067,95.256317,-0.05038,0.159541,-0.029473,0.985464
-10.298551,349.003479,95.01825,-0.050227,0.159097,-0.029488,0.985544
-10.224559,349.023956,94.775871,-0.050262,0.15867,-0.028944,0.985627
-10.089491,349.051575,94.503563,-0.050419,0.157866,-0.028085,0.985773
-10.072899,349.031982,94.213562,-0.050299,0.156886,-0.027671,0.985947
-10.07112,348.988525,93.953743,-0.050136,0.156366,-0.02748,0.986043
-10.069673,348.945343,93.665138,-0.050239,0.156202,-0.027326,0.986068
-10.073631,348.919159,93.329735,-0.050197,0.156442,-0.027094,0.986039
-10.10462,348.848633,93.01796,-0.050181,0.15666,-0.027493,0.985994
-10.120127,348.831207,92.690948,-0.05021,0.156764,-0.027612,0.985973
-10.156809,348.788269,92.362389,-0.050051,0.156995,-0.027572,0.985945
-10.229062,348.773804,92.006798,-0.050281,0.15688,-0.027529,0.985953
-10.278845,348.751312,91.674362,-0.050288,0.156287,-0.027393,0.98605
-10.375861,348.73764,91.334999,-0.050347,0.155561,-0.026609,0.986184
-10.500154,348.706177,90.982597,-0.050326,0.154697,-0.026354,0.986327
-10.625156,348.659241,90.6427,-0.050325,0.153786,-0.025978,0.98648
-10.800117,348.630371,90.29982,-0.049922,0.153108,-0.025697,0.986613
-10.951718,348.615173,89.938835,-0.04987,0.152856,-0.025424,0.986662
-11.126709,348.613129,89.56398,-0.049929,0.15279,-0.025365,0.986671
-11.33311,348.600708,89.18412,-0.049825,0.153046,-0.025121,0.986642
-11.572497,348.584534,88.804375,-0.049839,0.153254,-0.025032,0.986612
-11.829298,348.52536,88.410851,-0.049719,0.153602,-0.025342,0.986556
-12.067095,348.518707,88.040474,-0.04973,0.153595,-0.025108,0.986562
-12.349354,348.503143,87.669792,-0.049793,0.153239,-0.024888,0.98662
-12.63372,348.449219,87.319115,-0.049618,0.152982,-0.024807,0.986671
-12.960759,348.450043,86.942062,-0.049681,0.152853,-0.024807,0.986688
-13.298875,348.384064,86.587273,-0.049498,0.152775,-0.024806,0.986709
-13.642369,348.365021,86.246849,-0.049437,0.152822,-0.024758,0.986706
-14.020971,348.348175,85.871582,-0.049516,0.15308,-0.024777,0.986661
-14.424214,348.35611,85.52755,-0.049338,0.15352,-0.024931,0.986598
-14.850355,348.271454,85.182953,-0.049546,0.154071,-0.025398,0.98649
-15.302746,348.219208,84.802162,-0.049593,0.154411,-0.025763,0.986425
-15.759606,348.221008,84.488228,-0.049649,0.154482,-0.02576,0.986411
-16.160463,348.282135,84.159714,-0.049344,0.154669,-0.025117,0.986414
-16.618258,348.241608,83.820801,-0.049355,0.154543,-0.025082,0.986434
-17.123093,348.162628,83.463264,-0.04896,0.154534,-0.02576,0.986437
-17.60198,348.197693,83.172485,-0.049214,0.15455,-0.025324,0.986434
-18.078735,348.190063,82.846703,-0.049134,0.154638,-0.025419,0.986421
-18.607822,348.187592,82.533936,-0.049097,0.154772,-0.025552,0.986399
-19.124891,348.183533,82.247253,-0.049008,0.155025,-0.025509,0.986364
-19.687851,348.186951,81.967766,-0.048974,0.155346,-0.025377,0.986319
-20.284357,348.173218,81.678062,-0.048806,0.155795,-0.025318,0.986258
-20.875872,348.078644,81.416588,-0.048788,0.156125,-0.026153,0.986185
-21.446774,348.041748,81.145309,-0.048818,0.15617,-0.026488,0.986167
-22.044395,348.053345,80.892517,-0.048778,0.156154,-0.026141,0.986181
-22.641239,348.061493,80.646881,-0.048727,0.156165,-0.026106,0.986183
-23.231422,348.076172,80.426414,-0.04867,0.156102,-0.026114,0.986196
-23.851162,348.069366,80.206154,-0.048498,0.15596,-0.026269,0.986222
-24.452938,348.034882,80.003876,-0.048307,0.155746,-0.02658,0.986257
-25.092028,348.064209,79.808449,-0.048269,0.15548,-0.026336,0.986308
-25.730717,348.055664,79.623268,-0.048254,0.155479,-0.026756,0.986297
-26.349545,348.05484,79.440742,-0.048119,0.155389,-0.026972,0.986312
-26.968058,348.051605,79.274963,-0.048071,0.155257,-0.027026,0.986334
-27.635006,348.066193,79.124962,-0.047938,0.155203,-0.026967,0.98635
-28.278061,348.111969,78.987732,-0.047722,0.155541,-0.027051,0.986305
-28.9179,348.118347,78.871658,-0.047752,0.15619,-0.02716,0.986198
-29.631954,348.124969,78.755844,-0.047736,0.156207,-0.027056,0.986199
-30.293514,348.15274,78.657227,-0.047636,0.155699,-0.027205,0.98628
-30.891369,348.273804,78.565971,-0.047191,0.155526,-0.026388,0.986351
-31.587843,348.305359,78.473251,-0.047081,0.155564,-0.026239,0.986354
-32.258537,348.356567,78.4095,-0.047193,0.155053,-0.026196,0.986431
-32.907169,348.387512,78.353973,-0.047281,0.154516,-0.026324,0.986507
-33.534611,348.376373,78.318626,-0.047006,0.154124,-0.026675,0.986572
-34.197308,348.390259,78.286354,-0.046861,0.154027,-0.026862,0.986589
-34.838844,348.412384,78.285599,-0.046665,0.15377,-0.027171,0.98663
-35.474583,348.401245,78.314156,-0.046838,0.152705,-0.027724,0.986772
-36.110004,348.391663,78.323357,-0.046692,0.151992,-0.028356,0.986871
-36.710808,348.412933,78.354492,-0.046618,0.151233,-0.02846,0.986988
-37.267559,348.522186,78.401512,-0.046498,0.149909,-0.028418,0.987197
-37.871544,348.530884,78.440353,-0.046413,0.148865,-0.028573,0.987354
-38.474316,348.620514,78.506195,-0.046167,0.147674,-0.02868,0.987542
-39.016811,348.621735,78.559883,-0.046322,0.146391,-0.028518,0.98773
-39.586464,348.763763,78.622826,-0.046073,0.145792,-0.027881,0.987849
-40.110622,348.706512,78.717735,-0.046181,0.144922,-0.028462,0.987955
-40.609058,348.775665,78.797287,-0.046148,0.144292,-0.028196,0.988056
-41.123051,348.847595,78.928123,-0.046146,0.143379,-0.028119,0.988192
-41.629192,348.890839,79.034012,-0.046191,0.142246,-0.028213,0.98835
-42.083218,348.913727,79.163147,-0.046057,0.141208,-0.028313,0.988503
-42.555458,348.944855,79.325096,-0.04607,0.140234,-0.028322,0.98864
-43.027885,348.974304,79.469872,-0.045871,0.139176,-0.028506,0.988794
-43.44289,349.01944,79.634979,-0.045756,0.138107,-0.028439,0.988951
-43.858437,349.001617,79.7985,-0.045875,0.136915,-0.028829,0.9891
-44.253456,349.04129,79.96611,-0.046042,0.135579,-0.028836,0.989276
-44.619759,349,80.112511,-0.045859,0.134549,-0.029554,0.989404
-44.985519,349.027893,80.313072,-0.046005,0.133244,-0.029791,0.989567
-45.308037,349.039886,80.496399,-0.046043,0.131986,-0.029932,0.989729
-45.621735,349.098999,80.698532,-0.046017,0.130755,-0.029831,0.989897
-45.922981,349.129395,80.930992,-0.046044,0.129549,-0.029993,0.990049
-46.19772,349.158875,81.133461,-0.0461,0.128277,-0.030158,0.990207
-46.433548,349.171112,81.333588,-0.046483,0.126836,-0.029887,0.990383
-46.670223,349.165192,81.553413,-0.046623,0.125474,-0.029867,0.990551
-46.879311,349.19577,81.785553,-0.046611,0.124253,-0.02986,0.990705
-47.052628,349.211456,81.989891,-0.046611,0.123106,-0.029909,0.990847
-47.220726,349.278107,82.229149,-0.046781,0.12214,-0.029952,0.990957
-47.392815,349.287872,82.437637,-0.046814,0.121565,-0.029978,0.991026
-47.522163,349.300781,82.615707,-0.046971,0.121129,-0.029742,0.991079
-47.636684,349.31015,82.84024,-0.047024,0.120911,-0.029656,0.991105
-47.743961,349.339752,83.072571,-0.047101,0.120765,-0.0296,0.991121
-47.801979,349.415863,83.272308,-0.046761,0.120556,-0.029804,0.991157
-47.828907,349.401978,83.495705,-0.046761,0.120614,-0.029679,0.991153
-47.83667,349.408325,83.715317,-0.04663,0.120621,-0.029861,0.991153
-47.84486,349.443726,83.918915,-0.046559,0.120802,-0.029989,0.991131
-47.841766,349.444641,84.135422,-0.046678,0.121491,-0.029982,0.991041
-47.81889,349.452271,84.330826,-0.046664,0.122335,-0.029942,0.990939
-47.757473,349.45105,84.503525,-0.046619,0.123678,-0.029949,0.990774
-47.708897,349.469879,84.713943,-0.046762,0.125344,-0.029838,0.990561
-47.631477,349.492462,84.926132,-0.046421,0.127157,-0.029813,0.990347
-47.503006,349.496124,85.131165,-0.046308,0.12909,-0.02986,0.990101
-47.341904,349.502655,85.321335,-0.046242,0.130846,-0.029977,0.98987
-47.199814,349.488556,85.513313,-0.04607,0.132584,-0.03007,0.989644
-47.045647,349.45993,85.707458,-0.046157,0.134626,-0.030692,0.989345
-46.863785,349.437714,85.874901,-0.04616,0.136201,-0.030714,0.989128
-46.653744,349.478882,86.046577,-0.046084,0.137847,-0.030525,0.98891
-46.430843,349.477661,86.228088,-0.046136,0.13985,-0.030302,0.988633
-46.185123,349.554688,86.405052,-0.046392,0.14199,-0.029432,0.988342
-45.927143,349.581848,86.554527,-0.046464,0.144168,-0.028832,0.988041
-45.646255,349.634644,86.664093,-0.046352,0.146805,-0.028479,0.987668
-45.33844,349.552551,86.810745,-0.046895,0.149013,-0.028165,0.987321
-45.026245,349.555634,86.979378,-0.047049,0.151335,-0.028027,0.986964
-44.696163,349.579742,87.101814,-0.046883,0.153654,-0.027853,0.986619
-44.390381,349.643768,87.231766,-0.046368,0.155952,-0.027738,0.986286
-44.057487,349.709137,87.364281,-0.046032,0.158313,-0.027507,0.985932
-43.709789,349.703735,87.410927,-0.045771,0.16029,-0.027633,0.985621
-43.345745,349.765228,87.478416,-0.045816,0.162114,-0.027211,0.985332
-42.985207,349.686615,87.525635,-0.045668,0.164622,-0.027734,0.984909
-42.59483,349.655273,87.603683,-0.046277,0.166311,-0.027095,0.984614
-42.242622,349.623779,87.661476,-0.046241,0.168226,-0.027091,0.984291
-41.869305,349.59549,87.706299,-0.046122,0.1709,-0.027155,0.983834
-41.467609,349.571503,87.73217,-0.046011,0.172706,-0.026805,0.983533
-41.066109,349.558746,87.75621,-0.046141,0.174473,-0.026862,0.983213
-40.671242,349.539917,87.750038,-0.045993,0.176304,-0.026696,0.982898
-40.248589,349.540985,87.758797,-0.046014,0.177455,-0.026639,0.982692
-39.83625,349.529236,87.749657,-0.046015,0.178364,-0.026486,0.982531
-39.434402,349.507385,87.685799,-0.046041,0.17892,-0.026411,0.982431
-38.989525,349.507141,87.653923,-0.045998,0.179231,-0.026267,0.98238
-38.597145,349.475769,87.594376,-0.046149,0.179945,-0.02604,0.982248
-38.198624,349.430939,87.49868,-0.046108,0.180204,-0.025783,0.98221
-37.798023,349.428528,87.426186,-0.046068,0.180376,-0.025543,0.982186
-37.400429,349.370178,87.341461,-0.045873,0.181334,-0.025254,0.982026
-37.005398,349.31781,87.222054,-0.045837,0.181705,-0.024911,0.981968
-36.589294,349.306183,87.11689,-0.045753,0.181457,-0.024984,0.982016
-36.164661,349.24234,87.004662,-0.045579,0.181501,-0.02481,0.982021
-35.77866,349.209351,86.85807,-0.045555,0.180912,-0.024673,0.982134
-35.399483,349.164032,86.736336,-0.0454,0.180121,-0.024321,0.982295
-35.002209,349.146851,86.576424,-0.045206,0.179,-0.024265,0.98251
-34.655239,349.096893,86.381958,-0.045089,0.177219,-0.024001,0.982845
-34.287628,349.076263,86.199501,-0.045169,0.175761,-0.023635,0.983112
-33.936356,349.021149,86.001266,-0.045162,0.174626,-0.023361,0.983321
-33.572334,349.041718,85.783127,-0.045229,0.172998,-0.022695,0.983621
-33.230488,349.018982,85.555885,-0.045321,0.1719,-0.022342,0.983818
-32.919205,349.043335,85.313515,-0.045146,0.171217,-0.022084,0.983951
-32.622612,348.945435,85.069748,-0.04478,0.170396,-0.022585,0.984098
-32.29649,348.88382,84.851997,-0.044547,0.169459,-0.02259,0.984271
-32.035091,348.837097,84.602196,-0.044578,0.16816,-0.021822,0.984509
-31.733755,348.81308,84.360313,-0.044456,0.166806,-0.021531,0.984752
-31.458269,348.756775,84.085686,-0.044396,0.165504,-0.020975,0.984986
-31.19906,348.697632,83.797188,-0.044687,0.16364,-0.020622,0.985292
-30.914408,348.614502,83.476585,-0.04498,0.161782,-0.020475,0.985588
-30.674566,348.588593,83.174957,-0.044889,0.160675,-0.020031,0.985783
-30.461666,348.539673,82.875786,-0.044913,0.159441,-0.019856,0.985985
-30.267302,348.494598,82.533958,-0.044827,0.158577,-0.019744,0.986131
-30.070551,348.469055,82.2146,-0.044388,0.157919,-0.019863,0.986254
-29.875923,348.438232,81.897011,-0.044235,0.157293,-0.019653,0.986365
-29.71629,348.390289,81.531631,-0.044205,0.156887,-0.019518,0.986434
-29.565834,348.362244,81.178658,-0.044019,0.156546,-0.01932,0.9865
-29.412029,348.291534,80.862717,-0.043916,0.156013,-0.019543,0.986585
-29.299204,348.272064,80.452545,-0.043709,0.156032,-0.019229,0.986597
-29.218424,348.218719,80.073517,-0.043855,0.15584,-0.018853,0.986628
-29.142447,348.182831,79.723351,-0.043805,0.155783,-0.018854,0.986639
-29.081617,348.140228,79.310379,-0.043694,0.156095,-0.018683,0.986598
-29.064789,348.132446,78.869797,-0.043767,0.156625,-0.018165,0.986521
-29.015068,348.110931,78.528656,-0.043734,0.157033,-0.018317,0.986455
-29.000986,348.094269,78.11689,-0.043362,0.157871,-0.018048,0.986342
-28.992353,348.064423,77.72863,-0.043169,0.158472,-0.018206,0.986251
-29.024534,348.031738,77.387276,-0.042844,0.159196,-0.018154,0.98615
-29.068634,347.996368,77.007927,-0.042406,0.160068,-0.01816,0.986028
-29.148996,347.968719,76.596321,-0.042673,0.160643,-0.017841,0.985928
-29.24777,347.915619,76.199692,-0.042552,0.161203,-0.017778,0.985843
-29.374163,347.887146,75.777924,-0.042602,0.161638,-0.017827,0.985769
-29.487312,347.875427,75.357948,-0.042593,0.162065,-0.017659,0.985702
-29.636797,347.864349,74.992805,-0.04271,0.162595,-0.017553,0.985612
-29.801458,347.809448,74.59494,-0.042173,0.163164,-0.017128,0.985548
-29.941069,347.777405,74.231163,-0.042052,0.163826,-0.017083,0.985445
-30.112068,347.784485,73.870636,-0.041679,0.164649,-0.017371,0.985318
-30.310516,347.839966,73.549194,-0.041953,0.165248,-0.017355,0.985207
-30.569592,347.813812,73.134453,-0.041937,0.165992,-0.017732,0.985075
-30.830839,347.792328,72.771706,-0.041893,0.166718,-0.017716,0.984955
-31.070265,347.769775,72.425804,-0.04187,0.167151,-0.017859,0.98488
-31.397116,347.78009,72.071556,-0.041793,0.167616,-0.017711,0.984807
-31.704214,347.792328,71.737099,-0.04165,0.16782,-0.017702,0.984778
-32.001335,347.78714,71.409363,-0.041566,0.167875,-0.017537,0.984775
-32.337128,347.763306,71.098953,-0.041333,0.168118,-0.017542,0.984744
-32.719208,347.776642,70.788757,-0.041227,0.168278,-0.017369,0.984724
-33.082378,347.761536,70.527061,-0.040878,0.168517,-0.017416,0.984697
-33.438358,347.751831,70.240479,-0.040717,0.168785,-0.017234,0.984661
-33.840233,347.775848,69.939827,-0.040462,0.168924,-0.017239,0.984647
-34.25087,347.764374,69.685028,-0.040369,0.168807,-0.017213,0.984672
-34.653343,347.784637,69.440254,-0.040005,0.168615,-0.017434,0.984716
