Format Version,1.24,Take Name,Take 2025-04-01 01.55.23 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-01 01.55.23.678 PM,Capture Start Frame,6940146,Total Frames in Take,8758,Total Exported Frames,8758,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133333,0.000104,0.024038,-0.004240,0.999702,0.475686,312.534180,42.037437,92.384224,310.080322,82.676620,100.686470,310.686340,34.755733,-55.838413,315.502014,-41.380260,-9.243594,314.574493,-57.969185,-43.543316,311.263000,132.996902,-81.591591,313.098969,101.144669,92.393936,309.967468,82.697189,100.659874,310.816315,34.631287,-55.846714,315.485199,-41.281254,-9.160601,314.547485,-57.926662,-43.580235,311.257721,133.003403,-81.611099,313.136902,101.093987,-439.767609,12.247566,-462.514496,-449.554535,12.921268,-426.196198,-394.119965,14.442621,-408.190521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,0.000113,0.024037,-0.004247,0.999702,0.475579,312.536713,42.037434,92.384026,310.080872,82.676720,100.686340,310.687622,34.755848,-55.838352,315.506775,-41.380295,-9.243521,314.578918,-57.969170,-43.543579,311.264557,132.996811,-81.591782,313.101593,101.144554,92.394753,309.971497,82.696373,100.657410,310.812866,34.633316,-55.847794,315.492096,-41.281357,-9.160100,314.552002,-57.924568,-43.579697,311.262421,133.003555,-81.610077,313.134979,101.091164,-439.764679,12.258077,-462.513336,-449.554932,12.930589,-426.195496,-394.119263,14.450519,-408.187408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.150000,0.000103,0.024041,-0.004247,0.999702,0.476372,312.534821,42.037056,92.385132,310.079681,82.675690,100.687080,310.685516,34.754745,-55.838188,315.503296,-41.380310,-9.243483,314.575073,-57.969509,-43.542103,311.264435,132.996796,-81.590538,313.100861,101.144783,92.397514,309.966187,82.695763,100.660156,310.815430,34.632267,-55.847729,315.483673,-41.281708,-9.161000,314.548615,-57.927944,-43.579819,311.257355,133.003265,-81.609329,313.140778,101.093925,-439.766205,12.244101,-462.516479,-449.553802,12.925286,-426.195129,-394.120117,14.435544,-408.191406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,0.000111,0.024040,-0.004244,0.999702,0.476346,312.531677,42.036293,92.384995,310.076385,82.675140,100.687080,310.683014,34.754230,-55.838001,315.501282,-41.381176,-9.243241,314.573547,-57.970268,-43.542374,311.259583,132.995895,-81.590736,313.096344,101.143806,92.397072,309.966797,82.694847,100.657372,310.807526,34.632801,-55.846535,315.483002,-41.281853,-9.161094,314.548615,-57.927753,-43.578934,311.254700,133.002274,-81.609062,313.131836,101.090912,-439.768921,12.245625,-462.517517,-449.554443,12.931440,-426.194031,-394.119934,14.444098,-408.190796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,0.000109,0.024036,-0.004252,0.999702,0.476306,312.530701,42.037342,92.384598,310.074219,82.676933,100.687073,310.680511,34.756092,-55.837330,315.500732,-41.380596,-9.242453,314.572235,-57.969307,-43.543159,311.259674,132.996582,-81.591232,313.096893,101.144196,92.394707,309.961456,82.696976,100.660873,310.809662,34.631226,-55.846004,315.482544,-41.279938,-9.158979,314.545929,-57.925560,-43.581051,311.254120,133.004822,-81.610725,313.135406,101.090660,-439.768158,12.244984,-462.516449,-449.553223,12.927563,-426.193878,-394.119293,14.432718,-408.190582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.175000,0.000112,0.024035,-0.004250,0.999702,0.475626,312.532684,42.037090,92.383865,310.076294,82.676781,100.686409,310.682922,34.755947,-55.837917,315.503052,-41.380894,-9.243018,314.574829,-57.969559,-43.543941,311.260895,132.996277,-81.591995,313.098175,101.143845,92.393707,309.964508,82.696098,100.661148,310.811249,34.631374,-55.848930,315.485138,-41.278336,-9.157582,314.549164,-57.925453,-43.582016,311.256104,133.001846,-81.611282,313.135803,101.090881,-439.767944,12.249907,-462.515717,-449.555450,12.928677,-426.191559,-394.119904,14.449850,-408.185730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,0.000107,0.024034,-0.004264,0.999702,0.475859,312.533447,42.037323,92.383995,310.074982,82.677139,100.686600,310.680908,34.756317,-55.837509,315.504456,-41.380756,-9.242613,314.574829,-57.969353,-43.543854,311.263763,132.996475,-81.591805,313.101715,101.143982,92.394882,309.961975,82.696846,100.659210,310.809784,34.632252,-55.846420,315.486938,-41.280140,-9.158385,314.548248,-57.926239,-43.581360,311.259033,133.002701,-81.611183,313.139679,101.092461,-439.766357,12.245995,-462.516144,-449.553162,12.932597,-426.191406,-394.119049,14.442448,-408.187347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.191667,0.000114,0.024033,-0.004254,0.999702,0.476221,312.533691,42.036854,92.384254,310.076416,82.676971,100.687019,310.683197,34.756180,-55.836906,315.504852,-41.381382,-9.241933,314.576355,-57.969830,-43.543785,311.261871,132.995834,-81.591675,313.099548,101.143227,92.395172,309.966980,82.694580,100.661263,310.810242,34.633583,-55.846004,315.487061,-41.282528,-9.158002,314.550049,-57.924171,-43.581734,311.253510,133.000839,-81.611580,313.139435,101.092407,-439.767395,12.245049,-462.518433,-449.556335,12.926163,-426.195038,-394.117859,14.443491,-408.187714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.200000,0.000096,0.024031,-0.004249,0.999702,0.475789,312.531921,42.035877,92.383713,310.077118,82.676399,100.686630,310.682220,34.755615,-55.837082,315.499359,-41.382664,-9.242044,314.570770,-57.970913,-43.544518,311.263000,132.994736,-81.592316,313.099091,101.141945,92.392578,309.962830,82.695381,100.660995,310.812836,34.631134,-55.844872,315.481140,-41.280621,-9.159080,314.545166,-57.928066,-43.582020,311.259033,133.002304,-81.611824,313.136383,101.088615,-439.768188,12.241951,-462.518738,-449.555847,12.917755,-426.196655,-394.117859,14.444101,-408.189606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.208333,0.000095,0.024034,-0.004253,0.999702,0.478072,312.533081,42.036930,92.386215,310.077545,82.676910,100.688858,310.682465,34.756077,-55.835270,315.500854,-41.381279,-9.240338,314.571808,-57.969807,-43.541702,311.264709,132.996063,-81.589668,313.101105,101.143486,92.397621,309.967010,82.696335,100.661499,310.808777,34.631763,-55.843048,315.480896,-41.281307,-9.156457,314.549896,-57.926254,-43.579407,311.259735,133.003342,-81.608971,313.139465,101.092491,-439.765350,12.250866,-462.514099,-449.556519,12.915543,-426.197876,-394.121368,14.444245,-408.190491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.216667,0.000098,0.024037,-0.004257,0.999702,0.476563,312.535706,42.036606,92.384964,310.079254,82.675949,100.687286,310.684387,34.755062,-55.837322,315.504425,-41.381207,-9.242507,314.575165,-57.970058,-43.542614,311.267090,132.996017,-81.590782,313.103943,101.143715,92.395760,309.968414,82.693695,100.658073,310.811066,34.631321,-55.845726,315.485870,-41.281803,-9.156906,314.550842,-57.926189,-43.580135,311.263123,133.003738,-81.610588,313.140472,101.092491,-439.766846,12.252909,-462.515076,-449.555939,12.924082,-426.194611,-394.120544,14.445737,-408.190796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,0.000107,0.024036,-0.004247,0.999702,0.477588,312.533447,42.036011,92.385910,310.078094,82.675606,100.688377,310.684296,34.754757,-55.836090,315.502594,-41.381924,-9.241201,314.574554,-57.970642,-43.541855,311.262207,132.995285,-81.589951,313.098907,101.142868,92.396713,309.962250,82.693962,100.659706,310.816193,34.630825,-55.843002,315.482849,-41.284351,-9.157401,314.549103,-57.925900,-43.578968,311.256866,133.003540,-81.608932,313.136566,101.090919,-439.767914,12.243427,-462.516479,-449.554932,12.918008,-426.194214,-394.117981,14.442350,-408.192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,0.000109,0.024037,-0.004234,0.999702,0.477546,312.528687,42.035282,92.386055,310.075409,82.674576,100.688354,310.682068,34.753708,-55.836460,315.496857,-41.382469,-9.241604,314.570068,-57.971329,-43.541580,311.255951,132.994659,-81.589828,313.091888,101.142403,92.395943,309.961731,82.693832,100.660538,310.812195,34.629463,-55.844666,315.478851,-41.282005,-9.157992,314.544312,-57.926739,-43.578602,311.251892,133.000549,-81.608932,313.129150,101.090118,-439.767303,12.245353,-462.517426,-449.556763,12.917025,-426.198547,-394.121155,14.437531,-408.192047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,0.000112,0.024037,-0.004255,0.999702,0.477058,312.530579,42.035583,92.385452,310.073303,82.674896,100.687798,310.679840,34.754032,-55.836800,315.501434,-41.382175,-9.241977,314.572784,-57.971027,-43.542149,311.259277,132.994949,-81.590309,313.096863,101.142677,92.395706,309.959106,82.693253,100.659637,310.809753,34.629913,-55.844940,315.483795,-41.280251,-9.157476,314.548523,-57.925629,-43.578922,311.257538,133.000549,-81.610718,313.133972,101.089951,-439.768250,12.248555,-462.516205,-449.554321,12.929991,-426.190125,-394.120300,14.439979,-408.188049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,0.000114,0.024037,-0.004250,0.999702,0.477956,312.530884,42.035686,92.386375,310.074371,82.674988,100.688713,310.681183,34.754128,-55.835934,315.501556,-41.382050,-9.241099,314.573456,-57.970909,-43.541241,311.258636,132.995056,-81.589424,313.096039,101.142776,92.395386,309.964600,82.693565,100.659187,310.807770,34.630913,-55.844334,315.485443,-41.280933,-9.156116,314.546722,-57.928291,-43.578194,311.253815,133.002197,-81.607269,313.132599,101.090492,-439.766571,12.244724,-462.517914,-449.551178,12.923832,-426.196411,-394.118408,14.441374,-408.189270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,0.000099,0.024040,-0.004251,0.999702,0.477435,312.535400,42.036232,92.386086,310.080048,82.675056,100.688141,310.685364,34.754124,-55.836948,315.503571,-41.381260,-9.242220,314.574890,-57.970371,-43.541210,311.266083,132.995911,-81.589584,313.102509,101.143806,92.396919,309.964447,82.692307,100.660294,310.817902,34.631073,-55.845161,315.482880,-41.282097,-9.158074,314.551239,-57.927113,-43.579803,311.262207,133.003128,-81.609337,313.142578,101.093803,-439.768188,12.250858,-462.514130,-449.558197,12.925302,-426.193939,-394.119415,14.443453,-408.188843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,0.000116,0.024037,-0.004245,0.999702,0.477965,312.531219,42.035053,92.386406,310.075439,82.674339,100.688736,310.682495,34.753479,-55.835960,315.501678,-41.382668,-9.241118,314.574066,-57.971535,-43.541206,311.258301,132.994415,-81.589417,313.095428,101.142151,92.397575,309.962433,82.692566,100.660400,310.812378,34.628460,-55.843079,315.482025,-41.283123,-9.156473,314.549377,-57.928528,-43.580215,311.251953,133.001923,-81.609383,313.135162,101.092270,-439.768341,12.239677,-462.519440,-449.555634,12.917072,-426.195557,-394.117188,14.437002,-408.191711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,0.000099,0.024037,-0.004245,0.999702,0.476596,312.534576,42.035198,92.385071,310.080170,82.674515,100.687363,310.685669,34.753628,-55.837379,315.502228,-41.382587,-9.242545,314.574097,-57.971447,-43.542526,311.264648,132.994629,-81.590744,313.100677,101.142334,92.395927,309.968628,82.692986,100.658249,310.812805,34.629951,-55.846039,315.482849,-41.281712,-9.157382,314.550415,-57.927860,-43.579823,311.260895,133.000854,-81.610313,313.137329,101.090782,-439.766846,12.250998,-462.514313,-449.555573,12.927940,-426.195099,-394.121338,14.440609,-408.190826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,0.000115,0.024040,-0.004235,0.999702,0.478194,312.531219,42.035172,92.386940,310.077332,82.673874,100.688957,310.684570,34.752968,-55.836311,315.500458,-41.382210,-9.241556,314.573792,-57.971359,-43.540390,311.257446,132.994797,-81.588829,313.093781,101.142784,92.399315,309.964111,82.692940,100.659660,310.812744,34.629692,-55.845005,315.483826,-41.282681,-9.157123,314.547394,-57.928009,-43.576015,311.253418,133.003113,-81.608887,313.127655,101.089386,-439.767944,12.238914,-462.519379,-449.553589,12.921145,-426.193665,-394.119171,14.441771,-408.188568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,0.000113,0.024040,-0.004255,0.999702,0.476880,312.536255,42.035084,92.385521,310.079010,82.673836,100.687569,310.685608,34.752914,-55.837490,315.507202,-41.382324,-9.242770,314.578583,-57.971458,-43.541767,311.264832,132.994720,-81.590126,313.102448,101.142685,92.397316,309.966187,82.692253,100.659210,310.815308,34.631180,-55.846989,315.492554,-41.283775,-9.159327,314.550964,-57.927803,-43.580189,311.260742,133.000824,-81.608101,313.140045,101.091423,-439.766357,12.251946,-462.513641,-449.555511,12.928003,-426.192780,-394.118317,14.448072,-408.185089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,0.000114,0.024043,-0.004248,0.999702,0.477776,312.534241,42.035034,92.386719,310.078064,82.673149,100.688446,310.684906,34.752178,-55.837204,315.504669,-41.381977,-9.242580,314.576721,-57.971439,-43.540237,311.261963,132.994980,-81.588837,313.099182,101.143196,92.397850,309.968231,82.692719,100.656792,310.810028,34.629757,-55.845955,315.486084,-41.284004,-9.158342,314.553284,-57.928848,-43.576759,311.258911,133.003372,-81.606194,313.134583,101.090889,-439.766174,12.247145,-462.514526,-449.554504,12.919801,-426.194244,-394.118805,14.442945,-408.188446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,0.000111,0.024038,-0.004243,0.999702,0.477339,312.530914,42.034931,92.385857,310.075867,82.674080,100.688103,310.682495,34.753197,-55.836746,315.500275,-41.382721,-9.241930,314.572693,-57.971664,-43.541672,311.258698,132.994385,-81.589935,313.095367,101.142174,92.396461,309.964874,82.693939,100.658737,310.809692,34.630669,-55.845173,315.482452,-41.282955,-9.158790,314.547607,-57.929005,-43.577599,311.254303,133.000610,-81.608757,313.132324,101.090096,-439.766357,12.245718,-462.514648,-449.554871,12.912036,-426.196198,-394.120789,14.440199,-408.188965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,0.000112,0.024038,-0.004244,0.999702,0.477153,312.534851,42.036091,92.385704,310.079590,82.675163,100.687904,310.686249,34.754276,-55.836987,315.504456,-41.381519,-9.242186,314.576813,-57.970490,-43.541790,311.262604,132.995575,-81.590080,313.099396,101.143394,92.395157,309.968079,82.694420,100.659294,310.813416,34.629776,-55.844913,315.486237,-41.281933,-9.157546,314.552338,-57.928318,-43.578400,311.259430,133.004578,-81.609726,313.135162,101.091423,-439.765778,12.252968,-462.511353,-449.553253,12.933315,-426.192474,-394.119354,14.444415,-408.187164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,0.000134,0.024037,-0.004238,0.999702,0.477392,312.531982,42.034214,92.385895,310.075928,82.673340,100.688179,310.684845,34.752495,-55.836628,315.504669,-41.383366,-9.241791,314.578308,-57.972294,-43.541698,311.255188,132.993561,-81.589951,313.092957,101.141396,92.396576,309.964172,82.692772,100.662071,310.814911,34.630806,-55.845978,315.488281,-41.282024,-9.159238,314.549866,-57.930691,-43.579468,311.246429,132.997650,-81.608589,313.134155,101.090637,-439.766968,12.243985,-462.514832,-449.555084,12.919182,-426.193115,-394.120026,14.440354,-408.189697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,0.000116,0.024039,-0.004249,0.999702,0.476851,312.535980,42.036026,92.385452,310.079529,82.674919,100.687576,310.686493,34.754028,-55.837402,315.506744,-41.381462,-9.242641,314.578796,-57.970524,-43.541946,311.263428,132.995575,-81.590263,313.100830,101.143478,92.396255,309.964905,82.692627,100.660751,310.817688,34.634029,-55.847164,315.489044,-41.281731,-9.159615,314.552338,-57.929134,-43.579018,311.258575,133.002625,-81.609100,313.139008,101.091553,-439.767517,12.252958,-462.510498,-449.553101,12.935362,-426.187927,-394.119537,14.447235,-408.186035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,0.000116,0.024038,-0.004259,0.999702,0.477443,312.535980,42.034950,92.385880,310.077606,82.674088,100.688141,310.684387,34.753216,-55.836529,315.507904,-41.382690,-9.241743,314.578979,-57.971622,-43.541622,311.264404,132.994385,-81.589828,313.102570,101.142181,92.397888,309.967926,82.695015,100.660240,310.811340,34.632298,-55.846897,315.492188,-41.285366,-9.159385,314.551544,-57.930233,-43.577579,311.257629,133.000488,-81.608658,313.141113,101.091225,-439.769043,12.243524,-462.516724,-449.557861,12.917776,-426.195892,-394.119781,14.437536,-408.191345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,0.000105,0.024034,-0.004246,0.999702,0.477125,312.537262,42.035984,92.385315,310.082184,82.675903,100.687943,310.688171,34.755077,-55.836277,315.505920,-41.382160,-9.241331,314.577850,-57.970707,-43.542622,311.266479,132.995102,-81.590614,313.102966,101.142570,92.395752,309.970001,82.696251,100.659164,310.817047,34.632347,-55.844566,315.486969,-41.283588,-9.158464,314.552948,-57.929192,-43.579906,311.260345,133.000809,-81.608391,313.142059,101.092842,-439.768311,12.250196,-462.510498,-449.556366,12.926003,-426.191437,-394.119263,14.446221,-408.185089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,0.000117,0.024035,-0.004248,0.999702,0.478187,312.533386,42.034748,92.386429,310.076965,82.674446,100.688980,310.684113,34.753620,-55.835342,315.504364,-41.383224,-9.240431,314.576538,-57.971874,-43.541409,311.260468,132.993912,-81.589455,313.097900,101.141479,92.398026,309.966370,82.694351,100.661835,310.810089,34.632561,-55.845417,315.489014,-41.284748,-9.158253,314.548767,-57.930260,-43.577072,311.253296,133.000122,-81.608154,313.135284,101.088959,-439.766541,12.249424,-462.513947,-449.554413,12.926097,-426.190735,-394.119232,14.445264,-408.187958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,0.000110,0.024032,-0.004238,0.999702,0.478391,312.535095,42.035366,92.386421,310.081146,82.675682,100.689262,310.687836,34.754902,-55.834675,315.503784,-41.383003,-9.239637,314.576721,-57.971348,-43.541752,311.262482,132.994263,-81.589638,313.098694,101.141571,92.397781,309.966095,82.696342,100.663681,310.819214,34.632763,-55.844376,315.485352,-41.283482,-9.158048,314.551025,-57.930508,-43.579464,311.257721,133.000534,-81.608261,313.136963,101.090134,-439.764709,12.252388,-462.509583,-449.556122,12.922998,-426.192017,-394.119080,14.444422,-408.187042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,0.000114,0.024036,-0.004251,0.999702,0.477538,312.535126,42.035557,92.385902,310.078491,82.674973,100.688293,310.685242,34.754120,-55.836250,315.505798,-41.382252,-9.241398,314.577576,-57.971054,-43.541767,311.263184,132.994858,-81.589905,313.100555,101.142555,92.397682,309.966949,82.696449,100.661186,310.812836,34.633335,-55.847881,315.488922,-41.284977,-9.159361,314.551605,-57.929184,-43.578102,311.258972,133.001343,-81.607346,313.137085,101.090187,-439.767700,12.248575,-462.514862,-449.556610,12.923573,-426.191589,-394.117981,14.445480,-408.188507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,0.000114,0.024032,-0.004237,0.999702,0.478367,312.534271,42.035236,92.386452,310.080048,82.675415,100.689232,310.687134,34.754631,-55.834801,315.503571,-41.383034,-9.239787,314.576660,-57.971447,-43.541664,311.260895,132.994171,-81.589584,313.097351,101.141548,92.399841,309.966095,82.695824,100.662994,310.817261,34.633156,-55.844524,315.486511,-41.285191,-9.158249,314.550201,-57.929279,-43.578590,311.256958,132.999054,-81.610130,313.134216,101.091522,-439.764374,12.254160,-462.509888,-449.554199,12.928538,-426.189667,-394.120911,14.444906,-408.186615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,0.000127,0.024031,-0.004250,0.999702,0.478449,312.532990,42.035191,92.386406,310.075287,82.675461,100.689278,310.683319,34.754700,-55.834507,315.505859,-41.383102,-9.239491,314.578125,-57.971462,-43.541759,311.258575,132.994019,-81.589584,313.096832,101.141396,92.397156,309.965179,82.695892,100.663078,310.808990,34.633167,-55.844898,315.489899,-41.285519,-9.157051,314.551758,-57.929611,-43.578373,311.252289,133.000061,-81.608521,313.135071,101.091072,-439.763947,12.255283,-462.510071,-449.554901,12.927140,-426.189819,-394.120483,14.446348,-408.186127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,0.000119,0.024031,-0.004250,0.999702,0.479173,312.534637,42.035454,92.387123,310.077698,82.675774,100.690010,310.685028,34.755013,-55.833767,315.506165,-41.382893,-9.238745,314.578247,-57.971233,-43.541054,311.261505,132.994293,-81.588882,313.099213,101.141617,92.399155,309.968018,82.696701,100.661873,310.812592,34.634232,-55.845318,315.492004,-41.286327,-9.155808,314.549500,-57.928276,-43.577129,311.255829,132.999969,-81.606567,313.137360,101.090492,-439.765106,12.248979,-462.511810,-449.553833,12.927761,-426.192505,-394.120178,14.447453,-408.185089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,0.000110,0.024035,-0.004251,0.999702,0.478373,312.536407,42.036106,92.386612,310.080048,82.675819,100.689148,310.686462,34.754990,-55.835152,315.506531,-41.381901,-9.240247,314.578186,-57.970551,-43.541218,311.265076,132.995285,-81.589256,313.102234,101.142838,92.398178,309.968414,82.695366,100.663612,310.815826,34.633194,-55.846558,315.491730,-41.285362,-9.157459,314.549500,-57.927917,-43.578793,311.259644,133.004150,-81.608452,313.140686,101.091095,-439.767181,12.257494,-462.510590,-449.554291,12.938904,-426.186707,-394.120941,14.445585,-408.185608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
