x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,mass,l0,l1,l2,l3,l4,l5,l6,l7,l8
-0.019621845,-0.036632326,0.037984608,-0.158910085,0.000274435,0.013452164,0.987201372,500,-62.62162677,-38.6560191,-27.51868083,-22.68450648,-15.56238095,-21.96602011,-44.31986845,-26.07002213,-17.24715187
-0.024185908,-0.031268116,0.037994554,-0.158900292,0.042967504,0.011983862,0.986286408,500,-65.64765961,-35.81941953,-26.54708066,-25.48713458,-26.90164997,-21.82278391,-41.49640478,-24.79177701,-17.31898672
-0.033001647,-0.026820979,0.040299149,-0.161461398,0.075868072,0.014427098,0.983852688,500,-70.26627057,-33.61446059,-25.5133711,-29.11241893,-31.1393565,-24.01040709,-36.39950362,-25.30650064,-17.64511846
-0.039932948,-0.020220086,0.040941121,-0.153096338,0.131884609,0.01522883,0.979252799,500,-73.41359247,-31.61868134,-24.88571624,-33.97637516,-33.67784427,-25.40760059,-31.1643212,-23.7997399,-18.21910175
-0.048208172,-0.0081223,0.042988459,-0.123485596,0.150395275,0.018495636,0.980709172,500,-71.40637772,-35.97098446,-27.00287774,-39.91442174,-39.30054914,-28.15996296,-27.96896291,-23.20983931,-17.8651614
-0.057205262,-7.27E-05,0.04236172,-0.099269127,0.164196325,0.020243548,0.981211193,500,-70.23851843,-40.50287743,-28.64806659,-42.12180426,-42.79864462,-31.41711049,-26.50446401,-14.70919654,-16.51014683
-0.067928114,0.010990902,0.045378707,-0.074445935,0.179783782,0.02311267,0.980612767,500,-68.23130368,-44.85518055,-30.76522809,-48.05985084,-48.42134948,-34.16947286,-23.30910573,-14.11929595,-16.15620648
-0.074852508,0.017885056,0.046267128,-0.026979017,0.184673748,0.019804435,0.982229873,500,-65.06876666,-49.7472786,-32.57140326,-53.18256539,-52.60674966,-36.87422781,-23.90417713,-7.549024268,-16.05172901
-0.089092068,0.026174704,0.051193126,-0.000428068,0.200695003,0.020030304,0.979448886,500,-63.06155191,-54.09958172,-34.68856477,-59.12061198,-58.22945452,-39.62659018,-20.70881885,-6.95912368,-15.69778866
-0.084244789,0.031615035,0.052719003,0.039627581,0.168706725,0.009927532,0.984819344,500,-60.70167602,-58.4217823,-36.6502331,-63.15099254,-62.98350704,-42.58014884,-29.53367541,-3.379037545,-17.71857975
-0.098066781,0.03784845,0.057818687,0.063365559,0.184279732,0.006337828,0.980808655,500,-58.69446127,-62.77408543,-38.76739461,-69.08903912,-68.6062119,-45.33251121,-26.33831713,-2.789136957,-17.3646394
-0.088577183,0.049726212,0.059829342,0.111132668,0.174771484,-0.000514577,0.978317021,500,-56.3569814,-62.66741785,-37.05075719,-76.50506639,-72.72650418,-46.45483591,-32.37502192,-3.738217405,-20.39350906
-0.084793919,0.06053407,0.064832666,0.148336353,0.176002647,-0.0042721,0.973139838,500,-54.5708321,-59.50080154,-35.71186636,-85.02492667,-74.13112263,-47.40156245,-36.37661929,-6.182390626,-21.86001299
-0.083466926,0.075901423,0.068079881,0.198101771,0.202142354,-0.004611478,0.959100042,500,-52.80901752,-57.8641596,-34.85910224,-93.44287044,-76.21857799,-49.11108807,-32.92077038,-9.004017461,-22.68269978
-0.077437993,0.08377624,0.07299694,0.23264472,0.201918111,-0.006190182,0.951350194,500,-51.02286822,-54.69754329,-33.52021141,-101.9627307,-77.62319645,-50.05781462,-36.92236775,-11.44819068,-24.14920372
-0.070328349,0.098565267,0.078092521,0.291679209,0.224196271,-0.000210982,0.929870543,500,-49.47388628,-52.29591416,-32.72438393,-112.9816327,-76.81923335,-51.01094071,-34.49524197,-31.63109071,-25.06879908
-0.064741239,0.103662183,0.082737456,0.325812236,0.226390699,0.000750691,0.917928687,500,-47.68773698,-49.12929785,-31.3854931,-121.501493,-78.22385181,-51.95766725,-38.49683934,-34.07526393,-26.53530301
-0.066778281,0.107490034,0.084257332,0.334598868,0.244271381,0.0049585,0.910137629,500,-49.24798658,-48.53591663,-29.8391028,-123.1867784,-79.41851104,-52.04285746,-35.78033085,-33.58757213,-27.19083656
-0.06171615,0.114074369,0.085730147,0.331295125,0.249942082,0.015288432,0.909691574,500,-50.6146525,-41.03504181,-25.84618082,-123.7725428,-81.86746105,-53.0248479,-35.82818392,-36.68051693,-28.49482439
-0.065130969,0.108589739,0.08481035,0.316847713,0.252361332,0.012788583,0.914197865,500,-52.37811026,-49.21291378,-29.97652468,-122.0580677,-84.21426568,-53.25843822,-34.94385621,-36.55814343,-29.54958508
-0.059899088,0.115460048,0.085985678,0.312654081,0.255790697,0.022632221,0.914497855,500,-53.74477618,-41.71203896,-25.9836027,-122.6438322,-86.66321569,-54.24042866,-34.99170929,-39.65108823,-30.85357291
-0.066600921,0.114435362,0.088784071,0.317935975,0.267665056,0.021386323,0.909293549,500,-55.15983802,-48.50053754,-31.30231365,-125.0794769,-87.78609301,-54.77321904,-30.67347197,-42.71137388,-25.13294717
-0.063924674,0.107468424,0.085980807,0.295630765,0.248805075,0.017692658,0.922163464,500,-57.4227533,-49.36308944,-31.81984479,-118.3637997,-87.91731837,-54.92508691,-37.35993239,-40.42319749,-24.07511417
-0.064824877,0.100091782,0.083318063,0.253965664,0.217736277,0.012331583,0.942305835,500,-60.00986654,-50.39532804,-32.11819238,-114.8230626,-87.91050738,-54.40235475,-43.43834762,-38.49369154,-29.47997438
-0.057560961,0.092955381,0.08156089,0.231340927,0.181329446,0.007936832,0.955791826,500,-62.27278182,-51.25787994,-32.63572352,-108.1073855,-88.04173274,-54.55422262,-50.12480804,-36.20551515,-28.42214138
-0.050416513,0.088915578,0.078480383,0.192650057,0.144595058,0.005806847,0.970538256,500,-63.79779607,-50.10527519,-32.51866289,-103.5041783,-88.55393992,-55.19379047,-55.23224587,-40.84667398,-29.92065499
-0.045556773,0.080845246,0.077150331,0.160566298,0.114232606,0.002032085,0.980390354,500,-66.06071135,-50.96782709,-33.03619403,-96.78850115,-88.68516528,-55.34565834,-61.91870629,-38.5584976,-28.86282198
-0.037670763,0.074607447,0.07543365,0.110092961,0.077013053,0.001515547,0.990932002,500,-69.60467612,-49.39780067,-33.23642929,-91.579059,-89.53188155,-55.6663762,-67.96565542,-43.48498882,-31.25816229
-0.031551159,0.067742759,0.07469007,0.077146524,0.036554353,-0.00352303,0.996343205,500,-71.8675914,-50.26035257,-33.75396043,-84.86338182,-89.66310691,-55.81824407,-74.65211584,-41.19681244,-30.20032929
