x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,l0,l1,l2,l3,l4,l5,l6,l7,l8
-0.032951003,-0.058242206,0.321364327,0.080626503,-0.063733445,0.006716911,0.994682009,-81.10056118,-63.17079412,-40.83346477,-61.82347407,-42.53371082,-22.83139593,-54.72633788,-64.79864122,-36.75670879
-0.011919889,-0.061328341,0.322333666,0.120502776,-0.025716053,-0.000390517,0.992379773,-86.34671478,-59.38444152,-39.81611481,-57.81296813,-42.66554603,-35.18991233,-59.53029425,-66.29460285,-41.57584829
0.007352434,-0.068267738,0.325961244,0.135489607,0.007662375,-0.00531439,0.990734885,-88.66059909,-57.37755365,-38.88025595,-54.00114077,-43.34139674,-35.59542276,-65.7259895,-71.35057425,-44.17141906
0.02717793,-0.069082374,0.32860051,0.15156418,0.043400067,-0.013780014,0.987398017,-90.11561804,-54.85593342,-38.05365154,-50.98997412,-42.9952397,-36.87743618,-71.22581532,-74.62654076,-50.50377419
0.045317921,-0.074949981,0.333369132,0.158966378,0.07916395,-0.019534982,0.983911146,-92.42950235,-52.84904555,-37.11779268,-47.17814676,-43.67109041,-37.2829466,-77.42151058,-79.68251216,-53.09934496
0.065965938,-0.079321681,0.339970462,0.172161045,0.117438487,-0.034040595,0.977450773,-93.78895399,-54.70979149,-36.46156104,-44.36664976,-41.13593724,-38.35170853,-82.81927111,-84.29848112,-57.26330791
0.084453915,-0.086524294,0.347594162,0.183671933,0.150615189,-0.043168286,0.970420623,-96.1028383,-52.70290362,-35.52570217,-40.55482241,-41.81178795,-38.75721895,-89.01496637,-89.35445251,-59.85887868
0.103339372,-0.097516875,0.357090265,0.205886387,0.191391807,-0.060540463,0.957765537,-97.48950627,-55.55483266,-35.17965692,-37.16816023,-39.38213673,-39.11935513,-95.63669427,-94.41542269,-63.61364554
0.11819771,-0.105687507,0.366913545,0.217530037,0.220446814,-0.071852012,0.948114536,-99.80339058,-53.54794479,-34.24379806,-33.35633287,-40.05798744,-39.52486555,-101.8323895,-99.47139409,-66.20921631
0.126701072,-0.11705421,0.377502151,0.238114664,0.249367371,-0.085926621,0.934737362,-102.3286667,-57.19546537,-34.277846,-29.9070881,-36.40608718,-39.68368885,-106.3661011,-106.7048649,-60.83438512
0.13257271,-0.112071438,0.377498766,0.234529502,0.256156105,-0.091294785,0.933298037,-96.49418595,-52.1340759,-31.49911209,-26.43453969,-33.92569545,-38.19545381,-106.4200942,-103.7351793,-59.10150315
0.144309544,-0.112783272,0.37913121,0.230468519,0.28451632,-0.092361267,0.925961188,-92.1904011,-49.07489065,-27.48033158,-22.39328256,-32.73142824,-22.40887522,-108.3430954,-105.0042434,-59.5334202
0.153241845,-0.106709636,0.379558541,0.221643951,0.293523971,-0.099767607,0.924534511,-86.35592033,-44.01350117,-24.70159767,-18.92073414,-30.25103651,-20.92064018,-108.3970885,-102.0345578,-57.80053822
0.158287798,-0.108472622,0.378218484,0.215090291,0.326609905,-0.086680848,0.916268829,-81.13678751,-42.20321381,-24.45284046,-15.23883137,-29.31370704,-12.13323336,-109.3855856,-95.03424701,-56.40005576
0.165739042,-0.101493754,0.377414928,0.201234235,0.33763965,-0.089832261,0.915114427,-75.30230674,-37.14182434,-21.67410655,-11.76628295,-26.83331531,-10.64499832,-109.4395787,-92.06456141,-54.66717379
0.168314007,-0.101803246,0.376450715,0.189137019,0.366580359,-0.080346443,0.907408661,-70.00049995,-39.85598592,-21.66036099,-7.889057356,-25.27445471,-31.5321774,-109.2858238,-93.75456323,-54.97549157
0.175842459,-0.092990588,0.376107403,0.173702398,0.370640916,-0.084866483,0.908432974,-64.16601918,-34.79459644,-18.88162708,-4.416508937,-22.79406299,-30.04394236,-109.3398169,-90.78487762,-53.24260959
0.175615117,-0.088133461,0.37273551,0.144775937,0.394469149,-0.066745218,0.904974637,-59.4978754,-36.0209825,-20.71038735,-6.29162193,-23.62443682,-29.99341438,-111.464936,-89.39503573,-51.4803275
0.182266837,-0.076131792,0.374130555,0.11902387,0.3882282,-0.065405126,0.911501153,-57.2534914,-37.36136487,-21.53826087,-14.33098847,-26.00676865,-31.34226263,-112.0097194,-93.7306302,-53.80580707
0.18815541,-0.062715566,0.372923166,0.089551986,0.387694275,-0.061225272,0.915382465,-55.2922759,-34.42063501,-21.44488148,-17.76918571,-29.29448326,-32.5849644,-113.5150658,-95.40614651,-56.94158657
0.191748095,-0.046921668,0.372745953,0.055372838,0.372659011,-0.054053178,0.924736375,-53.0478919,-35.76101738,-22.27275501,-25.80855224,-31.67681508,-33.93381265,-114.0598492,-99.74174097,-59.26706614
0.200349577,-0.032888814,0.37391749,0.016398915,0.370596337,-0.043012863,0.927652588,-50.64509215,-34.21084364,-21.89000207,-31.54733413,-33.9868383,-33.87958767,-115.8349141,-101.7722964,-63.04769568
0.202500194,-0.016050588,0.374706938,-0.020944855,0.354670855,-0.033138691,0.934169002,-48.40070816,-35.55122601,-22.7178756,-39.58670067,-36.36917013,-35.22843592,-116.3796975,-106.1078908,-65.37317524
0.203926131,0.002874393,0.373415101,-0.063968081,0.329666481,-0.01927781,0.941730567,-45.70211629,-34.02133033,-22.79043589,-46.70077488,-39.16534765,-38.12574755,-114.7646216,-108.1659657,-67.90122979
0.204937551,0.019436024,0.375919131,-0.098733786,0.311803372,-0.008090541,0.944968169,-43.45773229,-35.3617127,-23.61830942,-54.74014141,-41.54767948,-39.4745958,-115.309405,-112.5015602,-70.22670936
0.21167812,0.035010202,0.381374486,-0.145636206,0.298023488,0.020465975,0.943161301,-41.13624436,-34.06695604,-24.29352633,-61.86686179,-45.71193415,-25.62267574,-116.4992588,-115.5483949,-73.17847642
0.210614818,0.049831,0.385084494,-0.17840074,0.279495759,0.03211748,0.942880567,-38.89186036,-35.40733842,-25.12139985,-69.90622832,-48.09426598,-26.97152399,-117.0440422,-119.8839894,-75.50395599
0.208799716,0.068475471,0.390167046,-0.222263212,0.257128952,0.049893537,0.93914557,-36.83392439,-34.23015128,-25.12294507,-77.93927178,-49.41755923,-41.79498809,-116.7863608,-124.5502039,-74.3925793
0.208816369,0.080693541,0.395457574,-0.24533553,0.24026451,0.060431015,0.937246785,-34.5895404,-35.57053365,-25.95081859,-85.97863831,-51.79989105,-43.14383634,-117.3311442,-128.8857984,-76.71805887
0.216220108,0.097805187,0.406534874,-0.292778853,0.222075969,0.092248511,0.92544747,-32.28838042,-32.72713127,-25.76552796,-95.58984331,-39.40270359,-43.20499251,-119.1996952,-132.1867029,-83.10011031
0.209985161,0.114249478,0.412667773,-0.322057089,0.195893256,0.107827824,0.919933815,-30.04399642,-34.06751364,-26.59340148,-103.6292098,-41.78503542,-44.55384076,-119.7444786,-136.5222974,-85.42558988
0.207331133,0.111413683,0.412577629,-0.31423749,0.192741797,0.109900762,0.923053206,-33.27692565,-34.89892085,-28.77079916,-104.0676003,-58.87469405,-47.05953382,-121.2649571,-137.9960548,-86.22175695
0.201571521,0.111187535,0.410093999,-0.302341915,0.194656199,0.100013856,0.927736794,-38.86324287,-34.74722045,-28.67977892,-102.1450715,-65.50411232,-50.35907291,-123.5485519,-136.0121571,-85.21463808
0.197803193,0.090719866,0.404533261,-0.266179679,0.200487546,0.086151027,0.938898888,-44.02286609,-40.78707385,-33.32296763,-100.2780023,-64.91365078,-50.41168899,-123.8755886,-140.257087,-84.35916219
0.192678274,0.092632552,0.403741946,-0.252438012,0.204837581,0.072474393,0.942901945,-49.60918331,-40.63537344,-33.23194739,-98.35547357,-71.54306905,-53.71122809,-126.1591834,-138.2731893,-83.35204332
0.183383255,0.082655093,0.39992187,-0.216997806,0.222646695,0.047515367,0.949253755,-54.30715353,-41.85444994,-35.58303163,-95.93567459,-72.61254741,-55.38730567,-127.4644991,-140.4537054,-74.84574594
0.176234389,0.081019554,0.39717525,-0.196616818,0.219297744,0.034870149,0.955004921,-59.89347075,-41.70274953,-35.49201138,-94.01314581,-79.24196569,-58.68684477,-129.7480939,-138.4698078,-73.83862707
0.164236011,0.06735457,0.393129291,-0.16042363,0.230652033,0.024978741,0.959395623,-65.56061447,-42.23643757,-38.87204338,-92.29198194,-83.54141401,-52.39965311,-131.9175491,-138.493117,-67.13191895
0.158266398,0.071244855,0.394027334,-0.149201452,0.233711926,0.011696124,0.96071893,-71.14693169,-42.08473717,-38.78102313,-90.36945316,-90.17083228,-55.69919221,-134.2011439,-136.5092194,-66.12480009
0.138558905,0.068588851,0.389695672,-0.107089105,0.239831447,-0.01695261,0.96474111,-77.82366216,-28.55073098,-41.25052901,-88.92260683,-93.31026558,-64.48036593,-136.3526689,-134.9289252,-63.46788659
0.131540263,0.069297793,0.390662793,-0.085016398,0.240136524,-0.032917023,0.966448722,-83.40997938,-28.39903058,-41.15950876,-87.00007805,-99.93968385,-67.77990502,-138.6362637,-132.9450275,-62.46076773
0.12986441,0.083505431,0.390179604,-0.111902681,0.239769679,-0.026849519,0.963985163,-78.60817379,-43.09429578,-40.31662268,-91.74725606,-101.5666747,-68.5403558,-140.268423,-127.4931332,-67.81766423
0.129398573,0.102676389,0.394017851,-0.147336794,0.231411838,-0.024353954,0.961325811,-72.28616158,-43.18071388,-40.36847353,-98.05659284,-103.588658,-69.55998928,-140.3166172,-124.0894372,-66.12445804
0.127401602,0.11557376,0.396517332,-0.200699886,0.23718242,-0.003650371,0.950500253,-66.42425268,-30.02155553,-40.49795592,-102.9848502,-106.9881451,-61.2250314,-141.681794,-119.8866421,-66.98130319
0.127704158,0.136846526,0.403693144,-0.246816404,0.227082273,0.001655209,0.942078852,-60.10224046,-30.10797362,-40.54980678,-109.294187,-109.0101284,-62.24466487,-141.7299882,-116.4829461,-65.28809701
0.115135236,0.149217371,0.406786746,-0.294039791,0.224983855,0.006534487,0.928913433,-54.08527991,-23.57160349,-40.7154734,-114.9879841,-112.3958636,-58.66200267,-142.6616736,-111.4797006,-64.71991649
0.113613218,0.168135687,0.415467509,-0.335954999,0.214458538,0.01090867,0.917072939,-47.76326769,-23.65802159,-40.76732426,-121.2973209,-114.4178469,-59.68163615,-142.7098678,-108.0760046,-63.02671031
0.103821051,0.183025759,0.424384389,-0.389762688,0.214499761,0.005369112,0.89557025,-41.74378131,-20.28304557,-40.80108299,-127.1488878,-117.9467062,-58.70012178,-142.9748076,-104.1725338,-61.37101696
0.102458507,0.203293039,0.437426585,-0.431756681,0.203335167,0.004853596,0.878759023,-35.42176909,-20.36946367,-40.85293385,-133.4582246,-119.9686895,-59.71975525,-143.0230018,-100.7688378,-59.67781077
0.097785865,0.219418088,0.451122912,-0.47887288,0.21022978,-0.007283672,0.852309306,-29.10101979,-37.9251847,-40.59573865,-139.9136765,-122.7441108,-69.11381481,-143.7795689,-97.11525441,-58.828361
0.086810083,0.225069733,0.453845171,-0.494729827,0.189284566,-0.000489167,0.848182476,-29.49319909,-38.20531278,-40.76381549,-146.31887,-119.7489111,-67.64422774,-138.3561868,-95.01976143,-57.80862731
0.057763191,0.224477381,0.449002874,-0.521454166,0.133798932,0.015496132,0.842581313,-29.28600985,-43.17009232,-42.8773693,-152.722121,-117.1304303,-68.11185372,-134.7119911,-90.62432475,-54.73577184
0.046024342,0.2314982,0.453470443,-0.53961942,0.106299416,0.017326599,0.834991679,-29.67818915,-43.45022039,-43.04544615,-159.1273145,-114.1352306,-66.64226666,-129.2886091,-88.52883177,-53.71603815
0.027600902,0.225864761,0.45087927,-0.563283401,0.053887624,0.044629728,0.823295889,-29.84568418,-45.2476742,-44.11126148,-165.9815368,-105.5533904,-66.96628612,-123.7798202,-85.65836693,-52.86974357
0.025713124,0.227650627,0.451355948,-0.55792047,0.038147721,0.056017989,0.827122413,-34.65685129,-45.39216431,-44.19795554,-168.1309677,-109.7857707,-69.0969253,-122.3887948,-91.63631057,-55.8731644
0.017602587,0.224071997,0.449491976,-0.547023162,-0.002653161,0.077867486,0.833483819,-38.98067627,-50.0453173,-47.35851886,-169.9049131,-117.7498308,-65.67436775,-118.630066,-97.30176828,-58.06330478
0.013866724,0.228457792,0.451175477,-0.537912945,-0.017859109,0.088408914,0.838161428,-43.79184339,-50.18980741,-47.44521293,-172.054344,-121.9822111,-67.80500693,-117.2390406,-103.2797119,-61.06672561
0.005445427,0.235588453,0.451726456,-0.52410818,-0.044010873,0.097499963,0.84490675,-47.98433944,-49.88862897,-48.31884162,-173.3410322,-124.2554313,-74.88404774,-116.1641635,-106.7764126,-58.78850622
0.00504579,0.237705711,0.45376241,-0.515218709,-0.056216527,0.108240507,0.848335651,-52.79550655,-50.03311908,-48.40553569,-175.4904631,-128.4878117,-77.01468692,-114.7731381,-112.7543562,-61.79192705
0.00186097,0.245815285,0.458527148,-0.505206725,-0.082675588,0.127940607,0.849448123,-57.74733813,-33.97977492,-48.21069707,-177.8085227,-132.0406119,-78.76952692,-110.3901868,-117.8666784,-61.32952777
0.002205731,0.24877344,0.461589052,-0.495121398,-0.096505729,0.143442428,0.851449185,-62.55850525,-34.12426503,-48.29739114,-179.9579536,-136.2729923,-80.9001661,-108.9991614,-123.844622,-64.3329486
0.004627844,0.246028856,0.463246564,-0.473556682,-0.131905288,0.179821441,0.852061801,-64.7400046,-26.54483801,-49.51831886,-182.0416989,-137.5405826,-85.39290569,-108.662173,-128.4147549,-74.30345937
0.006378786,0.241578419,0.457564837,-0.460657466,-0.126201139,0.176026619,0.860745375,-64.29125625,-24.95232925,-48.56281361,-175.6499225,-136.0282179,-84.47747248,-105.4550617,-122.7654872,-71.31957466
-0.005593298,0.239477182,0.445457484,-0.418707445,-0.137213669,0.162456089,0.88287287,-65.75267402,-42.67286192,-47.42442518,-168.7003033,-139.9334583,-83.84308949,-102.324969,-122.9373142,-71.96923492
-0.001672683,0.235644794,0.439715266,-0.40041225,-0.123488821,0.158707083,0.8939981,-65.30392568,-41.08035316,-46.46891993,-162.3085269,-138.4210936,-82.92765628,-99.1178577,-117.2880465,-68.98535021
-0.014226845,0.230833534,0.432472096,-0.376592834,-0.133684087,0.15427962,0.90360622,-65.81026039,-39.91936512,-44.22197309,-159.6878291,-142.6925315,-74.72774818,-96.02425567,-114.0243262,-65.79323799
-0.011285456,0.225630702,0.427063604,-0.362962697,-0.124915085,0.15107203,0.910950901,-65.36151204,-38.32685636,-43.26646783,-153.2960528,-141.1801668,-73.81231498,-92.81714438,-108.3750585,-62.80935328
-0.027088162,0.21891878,0.419218544,-0.346375298,-0.125524532,0.130961844,0.92038945,-65.31530523,-38.75010796,-43.99024178,-149.6898157,-141.5847034,-68.50464433,-90.64178772,-105.6435645,-53.94635482
-0.025825026,0.215416512,0.416033377,-0.338250843,-0.119067927,0.129917584,0.924408252,-64.86655688,-37.1575992,-43.03473653,-143.2980393,-140.0723387,-67.58921113,-87.43467643,-99.99429685,-50.96247011
-0.032265719,0.199408453,0.400220563,-0.296855798,-0.111513515,0.112165845,0.941732549,-64.8440793,-37.99797062,-44.19387088,-133.7240326,-138.7684247,-64.8526592,-85.19344246,-93.62891601,-52.16402852
-0.030766195,0.195008493,0.39520087,-0.27592784,-0.097168617,0.10697694,0.950251557,-64.39533096,-36.40546186,-43.23836562,-127.3322562,-137.2560601,-63.937226,-81.98633117,-87.97964834,-49.18014381
-0.049788304,0.186301411,0.383280494,-0.242890922,-0.107199132,0.095166694,0.959403797,-64.08471799,-36.9293932,-42.74018017,-121.1493647,-131.6479207,-66.91123343,-79.11215853,-81.52232409,-46.63898066
-0.047535507,0.181465814,0.379193634,-0.227452555,-0.093517666,0.091156234,0.964992395,-63.63596965,-35.33688444,-41.78467491,-114.7575883,-130.1355561,-65.99580023,-75.90504724,-75.87305642,-43.65509595
-0.070403557,0.178662328,0.372725689,-0.20509576,-0.109467813,0.077210399,0.969531372,-63.40628899,-34.35259572,-40.00782956,-110.1952543,-123.2753041,-66.65008735,-72.11440528,-70.49476046,-35.64257202
-0.068946593,0.172061923,0.367720725,-0.184740755,-0.097832075,0.071849536,0.975262725,-62.95754065,-32.76008697,-39.05232431,-103.803478,-121.7629394,-65.73465415,-68.90729399,-64.84549279,-32.65868731
-0.021795719,-0.000102246,0.252595876,0.006003094,0.00281583,0.026398215,0.999629515,-4.725,-4.05,-4.2,-4.125,-6,-6.375,-3.75,-4.725,-7.8
-0.037037191,0.007830985,0.255650218,0.022017248,-0.015639475,0.026420795,0.99928604,-10.02179555,-1.361267826,-2.522026693,-7.032233948,-12.7675233,-9.425160336,-1.683573173,-1.388878268,-5.798326961
-0.057132845,0.012687843,0.259832962,0.026707743,-0.041000463,0.027852801,0.998413682,-14.6060911,-9.172535653,-5.644053386,-10.4269679,-18.93504659,-13.78782067,-2.167146345,-0.790256537,-7.171653922
-0.07245873,0.024296613,0.264613265,0.034978942,-0.060531625,0.03157901,0.997053239,-19.90288665,-6.483803479,-3.966080079,-13.33420184,-25.70256989,-16.83798101,-0.100719518,2.545865195,-5.169980883
-0.073301204,0.030575214,0.268218048,0.012412446,-0.073342341,0.030864182,0.996751842,-20.74254745,-11.89881628,-8.121665759,-20.46200251,-27.2453263,-19.1136885,-4.260912547,-2.927185562,-9.232710543
-0.066202368,0.043086773,0.271802324,-0.015908821,-0.085257901,0.030618583,0.995761268,-19.53845825,-11.91382908,-8.15225144,-28.09605318,-29.68808271,-20.35814598,-7.296105575,-7.931486319,-11.7579402
-0.06516415,0.053400625,0.27611358,-0.047640807,-0.09860656,0.031405801,0.993489192,-19.28124405,-13.57884188,-10.77033712,-35.47697884,-32.28083913,-22.64322847,-9.843798603,-10.84516208,-14.45191986
-0.059758358,0.068901036,0.281436493,-0.087400971,-0.116073299,0.033526286,0.988819522,-18.07715486,-13.59385468,-10.8009228,-43.11102951,-34.72359554,-23.88768596,-12.87899163,-15.84946283,-16.97714952
-0.057367211,0.079570876,0.287140071,-0.117599856,-0.129326082,0.036846739,0.983914303,-17.12150316,-16.30886748,-13.32525848,-50.99351768,-36.64135195,-26.25245595,-14.47043466,-20.18345109,-20.63675418
-0.052117401,0.094383301,0.294376181,-0.152898057,-0.136394806,0.042711394,0.97785192,-15.91741396,-16.32388028,-13.35584416,-58.62756835,-39.08410837,-27.49691344,-17.50562769,-25.18775185,-23.16198384
-0.048478161,0.107273616,0.301932983,-0.192145945,-0.155736221,0.047247948,0.967777762,-14.68754351,-15.96389308,-16.05830484,-65.86083776,-41.18936478,-29.67652717,-19.44394572,-29.40689636,-25.654401
-0.04305395,0.119348843,0.308652089,-0.217609963,-0.163442607,0.052827646,0.960802611,-13.48345432,-15.97890588,-16.08889052,-73.49488843,-43.63212119,-30.92098466,-22.47913874,-34.41119711,-28.17963066
-0.038698966,0.129398418,0.315944813,-0.250843816,-0.174577329,0.059228747,0.950311576,-12.7164745,-16.25641868,-18.35541371,-81.07854847,-45.68112761,-32.93302027,-24.51589427,-38.34791974,-32.03845407
-0.037472472,0.125718635,0.318571317,-0.263669372,-0.157023783,0.053489834,0.950242512,-14.37824076,-19.7515514,-20.45249334,-84.42595449,-43.05267843,-31.96830896,-31.39397474,-35.5936004,-31.01080767
-0.036500005,0.123388451,0.322106431,-0.282401824,-0.137969621,0.047689024,0.948124122,-15.65856171,-24.35293412,-21.19254172,-88.1981652,-44.95235426,-31.9873867,-38.29783645,-36.58049198,-29.22495814
-0.034698147,0.122183802,0.325513462,-0.294428415,-0.12453941,0.042523659,0.946569375,-17.32032798,-27.84806684,-23.28962135,-91.54557122,-42.32390508,-31.02267539,-45.17591691,-33.82617264,-28.19731174
-0.024857601,0.126198792,0.33029183,-0.309404853,-0.092062283,0.042774579,0.945496435,-18.86637159,-29.94632456,-24.25818536,-94.58037959,-51.1095184,-34.3748586,-54.166888,-38.19245876,-28.96556377
-0.022723077,0.122992147,0.333358751,-0.318738587,-0.079848664,0.040537,0.943603018,-20.52813785,-33.44145728,-26.35526499,-97.92778561,-48.48106923,-33.41014729,-61.04496846,-35.43813941,-27.93791737
-0.030746841,0.124153935,0.333229011,-0.309105111,-0.095953838,0.040821262,0.945293878,-22.08181082,-33.53967717,-26.35900161,-98.04659015,-55.18676074,-35.82509042,-56.05831374,-39.43052545,-28.92157398
-0.043865897,0.134084123,0.334471649,-0.30205273,-0.114674709,0.038197498,0.945597594,-23.46834511,-31.48633455,-25.12699604,-96.29669352,-62.11042101,-39.08158629,-50.09021371,-38.81260877,-28.40728138
-0.061949207,0.136246154,0.332249641,-0.28210469,-0.140211707,0.036623398,0.948375636,-24.33844874,-31.25877318,-25.41286157,-95.93114747,-63.4500969,-39.8173058,-45.13783633,-34.34984344,-26.31696338
-0.076008706,0.147971208,0.335503366,-0.271705183,-0.160605989,0.037016798,0.94816231,-25.72498304,-29.20543057,-24.180856,-94.18125084,-70.37375716,-43.07380167,-39.1697363,-33.73192676,-25.80267078
-0.093339236,0.153281164,0.336397165,-0.248320446,-0.195584991,0.044278151,0.94769347,-27.303302,-28.73997858,-23.85778598,-92.2235295,-74.28042524,-44.76990936,-33.6344976,-30.44158575,-26.45036547
-0.105784094,0.162523974,0.339959842,-0.236044288,-0.209377675,0.047123093,0.947746537,-28.6898363,-26.68663596,-22.62578041,-90.47363287,-81.2040855,-48.02640523,-27.66639757,-29.82366906,-25.93607287
