Format Version,1.24,Take Name,Take 2024-08-09 04.43.38 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-08-09 04.43.38.923 PM,Capture Start Frame,6742858,Total Frames in Take,3045,Total Exported Frames,3045,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2190,21.900000,-0.054827,-0.998067,-0.015232,0.024994,-52.799671,307.566925,90.298431,-92.418777,310.717651,37.628986,-18.398762,305.302856,142.074341,-108.582977,311.952423,132.394760,8.201912,302.294708,49.095604,-92.606155,310.568176,37.751781,-18.576567,305.138855,142.245041,-108.551918,312.137207,132.340698,8.445150,302.451263,48.896084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,21.910000,-0.055546,-0.998031,-0.014670,0.025153,-54.155624,307.746796,91.088699,-93.791481,310.893280,38.431614,-19.737080,305.493347,142.853348,-109.915733,312.258759,133.202408,6.821871,302.341797,49.867424,-93.983986,310.757019,38.567036,-19.916550,305.346680,143.024780,-109.885262,312.430389,133.142578,7.065231,302.478485,49.672634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,21.920000,-0.056450,-0.997982,-0.014515,0.025194,-55.515644,307.954010,91.866516,-95.152573,311.153534,39.213432,-21.094513,305.656616,143.627518,-111.262085,312.581055,133.985825,5.446706,302.424835,50.639275,-95.309914,311.016754,39.341461,-21.308577,305.491913,143.828339,-111.221718,312.762482,133.937317,5.703323,302.581421,50.384136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,21.930000,-0.057604,-0.997909,-0.014913,0.025238,-56.943588,308.175201,92.649918,-96.577141,311.506165,40.002449,-22.523798,305.759155,144.406403,-112.675743,312.900818,134.777161,4.002400,302.534637,51.413643,-96.695717,311.451843,40.052990,-22.714211,305.694916,144.627426,-112.598434,312.965485,134.755829,4.252781,302.588623,51.143044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,21.940000,-0.055311,-0.998092,-0.009795,0.025629,-58.289680,308.574799,93.527222,-98.005714,311.183075,40.901138,-23.792927,306.847076,145.260040,-113.990761,313.453033,135.678177,2.630759,302.815979,52.269539,-98.177231,311.331665,40.989986,-23.729355,307.027649,145.715179,-114.040947,313.305542,135.490341,2.821932,302.639557,51.940132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,21.950000,-0.058015,-0.997924,-0.012136,0.025191,-59.808746,308.529388,94.272560,-99.452629,311.593994,41.616699,-25.378212,306.378204,146.033585,-115.527588,313.527496,136.385941,1.123540,302.617737,53.053986,-99.591461,311.492035,41.775158,-25.470219,306.251953,146.316208,-115.532310,313.651581,136.252716,1.392523,302.724701,52.720707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,21.960000,-0.057194,-0.997992,-0.009800,0.025405,-61.158916,308.917297,95.075981,-100.843483,311.669617,42.433502,-26.689901,307.065063,146.822968,-116.858276,314.010437,137.203781,-0.243902,302.923981,53.843651,-101.037132,311.786438,42.534420,-26.601889,307.361053,147.316925,-116.951866,313.915588,137.057922,-0.061294,302.798340,53.515743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,21.970000,-0.057561,-0.997989,-0.008641,0.025091,-62.580929,309.200317,95.883102,-102.237991,311.855042,43.214909,-28.138369,307.447144,147.651138,-118.297279,314.431000,137.971542,-1.649991,303.068054,54.694805,-102.378601,311.994781,43.291069,-28.030272,307.624084,148.135422,-118.379951,314.289185,137.784637,-1.497169,302.900208,54.362331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,21.980000,-0.058041,-0.997967,-0.008589,0.024879,-63.957588,309.379791,96.671898,-103.590614,312.064606,43.987118,-29.537834,307.601379,148.454269,-119.686035,314.670532,138.736816,-3.015757,303.182587,55.509392,-103.776283,312.218323,44.095047,-29.480124,307.777618,148.933853,-119.774658,314.514038,138.559357,-2.879345,303.011871,55.204159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,21.990000,-0.058514,-0.997943,-0.008544,0.024765,-65.332535,309.592133,97.487747,-104.951698,312.307800,44.794159,-30.925579,307.787720,149.277679,-121.064949,314.941010,139.540039,-4.387811,303.331940,56.339088,-105.105225,312.476135,44.869537,-30.846165,307.989258,149.739563,-121.154205,314.771271,139.391434,-4.286592,303.153107,56.060577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,22.000000,-0.058644,-0.997949,-0.007937,0.024418,-66.709656,309.863708,98.320686,-106.295639,312.522400,45.599220,-32.335110,308.116333,150.134125,-122.466789,315.278503,140.331787,-5.740971,303.537537,57.217587,-106.461044,312.720306,45.712887,-32.232929,308.370728,150.605011,-122.573891,315.079559,140.131317,-5.617958,303.329712,56.933937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,22.010000,-0.061332,-0.997775,-0.010664,0.023852,-68.167633,309.917694,99.118073,-107.663765,313.071655,46.356560,-33.876537,307.708618,150.969147,-123.953316,315.420380,141.079788,-7.176809,303.470032,58.066772,-107.831261,313.091187,46.458530,-34.011044,307.609711,151.264099,-123.916855,315.434875,140.965424,-6.998804,303.465546,57.824707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,22.020000,-0.060857,-0.997834,-0.008100,0.023636,-69.474030,310.388855,99.967667,-108.966560,313.230255,47.185703,-35.187431,308.482117,151.833725,-125.271126,316.046570,141.893600,-8.470901,303.796478,58.957649,-109.148354,313.419678,47.261986,-35.133373,308.786865,152.206741,-125.304878,315.884674,141.747498,-8.306255,303.603943,58.728817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,22.030000,-0.061354,-0.997809,-0.007796,0.023483,-70.791672,310.669373,100.814392,-110.267738,313.515320,48.020363,-36.520370,308.762573,152.690552,-126.594025,316.408997,142.722168,-9.784438,303.990540,59.824463,-110.415604,313.657104,48.089924,-36.459316,308.927124,153.051575,-126.649933,316.270538,142.572281,-9.618052,303.826324,59.560188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,22.040000,-0.061382,-0.997809,-0.007455,0.023534,-72.002769,310.936615,101.598900,-111.486252,313.748383,48.808582,-37.724152,309.063599,153.471451,-127.798912,316.706818,143.510742,-11.001646,304.227692,60.604809,-111.658356,313.944855,48.885109,-37.712948,309.313202,153.851120,-127.824249,316.507843,143.370636,-10.872793,304.021027,60.361710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,22.050000,-0.061721,-0.997784,-0.007815,0.023611,-73.221077,311.174164,102.365662,-112.708748,314.051086,49.581997,-38.937733,309.240234,154.232864,-129.008301,316.953308,144.288147,-12.229427,304.451935,61.359653,-112.854424,314.229248,49.655743,-38.878456,309.444397,154.562073,-129.055145,316.773499,144.132935,-12.080832,304.255646,61.126652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,22.060000,-0.061535,-0.997794,-0.007639,0.023728,-74.369576,311.436127,103.071869,-113.871651,314.280579,50.297199,-40.072411,309.532410,154.931061,-130.148453,317.207733,145.006516,-13.385675,304.723755,62.052700,-114.031448,314.523743,50.350666,-40.049591,309.845612,155.311172,-130.178955,316.953308,144.869614,-13.290868,304.470886,61.825916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,22.070000,-0.062972,-0.997685,-0.009283,0.023932,-75.566528,311.545746,103.651146,-115.072014,314.677979,50.895317,-41.263363,309.372589,155.495758,-131.318573,317.346283,145.617493,-14.612063,304.786133,62.595993,-115.216194,314.812958,50.996330,-41.364929,309.465637,155.634628,-131.296280,317.220886,145.515259,-14.473009,304.642578,62.436386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,22.080000,-0.064307,-0.997581,-0.010813,0.024075,-76.750298,311.653351,104.214439,-116.253250,315.052734,51.473267,-42.447121,309.230072,156.047958,-132.481247,317.480774,146.205063,-15.819483,304.849792,63.131451,-116.381744,315.040527,51.596706,-42.652546,309.179901,156.127960,-132.404602,317.504730,146.139359,-15.624861,304.853973,62.965034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,22.090000,-0.064397,-0.997571,-0.009832,0.024674,-77.815247,311.923615,104.714531,-117.387512,315.228424,52.019344,-43.443836,309.593842,156.507111,-133.489899,317.836975,146.767761,-16.939655,305.035248,63.563900,-117.512695,315.299255,52.104408,-43.505558,309.664429,156.604462,-133.466797,317.773956,146.696548,-16.767902,304.955170,63.449188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,22.100000,-0.064882,-0.997538,-0.009263,0.024948,-78.910202,312.165466,105.173889,-118.512650,315.448212,52.499989,-44.508255,309.861603,156.947357,-134.552719,318.178162,147.255569,-18.067099,305.173889,63.992619,-118.642372,315.560181,52.595356,-44.567722,309.977661,157.061234,-134.530899,318.071075,147.170090,-17.892082,305.050507,63.865192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,22.110000,-0.065631,-0.997475,-0.009608,0.025391,-79.949562,312.334167,105.544418,-119.592064,315.714142,52.906834,-45.506836,309.941589,157.286728,-135.546860,318.401093,147.678024,-19.152372,305.279846,64.306099,-119.729454,315.833862,53.035027,-45.599262,310.039429,157.357468,-135.545486,318.291870,147.599350,-18.987299,305.157196,64.184296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,22.120000,-0.067257,-0.997342,-0.011714,0.025460,-81.098915,312.362213,105.902443,-120.724197,316.093048,53.275555,-46.669968,309.639954,157.637634,-136.679993,318.442261,148.055588,-20.321407,305.273590,64.640968,-120.822105,316.050415,53.372314,-46.986240,309.603668,157.778717,-136.496445,318.487366,148.025009,-20.100319,305.308533,64.425552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,22.130000,-0.068287,-0.997251,-0.011670,0.026305,-82.146935,312.518127,106.183380,-121.854927,316.328827,53.624622,-47.634727,309.726593,157.859375,-137.642868,318.712799,148.431870,-21.455132,305.304230,64.817650,-121.992393,316.282379,53.715340,-47.922642,309.680359,158.012680,-137.439407,318.764404,148.371841,-21.237757,305.345917,64.631699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,22.140000,-0.068551,-0.997199,-0.012025,0.027388,-83.133034,312.691101,106.331352,-122.950356,316.567047,53.860134,-48.512810,309.837830,157.931686,-138.536026,318.879272,148.702637,-22.532827,305.480225,64.830940,-123.058678,316.487488,53.974117,-48.827286,309.753052,158.132675,-138.384857,318.966736,148.639099,-22.332891,305.580627,64.532471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,22.150000,-0.069257,-0.997122,-0.012094,0.028382,-84.146004,312.860291,106.463615,-124.062431,316.804474,54.072872,-49.426964,309.946228,157.994095,-139.455627,319.115845,148.946793,-23.638874,305.574524,64.840706,-124.162971,316.707062,54.194481,-49.706322,309.838623,158.207428,-139.369827,319.232269,148.893433,-23.400633,305.681305,64.495018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,22.160000,-0.069361,-0.997073,-0.012368,0.029688,-85.134697,312.951508,106.507500,-125.184967,316.941345,54.222435,-50.283829,309.993439,157.946411,-140.333679,319.187225,149.137283,-24.736248,305.683990,64.723846,-125.268860,316.856506,54.339626,-50.555252,309.903168,158.164352,-140.214005,319.281097,149.089294,-24.496378,305.767029,64.413879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
