1,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(kN),(deg),(N-m)
"","96.6510","1.6502","0.0002","3.9396","0.00042"
"","96.6710","1.6502","0.0002","3.9609","0.00044"
"","96.6910","1.6502","0.0002","3.9816","0.00045"
"","96.7110","1.6502","0.0002","4.0021","0.00043"
"","96.7310","1.6502","0.0002","4.0227","0.00042"
"","96.7510","1.6502","0.0002","4.0431","0.00041"
"","96.7710","1.6502","0.0002","4.0628","0.00039"
"","96.7910","1.6502","0.0002","4.0814","0.00038"
"","96.8110","1.6502","0.0002","4.0991","0.00039"
"","96.8310","1.6502","0.0002","4.1163","0.00040"
"","96.8510","1.6502","0.0002","4.1336","0.00042"
"","96.8710","1.6502","0.0002","4.1514","0.00043"
"","96.8910","1.6502","0.0002","4.1698","0.00043"
"","96.9110","1.6502","0.0002","4.1890","0.00043"
"","96.9310","1.6502","0.0002","4.2091","0.00042"
"","96.9510","1.6502","0.0002","4.2302","0.00042"
"","96.9710","1.6502","0.0002","4.2525","0.00042"
"","96.9910","1.6502","0.0002","4.2751","0.00044"
"","97.0110","1.6502","0.0002","4.2974","0.00044"
"","97.0310","1.6502","0.0002","4.3195","0.00045"
"","97.0510","1.6502","0.0002","4.3409","0.00046"
"","97.0710","1.6502","0.0002","4.3615","0.00046"
"","97.0910","1.6502","0.0002","4.3820","0.00045"
"","97.1110","1.6502","0.0002","4.4026","0.00044"
"","97.1310","1.6502","0.0002","4.4229","0.00044"
"","97.1510","1.6502","0.0002","4.4426","0.00045"
"","97.1710","1.6502","0.0002","4.4615","0.00045"
"","97.1910","1.6502","0.0002","4.4790","0.00046"
"","97.2110","1.6502","0.0002","4.4960","0.00046"
"","97.2310","1.6502","0.0002","4.5136","0.00046"
"","97.2510","1.6502","0.0002","4.5319","0.00046"
"","97.2710","1.6502","0.0002","4.5510","0.00045"
"","97.2910","1.6502","0.0002","4.5709","0.00045"
"","97.3110","1.6502","0.0002","4.5914","0.00047"
"","97.3310","1.6502","0.0002","4.6123","0.00047"
"","97.3510","1.6502","0.0002","4.6345","0.00046"
"","97.3710","1.6502","0.0002","4.6573","0.00046"
"","97.3910","1.6502","0.0002","4.6793","0.00046"
"","97.4110","1.6502","0.0002","4.7006","0.00047"
"","97.4310","1.6502","0.0002","4.7212","0.00046"
"","97.4510","1.6502","0.0002","4.7420","0.00046"
"","97.4710","1.6502","0.0002","4.7627","0.00047"
"","97.4910","1.6502","0.0002","4.7833","0.00048"
"","97.5110","1.6502","0.0002","4.8035","0.00047"
"","97.5310","1.6502","0.0002","4.8227","0.00047"
"","97.5510","1.6502","0.0002","4.8407","0.00048"
"","97.5710","1.6502","0.0002","4.8582","0.00048"
"","97.5910","1.6502","0.0002","4.8756","0.00047"
"","97.6110","1.6502","0.0002","4.8932","0.00047"
"","97.6310","1.6502","0.0002","4.9111","0.00046"
"","97.6510","1.6502","0.0002","4.9296","0.00048"
"","97.6710","1.6502","0.0002","4.9493","0.00050"
"","97.6910","1.6502","0.0002","4.9704","0.00049"
"","97.7110","1.6502","0.0002","4.9923","0.00048"
"","97.7310","1.6502","0.0002","5.0147","0.00048"
"","97.7510","1.6502","0.0002","5.0372","0.00048"
"","97.7710","1.6502","0.0002","5.0597","0.00049"
"","97.7910","1.6502","0.0002","5.0816","0.00049"
"","97.8110","1.6502","0.0002","5.1027","0.00049"
"","97.8310","1.6502","0.0002","5.1235","0.00050"
"","97.8510","1.6502","0.0002","5.1442","0.00050"
"","97.8710","1.6502","0.0002","5.1651","0.00050"
"","97.8910","1.6502","0.0002","5.1854","0.00051"
"","97.9110","1.6502","0.0002","5.2043","0.00050"
"","97.9310","1.6502","0.0002","5.2219","0.00050"
"","97.9510","1.6502","0.0002","5.2392","0.00051"
"","97.9710","1.6502","0.0002","5.2567","0.00052"
"","97.9910","1.6502","0.0002","5.2743","0.00051"
"","98.0110","1.6502","0.0002","5.2925","0.00051"
"","98.0310","1.6502","0.0002","5.3119","0.00051"
"","98.0510","1.6502","0.0002","5.3317","0.00051"
"","98.0710","1.6502","0.0002","5.3521","0.00050"
"","98.0910","1.6502","0.0002","5.3733","0.00050"
"","98.1110","1.6502","0.0002","5.3947","0.00052"
"","98.1310","1.6502","0.0002","5.4168","0.00052"
"","98.1510","1.6502","0.0002","5.4391","0.00051"
"","98.1710","1.6502","0.0002","5.4605","0.00052"
"","98.1910","1.6502","0.0002","5.4816","0.00052"
"","98.2110","1.6502","0.0002","5.5030","0.00052"
"","98.2310","1.6502","0.0002","5.5240","0.00053"
"","98.2510","1.6502","0.0002","5.5440","0.00052"
"","98.2710","1.6502","0.0002","5.5629","0.00052"
"","98.2910","1.6502","0.0002","5.5811","0.00052"
"","98.3110","1.6502","0.0002","5.5988","0.00052"
"","98.3310","1.6502","0.0002","5.6161","0.00052"
"","98.3510","1.6502","0.0002","5.6337","0.00051"
"","98.3710","1.6502","0.0002","5.6519","0.00051"
"","98.3910","1.6502","0.0002","5.6709","0.00053"
"","98.4110","1.6502","0.0002","5.6905","0.00054"
"","98.4310","1.6502","0.0002","5.7108","0.00055"
"","98.4510","1.6502","0.0002","5.7321","0.00053"
"","98.4710","1.6502","0.0002","5.7542","0.00053"
"","98.4910","1.6502","0.0002","5.7764","0.00053"
"","98.5110","1.6502","0.0002","5.7985","0.00054"
"","98.5310","1.6502","0.0002","5.8205","0.00054"
"","98.5510","1.6502","0.0002","5.8419","0.00054"
"","98.5710","1.6502","0.0002","5.8626","0.00054"
"","98.5910","1.6502","0.0002","5.8832","0.00054"
"","98.6110","1.6502","0.0002","5.9041","0.00054"
"","98.6310","1.6502","0.0002","5.9248","0.00054"
"","98.6510","1.6502","0.0002","5.9446","0.00054"
"","98.6710","1.6502","0.0002","5.9633","0.00055"
"","98.6910","1.6502","0.0002","5.9807","0.00053"
"","98.7110","1.6502","0.0002","5.9978","0.00053"
"","98.7310","1.6502","0.0002","6.0154","0.00053"
"","98.7510","1.6502","0.0002","6.0338","0.00054"
"","98.7710","1.6502","0.0002","6.0526","0.00056"
"","98.7910","1.6502","0.0002","6.0718","0.00055"
"","98.8110","1.6502","0.0002","6.0918","0.00056"
"","98.8310","1.6502","0.0002","6.1126","0.00055"
"","98.8510","1.6502","0.0002","6.1343","0.00055"
"","98.8710","1.6502","0.0002","6.1564","0.00055"
"","98.8910","1.6502","0.0002","6.1786","0.00055"
"","98.9110","1.6502","0.0002","6.2001","0.00055"
"","98.9310","1.6502","0.0002","6.2211","0.00054"
"","98.9510","1.6502","0.0002","6.2417","0.00054"
"","98.9710","1.6502","0.0002","6.2623","0.00056"
"","98.9910","1.6502","0.0002","6.2833","0.00056"
"","99.0110","1.6502","0.0002","6.3038","0.00055"
"","99.0310","1.6502","0.0002","6.3230","0.00054"
"","99.0510","1.6502","0.0002","6.3413","0.00055"
"","99.0710","1.6502","0.0002","6.3593","0.00056"
"","99.0910","1.6502","0.0002","6.3766","0.00057"
"","99.1110","1.6502","0.0002","6.3941","0.00055"
"","99.1310","1.6502","0.0002","6.4122","0.00055"
"","99.1510","1.6502","0.0002","6.4311","0.00057"
"","99.1710","1.6502","0.0002","6.4507","0.00058"
"","99.1910","1.6502","0.0002","6.4713","0.00058"
"","99.2110","1.6502","0.0002","6.4929","0.00059"
"","99.2310","1.6502","0.0002","6.5152","0.00059"
"","99.2510","1.6502","0.0002","6.5374","0.00058"
"","99.2710","1.6502","0.0002","6.5594","0.00058"
"","99.2910","1.6502","0.0002","6.5810","0.00058"
"","99.3110","1.6502","0.0002","6.6021","0.00057"
"","99.3310","1.6502","0.0002","6.6226","0.00057"
"","99.3510","1.6502","0.0002","6.6429","0.00057"
"","99.3710","1.6502","0.0002","6.6631","0.00058"
"","99.3910","1.6502","0.0002","6.6831","0.00058"
"","99.4110","1.6502","0.0002","6.7020","0.00060"
"","99.4310","1.6502","0.0002","6.7198","0.00060"
"","99.4510","1.6502","0.0002","6.7371","0.00059"
"","99.4710","1.6502","0.0002","6.7547","0.00058"
"","99.4910","1.6502","0.0002","6.7729","0.00057"
"","99.5110","1.6502","0.0002","6.7916","0.00059"
"","99.5310","1.6502","0.0002","6.8109","0.00059"
"","99.5510","1.6502","0.0002","6.8308","0.00061"
"","99.5710","1.6502","0.0002","6.8514","0.00061"
"","99.5910","1.6502","0.0002","6.8728","0.00062"
"","99.6110","1.6502","0.0002","6.8950","0.00062"
"","99.6310","1.6502","0.0002","6.9171","0.00062"
"","99.6510","1.6502","0.0002","6.9388","0.00062"
"","99.6710","1.6502","0.0002","6.9595","0.00061"
"","99.6910","1.6502","0.0002","6.9798","0.00060"
"","99.7110","1.6502","0.0002","7.0007","0.00061"
"","99.7310","1.6502","0.0002","7.0221","0.00061"
"","99.7510","1.6502","0.0002","7.0429","0.00061"
"","99.7710","1.6502","0.0002","7.0623","0.00062"
"","99.7910","1.6502","0.0002","7.0809","0.00061"
"","99.8110","1.6502","0.0002","7.0988","0.00061"
"","99.8310","1.6502","0.0002","7.1161","0.00061"
"","99.8510","1.6502","0.0002","7.1337","0.00061"
"","99.8710","1.6502","0.0002","7.1523","0.00061"
"","99.8910","1.6502","0.0002","7.1711","0.00063"
"","99.9110","1.6502","0.0002","7.1906","0.00063"
"","99.9310","1.6502","0.0002","7.2113","0.00063"
"","99.9510","1.6502","0.0002","7.2325","0.00062"
"","99.9710","1.6502","0.0002","7.2545","0.00063"
"","99.9910","1.6502","0.0002","7.2771","0.00062"
"","100.0110","1.6502","0.0002","7.2995","0.00062"
"","100.0310","1.6502","0.0002","7.3215","0.00063"
"","100.0510","1.6502","0.0002","7.3425","0.00063"
"","100.0710","1.6502","0.0002","7.3630","0.00063"
"","100.0910","1.6502","0.0002","7.3835","0.00065"
"","100.1110","1.6502","0.0002","7.4043","0.00065"
"","100.1310","1.6502","0.0002","7.4250","0.00065"
"","100.1510","1.6502","0.0002","7.4446","0.00064"
"","100.1710","1.6502","0.0002","7.4628","0.00065"
"","100.1910","1.6502","0.0002","7.4799","0.00065"
"","100.2110","1.6502","0.0002","7.4970","0.00065"
"","100.2310","1.6502","0.0002","7.5148","0.00065"
"","100.2510","1.6502","0.0002","7.5330","0.00067"
"","100.2710","1.6502","0.0002","7.5518","0.00067"
"","100.2910","1.6502","0.0002","7.5710","0.00067"
"","100.3110","1.6502","0.0002","7.5909","0.00067"
"","100.3310","1.6502","0.0002","7.6114","0.00065"
"","100.3510","1.6502","0.0002","7.6326","0.00065"
"","100.3710","1.6502","0.0002","7.6545","0.00066"
"","100.3910","1.6502","0.0002","7.6767","0.00067"
"","100.4110","1.6502","0.0002","7.6983","0.00067"
"","100.4310","1.6502","0.0002","7.7194","0.00068"
"","100.4510","1.6502","0.0002","7.7403","0.00067"
"","100.4710","1.6502","0.0002","7.7614","0.00067"
"","100.4910","1.6502","0.0002","7.7821","0.00066"
"","100.5110","1.6502","0.0002","7.8022","0.00067"
"","100.5310","1.6502","0.0002","7.8213","0.00067"
"","100.5510","1.6502","0.0002","7.8392","0.00066"
"","100.5710","1.6502","0.0002","7.8566","0.00068"
"","100.5910","1.6502","0.0002","7.8739","0.00068"
"","100.6110","1.6502","0.0002","7.8917","0.00067"
"","100.6310","1.6502","0.0002","7.9104","0.00068"
"","100.6510","1.6502","0.0002","7.9296","0.00069"
"","100.6710","1.6502","0.0002","7.9492","0.00068"
"","100.6910","1.6502","0.0002","7.9696","0.00068"
"","100.7110","1.6502","0.0002","7.9915","0.00069"
"","100.7310","1.6502","0.0002","8.0142","0.00070"
"","100.7510","1.6502","0.0002","8.0367","0.00070"
"","100.7710","1.6502","0.0002","8.0595","0.00069"
"","100.7910","1.6502","0.0002","8.0823","0.00069"
"","100.8110","1.6502","0.0002","8.1037","0.00069"
"","100.8310","1.6502","0.0002","8.1239","0.00069"
"","100.8510","1.6502","0.0002","8.1441","0.00069"
"","100.8710","1.6502","0.0002","8.1647","0.00070"
"","100.8910","1.6502","0.0002","8.1850","0.00070"
"","100.9110","1.6502","0.0002","8.2038","0.00069"
"","100.9310","1.6502","0.0002","8.2214","0.00070"
"","100.9510","1.6502","0.0002","8.2384","0.00071"
"","100.9710","1.6502","0.0002","8.2556","0.00069"
"","100.9910","1.6502","0.0002","8.2733","0.00069"
"","101.0110","1.6502","0.0002","8.2918","0.00071"
"","101.0310","1.6502","0.0002","8.3110","0.00072"
"","101.0510","1.6502","0.0002","8.3306","0.00072"
"","101.0710","1.6502","0.0002","8.3509","0.00071"
"","101.0910","1.6502","0.0002","8.3721","0.00072"
"","101.1110","1.6502","0.0002","8.3939","0.00073"
"","101.1310","1.6502","0.0002","8.4157","0.00073"
"","101.1510","1.6502","0.0002","8.4375","0.00073"
"","101.1710","1.6502","0.0002","8.4589","0.00073"
"","101.1910","1.6502","0.0002","8.4798","0.00074"
"","101.2110","1.6502","0.0002","8.5007","0.00074"
"","101.2310","1.6502","0.0002","8.5219","0.00072"
"","101.2510","1.6502","0.0002","8.5427","0.00072"
"","101.2710","1.6502","0.0002","8.5625","0.00072"
"","101.2910","1.6502","0.0002","8.5809","0.00072"
"","101.3110","1.6502","0.0002","8.5983","0.00072"
"","101.3310","1.6502","0.0002","8.6158","0.00073"
"","101.3510","1.6502","0.0002","8.6335","0.00073"
"","101.3710","1.6502","0.0002","8.6517","0.00073"
"","101.3910","1.6502","0.0002","8.6707","0.00073"
"","101.4110","1.6502","0.0002","8.6900","0.00073"
"","101.4310","1.6502","0.0002","8.7098","0.00074"
"","101.4510","1.6502","0.0002","8.7307","0.00076"
"","101.4710","1.6502","0.0002","8.7524","0.00077"
"","101.4910","1.6502","0.0002","8.7748","0.00076"
"","101.5110","1.6502","0.0002","8.7973","0.00075"
"","101.5310","1.6502","0.0002","8.8190","0.00074"
"","101.5510","1.6502","0.0002","8.8405","0.00076"
"","101.5710","1.6502","0.0002","8.8619","0.00076"
"","101.5910","1.6502","0.0002","8.8827","0.00076"
"","101.6110","1.6502","0.0002","8.9031","0.00075"
"","101.6310","1.6502","0.0002","8.9242","0.00075"
"","101.6510","1.6502","0.0002","8.9448","0.00076"
"","101.6710","1.6502","0.0002","8.9635","0.00076"
"","101.6910","1.6502","0.0002","8.9806","0.00077"
"","101.7110","1.6502","0.0002","8.9971","0.00077"
"","101.7310","1.6502","0.0002","9.0142","0.00078"
"","101.7510","1.6502","0.0002","9.0323","0.00077"
"","101.7710","1.6502","0.0002","9.0515","0.00075"
"","101.7910","1.6502","0.0002","9.0711","0.00076"
"","101.8110","1.6502","0.0002","9.0910","0.00079"
"","101.8310","1.6502","0.0002","9.1115","0.00079"
"","101.8510","1.6502","0.0002","9.1331","0.00077"
"","101.8710","1.6502","0.0002","9.1555","0.00078"
"","101.8910","1.6502","0.0002","9.1777","0.00079"
"","101.9110","1.6502","0.0002","9.1992","0.00078"
"","101.9310","1.6502","0.0002","9.2202","0.00079"
"","101.9510","1.6502","0.0002","9.2411","0.00079"
"","101.9710","1.6502","0.0002","9.2620","0.00079"
"","101.9910","1.6502","0.0002","9.2827","0.00077"
"","102.0110","1.6502","0.0002","9.3029","0.00077"
"","102.0310","1.6502","0.0002","9.3221","0.00077"
"","102.0510","1.6502","0.0002","9.3402","0.00078"
"","102.0710","1.6502","0.0002","9.3574","0.00078"
"","102.0910","1.6502","0.0002","9.3748","0.00079"
"","102.1110","1.6502","0.0002","9.3928","0.00079"
"","102.1310","1.6502","0.0002","9.4115","0.00079"
"","102.1510","1.6502","0.0002","9.4306","0.00079"
"","102.1710","1.6502","0.0002","9.4504","0.00080"
"","102.1910","1.6502","0.0002","9.4711","0.00079"
"","102.2110","1.6502","0.0002","9.4926","0.00079"
"","102.2310","1.6502","0.0002","9.5150","0.00080"
"","102.2510","1.6502","0.0002","9.5378","0.00080"
"","102.2710","1.6502","0.0002","9.5601","0.00079"
"","102.2910","1.6502","0.0002","9.5818","0.00078"
"","102.3110","1.6502","0.0002","9.6031","0.00080"
"","102.3310","1.6502","0.0002","9.6239","0.00079"
"","102.3510","1.6502","0.0002","9.6449","0.00079"
"","102.3710","1.6502","0.0002","9.6655","0.00080"
"","102.3910","1.6502","0.0002","9.6852","0.00082"
"","102.4110","1.6502","0.0002","9.7043","0.00080"
"","102.4310","1.6502","0.0002","9.7226","0.00078"
"","102.4510","1.6502","0.0002","9.7396","0.00077"
"","102.4710","1.6502","0.0002","9.7565","0.00079"
"","102.4910","1.6502","0.0002","9.7749","0.00080"
"","102.5110","1.6502","0.0002","9.7945","0.00079"
"","102.5310","1.6502","0.0002","9.8140","0.00081"
"","102.5510","1.6502","0.0002","9.8334","0.00081"
"","102.5710","1.6502","0.0002","9.8534","0.00082"
"","102.5910","1.6502","0.0002","9.8745","0.00081"
"","102.6110","1.6502","0.0002","9.8961","0.00081"
"","102.6310","1.6502","0.0002","9.9173","0.00083"
"","102.6510","1.6502","0.0002","9.9387","0.00083"
"","102.6710","1.6502","0.0002","9.9602","0.00082"
"","102.6910","1.6502","0.0002","9.9812","0.00082"
"","102.7110","1.6502","0.0002","10.0018","0.00082"
"","102.7310","1.6502","0.0002","10.0224","0.00081"
"","102.7510","1.6502","0.0002","10.0426","0.00081"
"","102.7710","1.6502","0.0002","10.0620","0.00081"
"","102.7910","1.6502","0.0002","10.0805","0.00081"
"","102.8110","1.6502","0.0002","10.0984","0.00081"
"","102.8310","1.6502","0.0002","10.1160","0.00082"
"","102.8510","1.6502","0.0002","10.1336","0.00082"
"","102.8710","1.6502","0.0002","10.1518","0.00082"
"","102.8910","1.6502","0.0002","10.1705","0.00083"
"","102.9110","1.6502","0.0002","10.1899","0.00083"
"","102.9310","1.6502","0.0002","10.2102","0.00083"
"","102.9510","1.6502","0.0002","10.2316","0.00084"
"","102.9710","1.6502","0.0002","10.2539","0.00085"
"","102.9910","1.6502","0.0002","10.2765","0.00085"
"","103.0110","1.6502","0.0002","10.2991","0.00085"
"","103.0310","1.6502","0.0002","10.3215","0.00086"
"","103.0510","1.6502","0.0002","10.3431","0.00086"
"","103.0710","1.6502","0.0002","10.3636","0.00086"
"","103.0910","1.6502","0.0002","10.3840","0.00084"
"","103.1110","1.6502","0.0002","10.4046","0.00083"
"","103.1310","1.6502","0.0002","10.4253","0.00084"
"","103.1510","1.6502","0.0002","10.4451","0.00083"
"","103.1710","1.6502","0.0002","10.4636","0.00084"
"","103.1910","1.6502","0.0002","10.4809","0.00085"
"","103.2110","1.6502","0.0002","10.4979","0.00085"
"","103.2310","1.6502","0.0002","10.5154","0.00085"
"","103.2510","1.6502","0.0002","10.5333","0.00086"
"","103.2710","1.6502","0.0002","10.5520","0.00086"
"","103.2910","1.6502","0.0002","10.5721","0.00086"
"","103.3110","1.6502","0.0002","10.5923","0.00087"
"","103.3310","1.6502","0.0002","10.6129","0.00087"
"","103.3510","1.6502","0.0002","10.6349","0.00087"
"","103.3710","1.6502","0.0002","10.6579","0.00086"
"","103.3910","1.6502","0.0002","10.6801","0.00085"
"","103.4110","1.6502","0.0002","10.7014","0.00085"
"","103.4310","1.6502","0.0002","10.7221","0.00086"
"","103.4510","1.6502","0.0002","10.7428","0.00087"
"","103.4710","1.6502","0.0002","10.7637","0.00087"
"","103.4910","1.6502","0.0002","10.7841","0.00088"
"","103.5110","1.6502","0.0002","10.8040","0.00087"
"","103.5310","1.6502","0.0002","10.8229","0.00087"
"","103.5510","1.6502","0.0002","10.8407","0.00087"
"","103.5710","1.6502","0.0002","10.8580","0.00088"
"","103.5910","1.6502","0.0002","10.8755","0.00088"
"","103.6110","1.6502","0.0002","10.8933","0.00089"
"","103.6310","1.6502","0.0002","10.9113","0.00087"
"","103.6510","1.6502","0.0002","10.9303","0.00086"
"","103.6710","1.6502","0.0002","10.9500","0.00086"
"","103.6910","1.6502","0.0002","10.9704","0.00087"
"","103.7110","1.6502","0.0002","10.9917","0.00088"
"","103.7310","1.6502","0.0002","11.0136","0.00090"
"","103.7510","1.6502","0.0002","11.0357","0.00090"
"","103.7710","1.6502","0.0002","11.0577","0.00088"
"","103.7910","1.6502","0.0002","11.0792","0.00088"
"","103.8110","1.6502","0.0002","11.1003","0.00088"
"","103.8310","1.6502","0.0002","11.1212","0.00088"
"","103.8510","1.6502","0.0002","11.1420","0.00089"
"","103.8710","1.6502","0.0002","11.1626","0.00091"
"","103.8910","1.6502","0.0002","11.1829","0.00090"
"","103.9110","1.6502","0.0002","11.2021","0.00089"
"","103.9310","1.6502","0.0002","11.2200","0.00087"
"","103.9510","1.6502","0.0002","11.2374","0.00088"
"","103.9710","1.6502","0.0002","11.2547","0.00090"
"","103.9910","1.6502","0.0002","11.2727","0.00090"
"","104.0110","1.6502","0.0002","11.2913","0.00090"
"","104.0310","1.6502","0.0002","11.3106","0.00089"
"","104.0510","1.6502","0.0002","11.3306","0.00091"
"","104.0710","1.6502","0.0002","11.3510","0.00090"
"","104.0910","1.6502","0.0002","11.3722","0.00090"
"","104.1110","1.6502","0.0002","11.3937","0.00090"
"","104.1310","1.6502","0.0002","11.4159","0.00090"
"","104.1510","1.6502","0.0002","11.4383","0.00091"
"","104.1710","1.6502","0.0002","11.4595","0.00092"
"","104.1910","1.6502","0.0002","11.4802","0.00092"
"","104.2110","1.6502","0.0002","11.5018","0.00093"
"","104.2310","1.6502","0.0002","11.5235","0.00092"
"","104.2510","1.6502","0.0002","11.5440","0.00090"
"","104.2710","1.6502","0.0002","11.5632","0.00091"
"","104.2910","1.6502","0.0002","11.5815","0.00093"
"","104.3110","1.6502","0.0002","11.5993","0.00094"
"","104.3310","1.6502","0.0002","11.6166","0.00093"
"","104.3510","1.6502","0.0002","11.6338","0.00092"
"","104.3710","1.6502","0.0002","11.6517","0.00092"
"","104.3910","1.6502","0.0002","11.6705","0.00091"
"","104.4110","1.6502","0.0002","11.6899","0.00092"
"","104.4310","1.6502","0.0002","11.7097","0.00092"
"","104.4510","1.6502","0.0002","11.7306","0.00093"
"","104.4710","1.6502","0.0002","11.7526","0.00093"
"","104.4910","1.6502","0.0002","11.7749","0.00094"
"","104.5110","1.6502","0.0002","11.7975","0.00094"
"","104.5310","1.6502","0.0002","11.8198","0.00094"
"","104.5510","1.6502","0.0002","11.8415","0.00095"
"","104.5710","1.6502","0.0002","11.8624","0.00096"
"","104.5910","1.6502","0.0002","11.8831","0.00094"
"","104.6110","1.6502","0.0002","11.9042","0.00096"
"","104.6310","1.6502","0.0002","11.9252","0.00094"
"","104.6510","1.6502","0.0002","11.9449","0.00096"
"","104.6710","1.6502","0.0002","11.9628","0.00095"
"","104.6910","1.6502","0.0002","11.9795","0.00096"
"","104.7110","1.6502","0.0002","11.9964","0.00096"
"","104.7310","1.6502","0.0002","12.0141","0.00094"
"","104.7510","1.6502","0.0002","12.0327","0.00094"
"","104.7710","1.6502","0.0002","12.0518","0.00094"
"","104.7910","1.6502","0.0002","12.0711","0.00094"
"","104.8110","1.6502","0.0002","12.0908","0.00095"
"","104.8310","1.6502","0.0002","12.1114","0.00096"
"","104.8510","1.6502","0.0002","12.1326","0.00097"
"","104.8710","1.6502","0.0002","12.1544","0.00097"
"","104.8910","1.6502","0.0002","12.1768","0.00097"
"","104.9110","1.6502","0.0002","12.1988","0.00096"
"","104.9310","1.6502","0.0002","12.2200","0.00095"
"","104.9510","1.6502","0.0002","12.2400","0.00095"
"","104.9710","1.6502","0.0002","12.2601","0.00095"
"","104.9910","1.6502","0.0002","12.2812","0.00097"
"","105.0110","1.6502","0.0002","12.3020","0.00097"
"","105.0310","1.6502","0.0002","12.3213","0.00096"
"","105.0510","1.6502","0.0002","12.3396","0.00096"
"","105.0710","1.6502","0.0002","12.3578","0.00094"
"","105.0910","1.6502","0.0002","12.3757","0.00096"
"","105.1110","1.6502","0.0002","12.3936","0.00097"
"","105.1310","1.6502","0.0002","12.4118","0.00097"
"","105.1510","1.6502","0.0002","12.4310","0.00098"
"","105.1710","1.6502","0.0002","12.4509","0.00097"
"","105.1910","1.6502","0.0002","12.4714","0.00097"
"","105.2110","1.6502","0.0002","12.4923","0.00096"
"","105.2310","1.6502","0.0002","12.5137","0.00097"
"","105.2510","1.6502","0.0002","12.5359","0.00097"
"","105.2710","1.6502","0.0002","12.5587","0.00097"
"","105.2910","1.6502","0.0002","12.5813","0.00099"
"","105.3110","1.6502","0.0002","12.6026","0.00099"
"","105.3310","1.6502","0.0002","12.6230","0.00098"
"","105.3510","1.6502","0.0002","12.6435","0.00099"
"","105.3710","1.6502","0.0002","12.6642","0.00098"
"","105.3910","1.6502","0.0002","12.6844","0.00097"
"","105.4110","1.6502","0.0002","12.7035","0.00097"
"","105.4310","1.6502","0.0002","12.7215","0.00098"
"","105.4510","1.6502","0.0002","12.7386","0.00099"
"","105.4710","1.6502","0.0002","12.7559","0.00098"
"","105.4910","1.6502","0.0002","12.7738","0.00098"
"","105.5110","1.6502","0.0002","12.7925","0.00098"
"","105.5310","1.6502","0.0002","12.8119","0.00098"
"","105.5510","1.6502","0.0002","12.8316","0.00099"
"","105.5710","1.6502","0.0002","12.8520","0.00101"
"","105.5910","1.6502","0.0002","12.8733","0.00100"
"","105.6110","1.6502","0.0002","12.8955","0.00100"
"","105.6310","1.6502","0.0002","12.9176","0.00100"
"","105.6510","1.6502","0.0002","12.9392","0.00100"
"","105.6710","1.6502","0.0002","12.9604","0.00099"
"","105.6910","1.6502","0.0002","12.9810","0.00100"
"","105.7110","1.6502","0.0002","13.0014","0.00101"
"","105.7310","1.6502","0.0002","13.0224","0.00100"
"","105.7510","1.6502","0.0002","13.0432","0.00101"
"","105.7710","1.6502","0.0002","13.0631","0.00099"
"","105.7910","1.6502","0.0002","13.0817","0.00099"
"","105.8110","1.6502","0.0002","13.0989","0.00101"
"","105.8310","1.6502","0.0002","13.1159","0.00101"
"","105.8510","1.6502","0.0002","13.1336","0.00102"
"","105.8710","1.6502","0.0002","13.1522","0.00101"
"","105.8910","1.6502","0.0002","13.1712","0.00101"
"","105.9110","1.6502","0.0002","13.1906","0.00101"
"","105.9310","1.6502","0.0002","13.2110","0.00102"
"","105.9510","1.6502","0.0002","13.2320","0.00102"
"","105.9710","1.6502","0.0002","13.2535","0.00102"
"","105.9910","1.6502","0.0002","13.2755","0.00103"
"","106.0110","1.6502","0.0002","13.2979","0.00102"
"","106.0310","1.6502","0.0002","13.3200","0.00102"
"","106.0510","1.6502","0.0002","13.3413","0.00102"
"","106.0710","1.6502","0.0002","13.3619","0.00103"
"","106.0910","1.6502","0.0002","13.3825","0.00105"
"","106.1110","1.6502","0.0002","13.4034","0.00104"
"","106.1310","1.6502","0.0002","13.4238","0.00103"
"","106.1510","1.6502","0.0002","13.4436","0.00102"
"","106.1710","1.6502","0.0002","13.4619","0.00101"
"","106.1910","1.6502","0.0002","13.4789","0.00102"
"","106.2110","1.6502","0.0002","13.4958","0.00103"
"","106.2310","1.6502","0.0002","13.5135","0.00104"
"","106.2510","1.6502","0.0002","13.5321","0.00102"
"","106.2710","1.6502","0.0002","13.5512","0.00101"
"","106.2910","1.6502","0.0002","13.5704","0.00101"
"","106.3110","1.6502","0.0002","13.5902","0.00104"
"","106.3310","1.6502","0.0002","13.6111","0.00105"
"","106.3510","1.6502","0.0002","13.6330","0.00105"
"","106.3710","1.6502","0.0002","13.6553","0.00106"
"","106.3910","1.6502","0.0002","13.6776","0.00106"
"","106.4110","1.6502","0.0002","13.6992","0.00106"
"","106.4310","1.6502","0.0002","13.7204","0.00107"
"","106.4510","1.6502","0.0002","13.7415","0.00106"
"","106.4710","1.6502","0.0002","13.7624","0.00105"
"","106.4910","1.6502","0.0002","13.7829","0.00106"
"","106.5110","1.6502","0.0002","13.8028","0.00106"
"","106.5310","1.6502","0.0002","13.8218","0.00105"
"","106.5510","1.6502","0.0002","13.8398","0.00104"
"","106.5710","1.6502","0.0002","13.8573","0.00105"
"","106.5910","1.6502","0.0002","13.8747","0.00106"
