x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
1.50E-01,3.39E-01,1.19E-01,4.79E-02,-1.34E-03,-1.83E-01,-9.82E-01,0.15515599,0.340100793,0.117658392,0.03304115,0.001032725,-0.177927315,-0.983486843
4.71E-02,3.34E-01,6.17E-02,-4.53E-03,4.35E-03,-9.08E-02,-9.96E-01,0.059968724,0.334866838,0.074588197,0.012589844,-0.005508699,-0.107181993,-0.994144392
7.96E-02,3.30E-01,4.23E-02,-7.95E-02,3.51E-03,-8.45E-02,-9.93E-01,0.080091933,0.331403099,0.035296112,-0.084931461,-0.00391725,-0.094309622,-0.99190495
5.43E-02,3.38E-01,1.16E-01,9.80E-02,-1.53E-02,-4.53E-02,-9.94E-01,0.059104578,0.334574246,0.107157491,0.07194985,-0.010412169,-0.053407433,-0.995922601
4.71E-02,3.21E-01,8.35E-02,-3.27E-02,-1.20E-02,4.08E-02,-9.99E-01,0.042400376,0.320919961,0.084579442,-0.033753412,-0.014586083,0.028845957,-0.998907332
3.94E-02,3.37E-01,-1.10E-02,-5.33E-02,7.72E-03,5.18E-04,-9.99E-01,0.03683145,0.335014915,-0.022403027,-0.082053441,-0.000516477,0.02466081,-0.996321726
8.03E-02,3.28E-01,1.29E-01,-1.17E-02,-1.58E-03,-5.47E-02,-9.98E-01,0.077002795,0.326593341,0.113879502,-0.025844524,0.001263609,-0.050340118,-0.99839687
1.36E-01,3.34E-01,1.41E-01,1.03E-01,-6.74E-03,-1.61E-01,-9.82E-01,0.128630548,0.332198767,0.133804587,0.085834615,0.00395466,-0.134204587,-0.987220955
9.89E-02,3.51E-01,1.45E-02,-2.33E-01,-2.00E-02,-1.05E-01,-9.67E-01,0.105519756,0.34621769,0.015775077,-0.219294542,-0.006175304,-0.124040639,-0.967721506
1.26E-01,3.46E-01,7.68E-02,-9.71E-02,-6.39E-03,-2.25E-02,-9.95E-01,0.129957984,0.345020845,0.078609321,-0.123621941,-0.01938321,-0.061167702,-0.990252125
5.35E-02,3.25E-01,5.53E-02,-8.68E-02,-1.22E-02,1.93E-02,-9.96E-01,0.050561491,0.326567729,0.059119339,-0.086617542,-0.011972798,0.018996806,-0.99598856
1.14E-02,3.47E-01,7.24E-02,-6.16E-02,-7.38E-03,1.55E-01,-9.86E-01,0.007449651,0.342737257,0.073979063,-0.070348788,-0.002186588,0.139729586,-0.987684858
1.42E-01,3.43E-01,9.54E-02,-1.83E-02,-3.38E-03,-1.16E-01,-9.93E-01,0.126269652,0.340650533,0.111231207,-0.000379163,0.00638669,-0.072045812,-0.997374376
8.00E-02,3.20E-01,2.91E-02,-4.67E-02,-8.18E-03,2.22E-02,-9.99E-01,0.077376922,0.321318678,0.028200914,-0.051245406,-0.001678001,0.003336462,-0.998676825
3.51E-02,3.24E-01,1.33E-01,6.89E-02,8.59E-03,5.55E-02,-9.96E-01,0.028800258,0.323774695,0.134452329,0.063196369,0.010689406,0.062060735,-0.996012076
1.38E-01,3.32E-01,1.13E-02,-4.04E-02,2.56E-02,-1.05E-01,-9.93E-01,0.123925574,0.327716589,0.030703939,-0.026011993,0.018779513,-0.079855183,-0.996289412
1.44E-01,3.35E-01,5.92E-02,-4.48E-03,2.08E-02,-1.44E-01,-9.89E-01,0.150750608,0.334307202,0.052237326,-0.005620187,0.020541947,-0.143304785,-0.989449326
1.04E-01,3.33E-01,1.33E-01,1.06E-01,-2.13E-03,-8.90E-02,-9.90E-01,0.104968808,0.3334758,0.137488507,0.099966265,-0.004446928,-0.091916502,-0.990725744
5.65E-02,3.40E-01,9.08E-02,-4.12E-02,-3.37E-03,1.04E-01,-9.94E-01,0.06270436,0.334905505,0.088990188,-0.040105863,-0.007613335,0.072768121,-0.996497428
3.74E-02,3.18E-01,8.73E-02,-6.02E-03,-1.10E-02,6.05E-02,-9.98E-01,0.036572185,0.319556425,0.085940911,-0.011566502,-0.010925118,0.068791361,-0.997501663
1.11E-01,3.38E-01,4.25E-02,-9.32E-03,2.32E-02,-6.25E-02,-9.98E-01,0.114193974,0.332456384,0.039711459,-0.025313935,0.010196082,-0.061494086,-0.997733867
1.67E-02,3.20E-01,1.15E-01,3.41E-03,2.60E-03,7.75E-02,-9.97E-01,0.010557675,0.32059501,0.11669851,0.01137844,-0.007139035,0.081218605,-0.996600151
1.12E-01,3.31E-01,9.85E-02,7.05E-03,-1.19E-02,-1.19E-01,-9.93E-01,0.102088739,0.327215983,0.104168554,-0.007506819,-0.010629089,-0.085735093,-0.996231862
5.80E-02,3.27E-01,6.59E-02,-7.00E-02,-1.43E-02,3.52E-02,-9.97E-01,0.062202863,0.324256577,0.07980353,-0.052087111,-0.015108323,0.000895867,-0.998527733
3.95E-02,3.15E-01,6.82E-02,-5.47E-02,-1.19E-02,-2.96E-03,-9.98E-01,0.040697551,0.31659355,0.065276375,-0.061942233,-0.01116169,0.004141227,-0.998008657
2.77E-03,3.46E-01,1.74E-01,3.78E-02,8.92E-03,5.10E-02,-9.98E-01,0.00133447,0.342528794,0.182175593,0.051632969,0.009852466,0.059176208,-0.996862634
-2.85E-03,3.44E-01,1.84E-01,1.15E-01,-9.29E-03,2.86E-02,-9.93E-01,0.000519001,0.343469967,0.187746411,0.085805699,-0.000707727,0.026987453,-0.995945191
3.72E-02,3.23E-01,1.10E-01,5.50E-02,-6.84E-03,5.11E-02,-9.97E-01,0.034352264,0.324087137,0.115629654,0.05727457,-0.002921628,0.046866775,-0.997251332
4.88E-02,3.16E-01,6.72E-02,1.30E-02,-7.26E-03,8.41E-03,-1.00E+00,0.05524375,0.317083333,0.072177763,0.001880168,-0.002876295,0.008950197,-0.999954017
2.70E-02,3.25E-01,4.77E-02,-1.21E-01,-9.44E-03,2.50E-02,-9.92E-01,0.032882845,0.322295342,0.044957487,-0.10113534,-0.012184892,0.026615374,-0.994441783
5.51E-02,3.19E-01,5.15E-02,-7.26E-02,-3.58E-03,-4.27E-03,-9.97E-01,0.047542178,0.320411477,0.043037244,-0.090971526,-0.010345222,-0.00266798,-0.99579618
1.12E-01,3.35E-01,1.43E-01,9.40E-02,7.15E-03,-6.54E-02,-9.93E-01,0.116500633,0.335456743,0.14423838,0.079005095,0.009323955,-0.06352386,-0.994802825
3.47E-02,3.41E-01,1.52E-01,1.33E-01,2.15E-02,8.90E-02,-9.87E-01,0.041759841,0.338709577,0.154696111,0.117368165,0.018001102,0.068182047,-0.990581342
7.78E-02,3.29E-01,1.22E-01,2.87E-03,3.25E-03,-3.23E-02,-9.99E-01,0.078987853,0.328612552,0.126049995,0.011163346,0.005278061,-0.025042654,-0.999610054
3.86E-02,3.53E-01,-2.21E-02,-1.98E-01,-7.46E-03,2.45E-02,-9.80E-01,0.045621306,0.347664865,-0.010868503,-0.190675383,-0.00674008,0.02157956,-0.981392789
-3.70E-02,3.34E-01,5.44E-02,-5.22E-02,-1.03E-02,1.15E-01,-9.92E-01,-0.034749614,0.335159492,0.047585912,-0.063400977,-0.010218614,0.115708388,-0.991202052
7.54E-02,3.28E-01,4.74E-02,-2.31E-02,4.18E-03,4.35E-03,-1.00E+00,0.06906531,0.326501268,0.04629005,-0.043132979,0.005510498,0.003332984,-0.999048535
9.67E-02,3.22E-01,1.21E-01,7.82E-02,-1.47E-02,-8.49E-02,-9.93E-01,0.092330693,0.321181993,0.12001242,0.05864445,0.004409674,-0.06172252,-0.996359193
3.98E-02,3.34E-01,1.31E-01,-3.39E-04,-9.00E-03,-3.34E-02,-9.99E-01,0.048581471,0.330170405,0.135182938,0.012076531,-0.010178883,-0.033316853,-0.999318186
1.33E-01,3.28E-01,8.72E-02,9.81E-03,9.82E-03,-1.08E-01,-9.94E-01,0.121596205,0.327375672,0.086191896,-0.01353478,0.004076467,-0.104274397,-0.994448113
8.29E-02,3.30E-01,7.62E-02,-3.51E-02,-8.29E-03,-7.15E-02,-9.97E-01,0.091597416,0.327804641,0.074466291,-0.025295218,-0.009708195,-0.074653445,-0.996841021
-3.27E-02,3.39E-01,1.02E-01,2.69E-02,-7.64E-03,1.94E-01,-9.81E-01,-0.024827118,0.335050203,0.098390886,0.013857186,-0.006889622,0.169010983,-0.985491665
1.21E-01,3.37E-01,6.78E-02,-5.61E-02,-3.89E-03,-1.91E-01,-9.80E-01,0.123081629,0.336796417,0.059311653,-0.05798739,0.004358766,-0.18684672,-0.980665473
1.26E-01,3.41E-01,1.12E-01,-3.11E-02,-3.11E-03,-7.69E-02,-9.97E-01,0.130089466,0.340272085,0.109179471,-0.031933574,-0.004577994,-0.116480242,-0.992668029
1.15E-01,3.19E-01,1.30E-01,6.46E-02,4.76E-03,-7.01E-02,-9.95E-01,0.112631705,0.321291143,0.122576764,0.043706653,0.004418202,-0.075524469,-0.996175663
-1.11E-02,3.38E-01,2.32E-02,-1.07E-01,1.38E-03,1.89E-02,-9.94E-01,0.007216974,0.332334111,0.0297014,-0.083129304,-0.000213901,0.01366266,-0.996445088
7.32E-02,3.46E-01,1.46E-01,1.04E-01,4.85E-03,-2.76E-02,-9.94E-01,0.0667146,0.342919195,0.130827488,0.07710652,-0.009607706,-0.039959844,-0.996175353
1.78E-03,3.29E-01,1.20E-01,5.11E-03,-3.21E-03,1.34E-01,-9.91E-01,-0.008106118,0.330882508,0.115606491,-0.00450877,-0.003789961,0.127829097,-0.991777698
-6.96E-03,3.37E-01,2.44E-02,-1.75E-01,-7.64E-03,9.79E-02,-9.80E-01,-0.000410714,0.336292241,0.015261022,-0.173183609,-0.011314964,0.097683728,-0.979964725
7.37E-02,3.36E-01,9.72E-02,9.54E-02,1.56E-02,5.08E-03,-9.95E-01,0.072127591,0.331825344,0.086728978,0.0498073,0.011069376,-0.003948136,-0.998689699
3.98E-02,3.19E-01,6.48E-02,3.03E-02,-1.01E-02,2.41E-02,-9.99E-01,0.044575159,0.321202505,0.060996383,0.020698317,-0.007594047,0.022473651,-0.999503946
7.72E-02,3.28E-01,1.20E-01,7.38E-02,-5.14E-03,-2.74E-02,-9.97E-01,0.070312614,0.325191067,0.112808135,0.079792969,0.001366664,-0.0202419,-0.996604904
5.41E-02,3.31E-01,3.27E-02,-1.47E-01,-1.22E-03,-4.27E-02,-9.88E-01,0.054758908,0.328829086,0.025177462,-0.132417411,-0.005614381,-0.036899572,-0.99048837
5.42E-02,3.35E-01,1.46E-01,9.08E-02,6.13E-04,-6.43E-03,-9.96E-01,0.051516692,0.331406973,0.136383001,0.053066719,-0.00920712,-0.008970803,-0.998506363
1.45E-02,3.31E-01,1.29E-01,8.34E-02,-8.30E-03,6.64E-02,-9.94E-01,0.012104626,0.330189212,0.127120359,0.074215511,8.64E-05,0.066006924,-0.995052282
4.40E-02,3.28E-01,4.58E-02,-7.71E-02,-3.84E-03,-3.48E-02,-9.96E-01,0.040593194,0.325004711,0.056859041,-0.057221734,-0.005694877,-0.014280694,-0.998241711
2.16E-02,3.26E-01,1.33E-01,7.06E-02,4.60E-03,5.88E-02,-9.96E-01,0.023938957,0.324457288,0.118928418,0.052950793,-0.003874503,0.041195833,-0.997733597
-3.93E-02,3.49E-01,4.80E-02,-1.48E-01,-8.01E-04,1.69E-01,-9.74E-01,-0.037879927,0.345556172,0.054017724,-0.133146695,0.000480419,0.179070355,-0.974784327
1.23E-01,3.60E-01,9.82E-02,7.80E-02,-1.15E-03,-1.87E-01,-9.79E-01,0.136925716,0.355906149,0.10029281,0.047880388,-0.003610625,-0.168246407,-0.984574723
9.48E-02,3.38E-01,1.23E-01,-4.70E-02,-5.47E-03,-5.33E-02,-9.97E-01,0.096720667,0.338779628,0.117305881,-0.026955249,-0.00297794,-0.069741553,-0.997196301
7.37E-02,3.21E-01,1.16E-01,1.32E-02,-1.58E-03,-5.28E-02,-9.99E-01,0.076121837,0.323070687,0.118080524,0.005202433,-0.004607558,-0.069596424,-0.997480571
1.62E-02,3.43E-01,1.05E-01,6.97E-02,6.81E-03,1.39E-01,-9.88E-01,0.014695341,0.338067547,0.113888732,0.081733671,-0.002167902,0.107880279,-0.990795982
5.08E-02,3.49E-01,3.69E-02,-2.55E-01,2.33E-03,-3.95E-03,-9.67E-01,0.0397885,0.346103005,0.033816849,-0.223182795,-0.004570321,0.01048598,-0.974708915
5.85E-02,3.18E-01,8.54E-02,-4.20E-02,-1.33E-02,4.19E-02,-9.98E-01,0.063801327,0.320515722,0.083217242,-0.053810619,-0.011840371,0.042758021,-0.997559098
7.71E-02,3.26E-01,1.33E-01,7.27E-02,8.36E-03,-1.59E-02,-9.97E-01,0.08116785,0.324959892,0.132893997,0.061091615,0.008879073,-0.014253409,-0.997990469
1.07E-02,3.18E-01,8.64E-02,-1.07E-02,-1.29E-02,5.03E-02,-9.99E-01,0.004258641,0.3190724,0.08702992,-0.002531847,-0.009332523,0.055952261,-0.998386621
9.00E-02,3.32E-01,3.24E-02,-3.91E-02,1.02E-02,-3.74E-02,-9.98E-01,0.090095837,0.327261625,0.037069565,-0.041433053,0.010703965,-0.041657058,-0.998215051
9.77E-02,3.40E-01,1.58E-01,1.60E-01,-4.95E-03,-8.96E-02,-9.83E-01,0.095915754,0.33607556,0.153001147,0.126880652,0.002220629,-0.071753825,-0.989316161
7.42E-03,3.44E-01,1.29E-01,1.19E-01,7.51E-04,1.58E-01,-9.80E-01,0.010312258,0.340708993,0.131363668,0.127309992,-0.00423397,0.12403601,-0.984066935
1.40E-01,3.29E-01,1.32E-01,3.39E-02,9.57E-03,-6.00E-02,-9.98E-01,0.121671155,0.324852697,0.123025656,0.033196519,0.008122736,-0.035539914,-0.998783529
1.06E-01,3.39E-01,1.59E-01,1.09E-01,-1.52E-04,-9.92E-02,-9.89E-01,0.110885904,0.336419201,0.163533964,0.106635012,0.002207615,-0.090388552,-0.990168822
4.55E-02,3.30E-01,6.14E-02,-1.19E-01,-9.76E-03,2.95E-02,-9.92E-01,0.038825692,0.331050865,0.061503647,-0.110772114,-0.009816114,0.027321086,-0.993421614
1.49E-01,3.44E-01,1.10E-01,6.82E-03,-2.14E-02,-2.04E-01,-9.79E-01,0.149762033,0.344204656,0.108739774,-0.002879924,-0.015167293,-0.197352319,-0.980210567
4.37E-02,3.25E-01,9.21E-02,1.63E-02,-8.86E-03,5.19E-02,-9.98E-01,0.040982942,0.325483819,0.090453493,0.008650816,-0.007488625,0.038561577,-0.999190625
8.54E-02,3.41E-01,1.86E-01,1.64E-01,3.42E-02,2.82E-02,-9.85E-01,0.082788126,0.335963744,0.178081996,0.143980772,0.02254951,0.021706041,-0.989085062
-4.61E-04,3.27E-01,5.23E-02,-6.11E-02,-1.49E-02,1.13E-01,-9.92E-01,0.003370783,0.325253381,0.058019852,-0.034775724,-0.012111578,0.102926744,-0.994007083
1.05E-01,3.28E-01,1.06E-01,5.17E-02,-1.65E-02,-1.31E-01,-9.90E-01,0.0988817,0.328898317,0.11622966,0.067395911,-0.005099347,-0.099832702,-0.992705381
9.30E-02,3.40E-01,1.66E-01,1.33E-01,2.28E-02,-5.13E-03,-9.91E-01,0.100699982,0.338008847,0.170854164,0.126443425,0.022332775,-0.017430475,-0.991569229
2.11E-02,3.33E-01,4.15E-02,-5.10E-02,-1.45E-02,9.08E-02,-9.94E-01,0.025325972,0.332125411,0.039830448,-0.039004564,-0.008419494,0.081287098,-0.995890598
9.84E-02,3.28E-01,4.28E-02,-1.12E-01,2.45E-03,-6.63E-02,-9.92E-01,0.091468812,0.328829441,0.036966379,-0.11842834,0.001240348,-0.055263125,-0.991422276
2.03E-02,3.28E-01,1.59E-01,6.58E-02,-5.70E-03,1.70E-02,-9.98E-01,0.030799103,0.325301039,0.149141902,0.043747401,0.000678025,0.013513269,-0.998950911
-1.64E-02,3.30E-01,8.22E-02,-4.00E-03,-1.15E-02,1.08E-01,-9.94E-01,-0.00657891,0.326447368,0.083040233,-0.004759438,-0.010167848,0.076142017,-0.997031566
1.60E-01,3.53E-01,1.39E-01,4.24E-02,-8.53E-03,-1.38E-01,-9.89E-01,0.150899337,0.34763029,0.119927981,0.023614607,0.006003604,-0.116523954,-0.992888498
2.70E-02,3.28E-01,7.87E-02,-1.11E-01,-1.05E-02,4.53E-02,-9.93E-01,0.030771878,0.329081005,0.077892074,-0.097736908,-0.007912997,0.028479011,-0.994772832
2.62E-02,3.29E-01,4.81E-02,-4.56E-02,-2.40E-04,-5.14E-04,-9.99E-01,0.029367883,0.328709364,0.041865504,-0.069945539,-0.0066236,0.002937967,-0.997524464
1.01E-01,3.35E-01,2.24E-02,-1.15E-01,4.12E-03,-8.38E-02,-9.90E-01,0.103709653,0.33543026,0.017733934,-0.123695433,0.007339726,-0.070568342,-0.989779584
2.16E-02,3.26E-01,1.56E-01,1.40E-01,5.03E-03,8.16E-02,-9.87E-01,0.026533531,0.322801246,0.148537359,0.105497914,-0.00172536,0.066500559,-0.992183705
1.10E-01,3.25E-01,1.34E-01,7.68E-02,9.41E-03,-6.17E-02,-9.95E-01,0.113923186,0.324194143,0.136738904,0.077712505,0.007233937,-0.056550353,-0.995333445
1.05E-02,3.58E-01,2.65E-03,-2.13E-01,2.29E-03,-6.19E-03,-9.77E-01,0.014191596,0.353537907,-0.01008711,-0.206377978,0.006374374,0.011930695,-0.978378546
1.54E-01,3.46E-01,-1.42E-02,-7.17E-02,3.76E-02,-1.47E-01,-9.86E-01,0.142770002,0.343072915,-0.002701736,-0.087086166,0.025524069,-0.123895829,-0.988136327
1.76E-02,3.34E-01,4.87E-02,-1.49E-01,-1.40E-02,1.18E-01,-9.82E-01,0.011192762,0.334887515,0.038380045,-0.136035903,-0.015725189,0.110460217,-0.984400125
6.62E-02,3.33E-01,1.66E-01,1.07E-01,-4.38E-04,-3.68E-02,-9.94E-01,0.063158972,0.332718541,0.164847514,0.085910751,-0.004191564,-0.043170538,-0.995358193
4.28E-02,3.22E-01,7.46E-02,-3.55E-02,-1.06E-02,6.17E-02,-9.97E-01,0.04141664,0.322735943,0.080621443,-0.020383584,-0.012317012,0.045706652,-0.998670773
6.24E-03,3.29E-01,6.24E-02,-5.36E-03,-1.48E-02,1.37E-01,-9.90E-01,0.017482928,0.324973716,0.070966198,-0.014538553,-0.009691993,0.102369953,-0.99459269
7.90E-02,3.41E-01,1.20E-01,1.23E-01,2.06E-02,-3.58E-03,-9.92E-01,0.081278774,0.336472448,0.115978306,0.105124262,0.017123215,-0.001277512,-0.99431086
7.60E-02,3.16E-01,4.91E-02,-1.75E-02,-2.95E-03,-1.42E-03,-1.00E+00,0.077920277,0.317680643,0.04863543,-0.021771071,0.006917075,-0.004151211,-0.999729387
1.89E-02,3.39E-01,9.78E-02,4.75E-02,-3.74E-03,1.30E-01,-9.90E-01,0.019601289,0.334197436,0.097116336,0.060768588,-0.003698775,0.113364042,-0.991686471
4.26E-02,3.27E-01,1.08E-01,-3.45E-02,4.28E-03,5.38E-03,-9.99E-01,0.043333956,0.327072787,0.112148686,-0.030456807,0.004496978,0.006919245,-0.999501773
1.23E-02,3.28E-01,1.17E-01,4.61E-02,-9.99E-03,8.34E-02,-9.95E-01,0.012152898,0.328436077,0.121577065,0.036141196,-0.00470449,0.086272665,-0.995603871
-4.18E-02,3.70E-01,1.58E-01,8.91E-02,2.19E-02,2.28E-01,-9.69E-01,-0.037262199,0.364892145,0.162883033,0.099358499,0.012203994,0.215583957,-0.971340525
5.08E-03,3.24E-01,4.83E-02,-1.04E-01,-1.71E-02,1.28E-01,-9.86E-01,-0.001308846,0.326679673,0.058064604,-0.07938561,-0.014028665,0.153373234,-0.98487428
3.47E-02,3.18E-01,1.05E-01,4.78E-02,-8.50E-04,5.80E-02,-9.97E-01,0.037206409,0.317497349,0.109718852,0.03326563,0.006680544,0.068785816,-0.997053436
-1.20E-02,3.28E-01,1.06E-01,7.43E-03,-1.20E-02,3.55E-02,-9.99E-01,-0.012211154,0.325320512,0.110915817,0.026112073,-0.008870226,0.059730778,-0.997828376
5.24E-02,3.20E-01,5.92E-02,-6.43E-02,-1.54E-02,4.33E-02,-9.97E-01,0.040172583,0.319698868,0.078959378,-0.029407133,-0.010726206,0.037371976,-0.998811026
1.62E-02,3.31E-01,1.27E-01,1.45E-02,-1.06E-02,2.95E-02,-9.99E-01,0.019782883,0.326949004,0.124379013,0.016003448,0.005854787,0.049591217,-0.998623478
1.17E-01,3.41E-01,7.47E-02,-7.73E-03,-3.95E-03,-1.67E-01,-9.86E-01,0.118623761,0.33933182,0.069370621,-0.029294667,-0.00569261,-0.145544515,-0.988901385
-2.16E-02,3.42E-01,1.13E-01,6.23E-02,-1.54E-02,1.02E-01,-9.93E-01,-0.007915996,0.33771405,0.10003386,0.046051648,-0.008377375,0.069313956,-0.996487232
-3.08E-02,3.38E-01,9.49E-02,-2.40E-02,-1.01E-02,1.32E-01,-9.91E-01,-0.027775574,0.337716601,0.095968876,-0.017520918,-0.003240284,0.120211639,-0.99258761
1.20E-01,3.35E-01,3.95E-02,-4.87E-02,1.05E-02,-1.31E-01,-9.90E-01,0.112208954,0.331638056,0.054477498,-0.043326729,0.005691831,-0.100369948,-0.99398994
6.84E-02,3.39E-01,5.54E-02,-8.52E-02,-9.52E-03,-8.61E-02,-9.93E-01,0.080479505,0.334885065,0.050899674,-0.080141143,-0.007299037,-0.091658169,-0.992533227
-1.10E-02,3.28E-01,1.43E-01,5.47E-02,-1.33E-02,6.11E-02,-9.97E-01,-0.006098295,0.32741704,0.129659905,0.031728103,-0.006852054,0.053057935,-0.998063493
2.47E-02,3.26E-01,1.59E-02,-1.13E-01,-1.40E-02,5.27E-02,-9.92E-01,0.024640446,0.326391633,0.012697739,-0.116943657,-0.011134325,0.040200484,-0.992261096
8.15E-02,3.38E-01,4.89E-02,-1.12E-01,-9.97E-03,-1.57E-02,-9.94E-01,0.081266782,0.334065994,0.046683105,-0.105784478,-0.011581057,-0.03750954,-0.993613787
4.96E-02,3.29E-01,6.58E-02,-9.99E-02,-9.73E-03,3.46E-02,-9.94E-01,0.052859263,0.330235545,0.063034019,-0.09725003,-0.009809151,0.024345753,-0.994913809
5.56E-02,3.29E-01,9.77E-02,-1.71E-02,-7.78E-03,5.64E-02,-9.98E-01,0.058400648,0.329136743,0.092115267,-0.03322174,-0.009046346,0.054817992,-0.997902524
7.55E-02,3.29E-01,7.98E-02,-2.81E-02,-9.24E-03,-6.88E-02,-9.97E-01,0.073302061,0.328882005,0.081538996,-0.030969631,-0.012549687,-0.050151321,-0.998182062
1.30E-02,3.35E-01,3.15E-02,-1.37E-01,-1.86E-02,1.03E-01,-9.85E-01,0.018816812,0.333467668,0.031184738,-0.128441157,-0.012845571,0.075832597,-0.988727192
9.94E-02,3.37E-01,1.15E-01,-5.09E-03,-1.27E-02,-1.16E-01,-9.93E-01,0.099045455,0.332431446,0.102180328,-0.017129183,-0.008479527,-0.09247975,-0.995530864
6.72E-02,3.36E-01,3.87E-02,-1.50E-01,-8.91E-03,-4.03E-02,-9.88E-01,0.070871365,0.334881365,0.037496414,-0.144849724,-0.011910553,-0.048803052,-0.98817747
1.22E-01,3.23E-01,3.28E-02,-8.97E-02,8.64E-04,-6.27E-02,-9.94E-01,0.116380176,0.324122622,0.037979531,-0.089771026,0.00246233,-0.067285856,-0.993682003
8.71E-02,3.47E-01,1.35E-01,-4.18E-03,-1.07E-02,-1.18E-01,-9.93E-01,0.093243702,0.342172388,0.13024264,-0.00131461,-0.016532083,-0.114583517,-0.993274049
8.08E-02,3.21E-01,4.79E-02,-4.01E-02,-2.85E-03,-5.50E-02,-9.98E-01,0.077259485,0.322470109,0.043514114,-0.056809617,-0.003317948,-0.056989997,-0.996751658
1.21E-01,3.29E-01,8.90E-02,3.10E-02,1.61E-02,-6.46E-02,-9.97E-01,0.112052529,0.327628696,0.083810719,0.003865791,0.00890254,-0.077675854,-0.996931215
8.41E-02,3.33E-01,9.39E-02,1.09E-03,-1.42E-02,-8.77E-02,-9.96E-01,0.088733059,0.329005625,0.085309935,0.004227553,-0.008589752,-0.074275889,-0.997191691
6.43E-02,3.22E-01,1.22E-01,1.99E-02,-1.68E-03,-3.59E-02,-9.99E-01,0.06278298,0.3225103,0.126233391,0.017561943,-0.001645194,-0.037512297,-0.999140239
8.41E-02,3.56E-01,1.83E-01,7.62E-02,-4.96E-02,-1.47E-01,-9.85E-01,0.088171865,0.352685901,0.195183941,0.092604201,-0.036933208,-0.122100304,-0.987497795
7.26E-02,3.14E-01,4.93E-02,-3.04E-02,-6.71E-03,-4.56E-04,-1.00E+00,0.07981407,0.315533243,0.048036342,-0.034296059,-0.001847885,-0.02008902,-0.999208113
1.45E-02,3.31E-01,3.92E-02,-6.33E-02,-1.04E-02,7.69E-02,-9.95E-01,0.007173759,0.326490517,0.045142581,-0.055684495,-0.015541761,0.082350992,-0.994921895
1.06E-01,3.16E-01,7.79E-02,-2.14E-03,8.69E-03,-2.34E-02,-1.00E+00,0.110038517,0.318240543,0.078617817,-0.004213039,0.005508715,-0.029796629,-0.999531547
1.08E-01,3.33E-01,1.02E-01,1.79E-02,-1.15E-02,-1.24E-01,-9.92E-01,0.112213207,0.327835184,0.099722371,0.026574748,-0.010371374,-0.105932486,-0.993963865
1.05E-01,3.20E-01,6.14E-02,-8.78E-03,8.83E-03,-6.06E-02,-9.98E-01,0.101514572,0.321416877,0.058942538,-0.009546066,0.005669239,-0.075380524,-0.997092656
4.22E-02,3.28E-01,7.08E-02,-2.58E-02,-1.20E-02,-4.43E-02,-9.99E-01,0.050510555,0.323535494,0.072179008,-0.023643325,-0.009882608,-0.036973218,-0.998987667
7.54E-02,3.28E-01,5.41E-02,2.54E-02,1.11E-02,1.30E-03,-1.00E+00,0.07643794,0.326048489,0.054068163,0.011892788,0.00746577,-0.009162558,-0.999846566
1.03E-01,3.24E-01,1.63E-01,1.17E-01,-9.02E-04,-1.07E-01,-9.87E-01,0.090499318,0.322484734,0.144306372,0.091043666,0.005281095,-0.063665644,-0.993794954
3.84E-03,3.53E-01,2.08E-01,9.64E-02,9.02E-03,5.53E-02,-9.94E-01,-0.003761623,0.348352547,0.213227187,0.109192504,0.005256876,0.057103222,-0.992364963
-6.46E-03,3.41E-01,1.68E-01,7.70E-02,1.45E-02,1.11E-01,-9.91E-01,-0.011423887,0.341619543,0.17312617,0.075552121,0.005907317,0.095424463,-0.992546892
9.90E-02,3.24E-01,5.63E-02,-2.61E-03,1.33E-02,-2.16E-02,-1.00E+00,0.103655281,0.323846779,0.048896565,-0.007698099,0.013250089,-0.018993141,-0.999702187
7.02E-02,3.28E-01,1.12E-01,3.27E-02,-1.13E-02,-1.23E-02,-9.99E-01,0.08004163,0.325682924,0.101049035,0.021777838,-0.004437302,-0.01397198,-0.999655195
1.13E-01,3.33E-01,1.19E-01,-1.25E-02,-3.61E-03,-7.86E-02,-9.97E-01,0.104766481,0.329237731,0.109264233,0.011661161,0.003554747,-0.043997219,-0.998957213
2.16E-02,3.29E-01,3.18E-02,-8.54E-02,-5.79E-03,1.21E-02,-9.96E-01,0.032508838,0.327580206,0.041545039,-0.076637025,-0.005692998,0.001804817,-0.997041186
4.07E-02,3.26E-01,9.29E-02,5.53E-03,-1.37E-02,-1.80E-02,-1.00E+00,0.033445679,0.325507001,0.078817482,-0.018054789,-0.01130792,-0.007184445,-0.99974705
8.86E-03,3.30E-01,1.09E-01,6.97E-02,-1.30E-02,6.46E-02,-9.95E-01,0.001419737,0.329713788,0.111666235,0.058974622,-0.010441695,0.064375376,-0.996126759
-1.08E-02,3.37E-01,9.10E-02,-7.60E-02,-1.56E-03,8.26E-02,-9.94E-01,-0.012419061,0.333986678,0.085038414,-0.04634356,-0.006059611,0.098031456,-0.994084513
