date and time,sample,dtm_13,dtm_24,de_13,de_24,dl,x_end_avg,y_end_avg,z_end_avg,qx_end_avg,qy_end_avg,qz_end_avg,qw_end_avg
25-Jul-2023 05:07:07,962,5.83306091626714,14.8553053553705,-3.73749900285058,-8.70826430554393,-0.0395166934829651,0.035283434142669,0.342081334193548,0.111875570813815,-0.0352351769804955,-0.99670981168747,-0.0127667980889479,-0.0718605587879817
25-Jul-2023 05:07:09,963,2.39615474476779,14.1602448524766,-2.95305277692927,-9.03659044603842,-0.842961650388626,0.0301753471295039,0.342442983388901,0.112360145151615,-0.040207955489556,-0.996539906660716,-0.0109817697356145,-0.0719042340914408
25-Jul-2023 05:07:11,964,-1.67519635166517,15.7154783740859,0.882802688047591,-7.30773662127998,-1.37836362021198,0.0252568505704403,0.3439956843853,0.119461556275686,-0.0430129068593184,-0.996423101425171,-0.00267836156611641,-0.0726741721232732
25-Jul-2023 05:07:13,965,2.66001452246736,16.320326209649,1.3094233846393,-9.39535713935243,-1.41334841427369,0.0296719949692488,0.34501272837321,0.1195490082105,-0.0366079956293106,-0.996683653195699,-0.00710948193445802,-0.0723106438914935
25-Jul-2023 05:07:16,966,3.99940516488143,17.2274962031354,0.501923213882341,-11.8940097333886,-1.40914885775205,0.029416465635101,0.345202060540517,0.119768241047859,-0.0357934899628162,-0.996726044019063,-0.00785622575009863,-0.0720533614357313
25-Jul-2023 05:07:18,967,1.19048087008779,16.0535911614418,1.67516729848645,-5.70889546379173,-2.20553435642514,0.0307684627672036,0.346247186263402,0.125074675182501,-0.0319785022487243,-0.997013938426971,-3.66413286731889e-05,-0.070282219350338
25-Jul-2023 05:07:20,968,5.95777979934916,15.8220259687299,4.1675815879115,-5.86344570121016,-1.24042423666511,0.0367437198758125,0.346003758907318,0.133630215128263,-0.0300406027585268,-0.996820020675659,0.0224578898400068,-0.0703072955211004
25-Jul-2023 05:07:22,969,4.97602671703136,16.1686420451216,9.16465477742298,-6.69648949730851,-0.438627901233166,0.0487628437578678,0.344826273123423,0.13124860227108,-0.00246626290027052,-0.99781467517217,0.0135303704688946,-0.0646218225359917
25-Jul-2023 05:07:25,970,4.06764600041678,12.6170901407086,5.15459280472648,-7.56490607308531,-1.20565164679952,0.0511606477200985,0.342701603968938,0.117484309275945,-0.00202769419023146,-0.997851105531057,0.00785712407281001,-0.0650165235002836
25-Jul-2023 05:07:27,971,6.60088926154654,12.3584473786172,4.17569406574126,-6.90093203205385,-1.04473504083776,0.0535469574232896,0.342413892348607,0.115487007796764,-0.000254514257782527,-0.997869817415873,0.00660747919852535,-0.0649002795418104
25-Jul-2023 05:07:29,972,8.11395469584023,14.7742865743205,4.78175755042233,-10.4791020790664,-0.110037302147245,0.056714112063249,0.342145613829295,0.11397782911857,0.000626478242823699,-0.997746634483337,0.00442947860186299,-0.0669437795877457
25-Jul-2023 05:07:31,973,7.88432895979493,17.2392409046367,0.0412851954384991,-14.5940395241964,0.580234177019731,0.051343497633934,0.341289653380712,0.111515739063422,-0.0179284315556288,-0.997311468919118,-0.00539158893128236,-0.0708422273397446
25-Jul-2023 05:07:34,974,10.3475694864764,15.6131001120118,-4.35372103867173,-20.1288590687395,1.21259357752586,0.0594711028039455,0.341962873935699,0.0957672163844109,-0.00648841736838222,-0.996276899178823,-0.0520822793245316,-0.0683755780259768
25-Jul-2023 05:07:36,975,9.13945320661541,15.9451873253921,0.982239893805448,-25.1545075261271,-0.0804616194894112,0.0653214121858279,0.346075429519018,0.0826156005263328,0.0184751261025667,-0.993895097573598,-0.0853313893079758,-0.0674245178699493
25-Jul-2023 05:07:39,976,5.35381152964926,16.6364142886216,3.15973682415872,-23.0214102018698,-1.82728342203417,0.0657171458005905,0.34674271941185,0.0850807815790176,0.0283784209440152,-0.994193065166473,-0.0805357481042544,-0.0654841363430023
25-Jul-2023 05:07:41,977,2.26797739802896,14.0924304002367,2.70414685204426,-22.0692448783256,-2.93353925509278,0.0602182733515898,0.346911464134852,0.0832348053654035,0.0240424546102683,-0.994186294078827,-0.0822863111893336,-0.0651440491278966
25-Jul-2023 05:07:43,978,-2.64925776078334,14.729896989077,6.58214390912604,-24.1520975077626,-2.9904840117952,0.0631532967090607,0.347876685857773,0.0847681934634845,0.0382317374149958,-0.994329619407654,-0.0787660156687101,-0.0603532781203588
25-Jul-2023 05:07:45,979,-0.928416296830203,15.2177257149624,0.521188250461956,-26.6938919438684,-3.12238705384448,0.0616644484301408,0.349214180310567,0.0792210593819618,0.0389863419036071,-0.992929204305013,-0.0921957438190778,-0.0638062621156375
25-Jul-2023 05:07:48,980,0.151129546373798,14.5506431491205,-6.17830782012066,-20.6776612960374,-2.91997145767831,0.0492906247576078,0.349918452898661,0.0724055995543798,0.0149464374408126,-0.992510712146759,-0.103345549106598,-0.0633934115370115
25-Jul-2023 05:07:50,981,-0.115628774085404,14.592296681378,-10.2195709180685,-19.5373305352853,-2.05128631950133,0.0286764635394017,0.350784415006638,0.0776922896504402,-0.02502816307048,-0.992338693141937,-0.101107608775298,-0.0663989101847013
25-Jul-2023 05:07:52,982,-1.3045487210977,17.065757969007,-12.0860126461562,-26.7791027568903,-0.516432258375513,0.0269711191455523,0.352556270360947,0.0736766328414281,-0.0410946319500605,-0.990334705511729,-0.109186434249083,-0.0749583785732587
25-Jul-2023 05:07:55,983,-1.76060172417536,20.3963579932014,-16.5030601189352,-30.3970330742559,1.13156195508648,0.0265670170386632,0.353223323822021,0.0674211412668228,-0.0430062182247639,-0.987923427422841,-0.127298227945964,-0.0771551767985026
25-Jul-2023 05:07:57,984,-2.67177430214327,21.0229591459141,-10.6980604033608,-28.0034772997087,0.837380401574436,0.0291010410835346,0.353738454977671,0.0829597627123197,-0.0308574642986059,-0.989220678806305,-0.119814454515775,-0.0783080205321312
25-Jul-2023 05:07:59,985,-0.654870799416463,18.3105585547549,-2.57259759381332,-27.2627687321893,-0.404603007617569,0.0431549685696761,0.351621778806051,0.0912462184826533,0.00492434867968162,-0.991862797737122,-0.105466091632843,-0.0711343208948771
25-Jul-2023 05:08:02,986,-0.450853080853707,21.1069191433899,-2.68909243939408,-28.1247640423224,-0.814732204898114,0.0439565862218539,0.351846329371134,0.0907215098539988,0.00586703320344289,-0.9918355067571,-0.105908938745658,-0.0707897255818049
25-Jul-2023 05:08:04,987,0.0366355041827028,22.3916162913055,-2.89886392635611,-26.4536785613562,-1.50134843707837,0.0423093495269616,0.352347375949224,0.0950285196304321,0.00547255941977104,-0.992440740267436,-0.100357375542323,-0.0704247618714968
25-Jul-2023 05:08:06,988,-2.12838309002019,23.1218529627073,-3.4932824640078,-24.3501773707664,-2.10466854091887,0.0371565801401933,0.352783340215683,0.0936953698595365,-0.00210892678199646,-0.992131725947062,-0.102432902157307,-0.0719498286644618
25-Jul-2023 05:08:09,989,-8.84818989976679,25.9180731974745,1.67425589235431,-29.1134011462608,-0.670586436582906,0.0365900586048762,0.353380640347799,0.0975235482056936,-0.000573943048948422,-0.992540367444356,-0.098921283086141,-0.0712587381402651
25-Jul-2023 05:08:11,990,-7.47891407404931,28.4224789948092,-1.33496560111583,-26.7942867126207,-1.69003760571792,0.0319394506514072,0.357204896211624,0.118907216687997,0.00307619543746114,-0.994449472427368,-0.0797916332880656,-0.068512524664402
25-Jul-2023 05:08:13,991,-6.17307452815339,26.6996980903642,-7.95519962093541,-28.0613614799706,-2.59646671771638,0.0164646467193961,0.35907273888588,0.103457892934481,-0.0339960133035978,-0.991592959562937,-0.0978591193755468,-0.0775098939736684
25-Jul-2023 05:08:16,992,-9.69037348463777,23.0326852692813,-5.82841645360549,-26.4119311112257,-2.28984708961711,0.0154999431222677,0.358968375126521,0.102684798340003,-0.0337774629394213,-0.99135392109553,-0.0996634642283122,-0.0783572206894557
25-Jul-2023 05:08:18,993,-12.7296790678603,21.5894490802769,3.03189369370958,-20.4311306257546,-1.91143513155802,0.00770073027039568,0.357356347640355,0.10434467146794,-0.0249950672189395,-0.993842641512553,-0.0816177994012833,-0.0706433181961377
25-Jul-2023 05:08:21,994,-16.3337549835935,22.4019956831668,9.69066508472043,-15.3425892855836,-0.733834399560187,0.0014342956788217,0.354770835240682,0.118269504110018,-0.0338031495610873,-0.997242061297099,-0.0205852975447973,-0.0627762513856093
25-Jul-2023 05:08:23,995,-18.9497519023074,24.6994745905406,10.5084001367792,-24.656323940991,0.615176327470246,0.012752759642899,0.353294845422109,0.102623088657856,-0.00198674253964176,-0.996968777974447,-0.0488385031620661,-0.0605206318199635
25-Jul-2023 05:08:26,996,-20.2878846902279,29.4804146431087,8.57953571269227,-32.4448534609505,1.76079954157611,0.0079259483764569,0.354248332977295,0.0948873395721118,-0.00563426997202138,-0.995767517884572,-0.0654956420262655,-0.0641798764467239
25-Jul-2023 05:08:28,997,-21.0650950660406,28.2837491675016,3.53829845128424,-28.6894498232334,0.796392754017673,0.00311048760389288,0.355011320114136,0.0905320331454277,-0.0113067572315534,-0.99503626426061,-0.0738982876141866,-0.0656605556607246
25-Jul-2023 05:08:31,998,-16.5889019241924,24.6510784675947,-3.94182272773707,-25.4489207727399,0.964895120028727,0.0073263724334538,0.354461719592412,0.0964172075192134,-0.012656492429475,-0.994762070973714,-0.0762438500920932,-0.0668866838018099
25-Jul-2023 05:08:33,999,-16.9787058202902,21.7921608310013,-1.33426648650533,-23.8360190039166,0.538099401349795,0.00498246578499675,0.352415889501572,0.0787016163269679,-0.0202706201622883,-0.993420875072479,-0.0908996457854907,-0.0666232839226723
25-Jul-2023 05:08:35,1000,-16.4862266550413,16.8025831439059,-1.35789960700338,-21.6230261306304,-0.108311205785227,0.00382420279396077,0.350929141044617,0.0704319035013517,-0.0253853290031354,-0.992788747946421,-0.0941837261120478,-0.06966828952233
25-Jul-2023 05:08:37,1001,-14.0453629361882,16.6085746246109,-0.728085301880246,-19.7593005567238,-1.0724935019316,0.00970958918333054,0.350575699408849,0.0728704929351807,-0.0180481889595588,-0.993322173754374,-0.090642179052035,-0.0690605382124583
25-Jul-2023 05:08:47,1002,-13.9524481065721,11.7108374900826,-1.54880250742534,-16.606503717736,-2.23083906900029,0.0129494390760859,0.350368857383728,0.0600239840646585,-0.0297497293601433,-0.992728793621063,-0.0940329824884733,-0.0690090095003446
25-Jul-2023 05:08:49,1003,-11.2512159318419,13.8662572862557,2.0841574799142,-14.1552110124562,-3.38223301676081,0.0206207367281119,0.350885496536891,0.0807916993896167,-0.0239911338935296,-0.994988099733988,-0.0696996460358302,-0.0675543551643689
25-Jul-2023 05:08:51,1004,-9.57641440815568,14.1913797008867,-0.143919001262605,-10.693600631773,-3.02614947679476,0.016586647555232,0.349513898293177,0.0903491258621216,-0.0420712158083916,-0.996136061350505,-0.0310475749274095,-0.0705522964398066
25-Jul-2023 05:08:54,1005,-6.78997796321636,13.8405807285577,0.301789988606384,-12.0724804883981,-3.40618762784386,0.0222718019038439,0.349307084083557,0.0881819839278857,-0.0397849433124065,-0.996075975894928,-0.0339674882590771,-0.071382150053978
25-Jul-2023 05:08:56,1006,-7.33622430153458,14.5378657127489,4.77087929261078,-11.438870088263,-3.46088806369461,0.0291882757097483,0.350088880459468,0.0976331527034442,-0.0293972580383221,-0.996811966101328,-0.0252804191162189,-0.0697242771585782
25-Jul-2023 05:08:58,1007,-9.32244371787066,14.0852186721312,8.88620974148802,-12.5435555630892,-3.8075037366678,0.0345441517730554,0.35063303510348,0.0951121558745702,-0.0106862731898824,-0.997278392314911,-0.0302490388353666,-0.0663821717103322
25-Jul-2023 05:09:00,1008,-7.31663537712498,18.3077149062322,12.0943963519044,-12.7020199210893,-3.32155079034595,0.0375844068825245,0.351102036237717,0.102835647761822,-0.00532367934162418,-0.997491351763407,-0.0240879457443953,-0.0663476193944613
25-Jul-2023 05:09:03,1009,-5.48240930420807,16.991490120648,13.316119357025,-3.25397321722796,-4.41006892715497,0.0348907085756461,0.350636686881383,0.116901554167271,-0.0108437354986866,-0.997748442490896,0.0122522675742706,-0.064969157675902
25-Jul-2023 05:09:05,1010,-6.61941134204007,14.161883158612,9.75295951656953,2.18322250655766,-5.10755868621295,0.0257354494184256,0.351780354976654,0.119429781536261,-0.0313140980899334,-0.996530723571777,0.0397530764341354,-0.0660481795668602
