1,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(kN),(deg),(N-m)
"","9.5800","0.0002","-0.0002","9.4227","0.00019"
"","9.6000","0.0002","-0.0002","9.4425","0.00019"
"","9.6200","0.0002","-0.0002","9.4631","0.00019"
"","9.6400","0.0002","-0.0002","9.4844","0.00019"
"","9.6600","0.0002","-0.0002","9.5067","0.00019"
"","9.6800","0.0002","-0.0002","9.5295","0.00019"
"","9.7000","0.0002","-0.0002","9.5518","0.00020"
"","9.7200","0.0002","-0.0002","9.5738","0.00019"
"","9.7400","0.0002","-0.0002","9.5953","0.00018"
"","9.7600","0.0002","-0.0002","9.6162","0.00018"
"","9.7800","0.0002","-0.0002","9.6370","0.00018"
"","9.8000","0.0002","-0.0002","9.6576","0.00017"
"","9.8200","0.0002","-0.0002","9.6775","0.00017"
"","9.8400","0.0002","-0.0002","9.6970","0.00016"
"","9.8600","0.0002","-0.0002","9.7159","0.00017"
"","9.8800","0.0002","-0.0002","9.7334","0.00017"
"","9.9000","0.0002","-0.0002","9.7501","0.00017"
"","9.9200","0.0002","-0.0002","9.7678","0.00017"
"","9.9400","0.0002","-0.0002","9.7870","0.00016"
"","9.9600","0.0002","-0.0002","9.8067","0.00017"
"","9.9800","0.0002","-0.0002","9.8262","0.00017"
"","10.0000","0.0002","-0.0002","9.8457","0.00019"
"","10.0200","0.0002","-0.0002","9.8662","0.00020"
"","10.0400","0.0002","-0.0002","9.8879","0.00020"
"","10.0600","0.0002","-0.0002","9.9098","0.00019"
"","10.0800","0.0002","-0.0002","9.9311","0.00019"
"","10.1000","0.0002","-0.0002","9.9522","0.00018"
"","10.1200","0.0002","-0.0002","9.9733","0.00019"
"","10.1400","0.0002","-0.0002","9.9938","0.00018"
"","10.1600","0.0002","-0.0002","10.0072","0.00015"
"","10.1800","0.0002","-0.0002","10.0116","0.00010"
"","10.2000","0.0002","-0.0002","10.0118","0.00008"
"","10.2200","0.0002","-0.0002","10.0111","0.00007"
"","10.2400","0.0002","-0.0002","10.0107","0.00006"
"","10.2600","0.0002","-0.0002","10.0106","0.00006"
"","10.2800","0.0002","-0.0002","10.0107","0.00008"
"","10.3000","0.0002","-0.0002","10.0107","0.00007"
"","10.3100","0.0002","-0.0002","10.0107","0.00006"
"","10.3110","0.0002","-0.0002","10.0107","0.00006"
"","10.3310","0.0002","-0.0002","10.0107","0.00006"
"","17.6580","0.0002","-0.0002","0.0000","-0.00041"
"","17.6780","0.0002","-0.0002","0.0000","-0.00040"
"","17.6980","0.0002","-0.0002","0.0000","-0.00041"
"","17.7180","0.0002","-0.0002","0.0000","-0.00042"
"","17.7380","0.0002","-0.0002","0.0000","-0.00041"
"","17.7580","0.0002","-0.0002","0.0000","-0.00040"
"","17.7780","0.0002","-0.0002","0.0000","-0.00040"
"","17.7980","0.0002","-0.0002","0.0003","-0.00040"
"","17.8180","0.0002","-0.0002","0.0019","-0.00040"
"","17.8380","0.0002","-0.0002","0.0133","-0.00040"
"","17.8580","0.0002","-0.0002","0.0335","-0.00039"
"","17.8780","0.0002","-0.0002","0.0538","-0.00039"
"","17.8980","0.0002","-0.0002","0.0742","-0.00039"
"","17.9180","0.0002","-0.0002","0.0957","-0.00039"
"","17.9380","0.0002","-0.0002","0.1183","-0.00038"
"","17.9580","0.0002","-0.0002","0.1418","-0.00038"
"","17.9780","0.0002","-0.0002","0.1657","-0.00038"
"","17.9980","0.0002","-0.0002","0.1890","-0.00037"
"","18.0180","0.0002","-0.0002","0.2116","-0.00037"
"","18.0380","0.0002","-0.0002","0.2334","-0.00037"
"","18.0580","0.0002","-0.0002","0.2548","-0.00037"
"","18.0780","0.0002","-0.0002","0.2764","-0.00038"
"","18.0980","0.0002","-0.0002","0.2978","-0.00037"
"","18.1180","0.0002","-0.0002","0.3178","-0.00038"
"","18.1380","0.0002","-0.0002","0.3366","-0.00038"
"","18.1580","0.0002","-0.0002","0.3546","-0.00038"
"","18.1780","0.0002","-0.0002","0.3723","-0.00037"
"","18.1980","0.0002","-0.0002","0.3903","-0.00038"
"","18.2180","0.0002","-0.0002","0.4088","-0.00038"
"","18.2380","0.0002","-0.0002","0.4279","-0.00038"
"","18.2580","0.0002","-0.0002","0.4474","-0.00038"
"","18.2780","0.0002","-0.0002","0.4679","-0.00038"
"","18.2980","0.0002","-0.0002","0.4894","-0.00038"
"","18.3180","0.0002","-0.0002","0.5118","-0.00038"
"","18.3380","0.0002","-0.0002","0.5345","-0.00038"
"","18.3580","0.0002","-0.0002","0.5574","-0.00038"
"","18.3780","0.0002","-0.0002","0.5792","-0.00038"
"","18.3980","0.0002","-0.0002","0.5988","-0.00038"
"","18.4180","0.0002","-0.0002","0.6176","-0.00038"
"","18.4380","0.0002","-0.0002","0.6356","-0.00034"
"","18.4580","0.0002","-0.0002","0.6528","-0.00023"
"","18.4780","0.0002","-0.0002","0.6713","0.00001"
"","18.4980","0.0002","-0.0002","0.6911","0.00020"
"","18.5180","0.0002","-0.0002","0.7099","0.00027"
"","18.5380","0.0002","-0.0002","0.7276","0.00029"
"","18.5580","0.0002","-0.0002","0.7454","0.00030"
"","18.5780","0.0002","-0.0002","0.7638","0.00031"
"","18.5980","0.0002","-0.0002","0.7827","0.00033"
"","18.6180","0.0002","-0.0002","0.8019","0.00032"
"","18.6380","0.0002","-0.0002","0.8216","0.00032"
"","18.6580","0.0002","-0.0002","0.8420","0.00030"
"","18.6780","0.0002","-0.0002","0.8633","0.00029"
"","18.6980","0.0002","-0.0002","0.8859","0.00030"
"","18.7180","0.0002","-0.0002","0.9087","0.00029"
"","18.7380","0.0002","-0.0002","0.9307","0.00030"
"","18.7580","0.0002","-0.0002","0.9524","0.00030"
"","18.7780","0.0002","-0.0002","0.9738","0.00031"
"","18.7980","0.0002","-0.0002","0.9950","0.00030"
"","18.8180","0.0002","-0.0002","1.0163","0.00030"
"","18.8380","0.0002","-0.0002","1.0375","0.00030"
"","18.8580","0.0002","-0.0002","1.0580","0.00030"
"","18.8780","0.0002","-0.0002","1.0769","0.00029"
"","18.8980","0.0002","-0.0002","1.0950","0.00029"
"","18.9180","0.0002","-0.0002","1.1125","0.00027"
"","18.9380","0.0002","-0.0002","1.1304","0.00027"
"","18.9580","0.0002","-0.0002","1.1493","0.00028"
"","18.9780","0.0002","-0.0002","1.1683","0.00028"
"","18.9980","0.0002","-0.0002","1.1879","0.00028"
"","19.0180","0.0002","-0.0002","1.2090","0.00028"
"","19.0380","0.0002","-0.0002","1.2308","0.00028"
"","19.0580","0.0002","-0.0002","1.2530","0.00029"
"","19.0780","0.0002","-0.0002","1.2753","0.00029"
"","19.0980","0.0002","-0.0002","1.2979","0.00028"
"","19.1180","0.0002","-0.0002","1.3204","0.00026"
"","19.1380","0.0002","-0.0002","1.3417","0.00027"
"","19.1580","0.0002","-0.0002","1.3622","0.00026"
"","19.1780","0.0002","-0.0002","1.3828","0.00026"
"","19.1980","0.0002","-0.0002","1.4038","0.00026"
"","19.2180","0.0002","-0.0002","1.4245","0.00026"
"","19.2380","0.0002","-0.0002","1.4441","0.00027"
"","19.2580","0.0002","-0.0002","1.4623","0.00026"
"","19.2780","0.0002","-0.0002","1.4795","0.00025"
"","19.2980","0.0002","-0.0002","1.4968","0.00026"
"","19.3180","0.0002","-0.0002","1.5144","0.00026"
"","19.3380","0.0002","-0.0002","1.5325","0.00026"
"","19.3580","0.0002","-0.0002","1.5513","0.00026"
"","19.3780","0.0002","-0.0002","1.5710","0.00026"
"","19.3980","0.0002","-0.0002","1.5908","0.00026"
"","19.4180","0.0002","-0.0002","1.6112","0.00026"
"","19.4380","0.0002","-0.0002","1.6328","0.00026"
"","19.4580","0.0002","-0.0002","1.6553","0.00024"
"","19.4780","0.0002","-0.0002","1.6776","0.00024"
"","19.4980","0.0002","-0.0002","1.6992","0.00023"
"","19.5180","0.0002","-0.0002","1.7199","0.00023"
"","19.5380","0.0002","-0.0002","1.7403","0.00024"
"","19.5580","0.0002","-0.0002","1.7613","0.00025"
"","19.5780","0.0002","-0.0002","1.7827","0.00024"
"","19.5980","0.0002","-0.0002","1.8030","0.00024"
"","19.6180","0.0002","-0.0002","1.8218","0.00023"
"","19.6380","0.0002","-0.0002","1.8396","0.00023"
"","19.6580","0.0002","-0.0002","1.8566","0.00021"
"","19.6780","0.0002","-0.0002","1.8739","0.00021"
"","19.6980","0.0002","-0.0002","1.8922","0.00023"
"","19.7180","0.0002","-0.0002","1.9109","0.00024"
"","19.7380","0.0002","-0.0002","1.9301","0.00022"
"","19.7580","0.0002","-0.0002","1.9495","0.00023"
"","19.7780","0.0002","-0.0002","1.9695","0.00021"
"","19.7980","0.0002","-0.0002","1.9912","0.00023"
"","19.8180","0.0002","-0.0002","2.0140","0.00022"
"","19.8380","0.0002","-0.0002","2.0361","0.00022"
"","19.8580","0.0002","-0.0002","2.0585","0.00023"
"","19.8780","0.0002","-0.0002","2.0812","0.00023"
"","19.8980","0.0002","-0.0002","2.1025","0.00023"
"","19.9180","0.0002","-0.0002","2.1224","0.00023"
"","19.9380","0.0002","-0.0002","2.1423","0.00023"
"","19.9580","0.0002","-0.0002","2.1626","0.00023"
"","19.9780","0.0002","-0.0002","2.1829","0.00022"
"","19.9980","0.0002","-0.0002","2.2019","0.00023"
"","20.0180","0.0002","-0.0002","2.2199","0.00022"
"","20.0380","0.0002","-0.0002","2.2373","0.00023"
"","20.0580","0.0002","-0.0002","2.2546","0.00023"
"","20.0780","0.0002","-0.0002","2.2724","0.00021"
"","20.0980","0.0002","-0.0002","2.2911","0.00020"
"","20.1180","0.0002","-0.0002","2.3104","0.00021"
"","20.1380","0.0002","-0.0002","2.3300","0.00022"
"","20.1580","0.0002","-0.0002","2.3501","0.00023"
"","20.1780","0.0002","-0.0002","2.3712","0.00022"
"","20.1980","0.0002","-0.0002","2.3931","0.00020"
"","20.2180","0.0002","-0.0002","2.4152","0.00020"
"","20.2380","0.0002","-0.0002","2.4370","0.00021"
"","20.2580","0.0002","-0.0002","2.4583","0.00023"
"","20.2780","0.0002","-0.0002","2.4791","0.00022"
"","20.2980","0.0002","-0.0002","2.4999","0.00021"
"","20.3180","0.0002","-0.0002","2.5210","0.00022"
"","20.3380","0.0002","-0.0002","2.5417","0.00022"
"","20.3580","0.0002","-0.0002","2.5615","0.00022"
"","20.3780","0.0002","-0.0002","2.5801","0.00023"
"","20.3980","0.0002","-0.0002","2.5981","0.00022"
"","20.4180","0.0002","-0.0002","2.6156","0.00020"
"","20.4380","0.0002","-0.0002","2.6330","0.00019"
"","20.4580","0.0002","-0.0002","2.6509","0.00020"
"","20.4780","0.0002","-0.0002","2.6696","0.00021"
"","20.4980","0.0002","-0.0002","2.6886","0.00023"
"","20.5180","0.0002","-0.0002","2.7081","0.00023"
"","20.5380","0.0002","-0.0002","2.7293","0.00022"
"","20.5580","0.0002","-0.0002","2.7517","0.00020"
"","20.5780","0.0002","-0.0002","2.7749","0.00021"
"","20.5980","0.0002","-0.0002","2.7974","0.00022"
"","20.6180","0.0002","-0.0002","2.8193","0.00022"
"","20.6380","0.0002","-0.0002","2.8409","0.00021"
"","20.6580","0.0002","-0.0002","2.8620","0.00020"
"","20.6780","0.0002","-0.0002","2.8823","0.00021"
"","20.6980","0.0002","-0.0002","2.9027","0.00023"
"","20.7180","0.0002","-0.0002","2.9241","0.00023"
"","20.7380","0.0002","-0.0002","2.9443","0.00022"
"","20.7580","0.0002","-0.0002","2.9623","0.00021"
"","20.7780","0.0002","-0.0002","2.9793","0.00022"
"","20.7980","0.0002","-0.0002","2.9964","0.00022"
"","20.8180","0.0002","-0.0002","3.0141","0.00022"
"","20.8380","0.0002","-0.0002","3.0324","0.00022"
"","20.8580","0.0002","-0.0002","3.0514","0.00023"
"","20.8780","0.0002","-0.0002","3.0706","0.00022"
"","20.8980","0.0002","-0.0002","3.0904","0.00022"
"","20.9180","0.0002","-0.0002","3.1113","0.00022"
"","20.9380","0.0002","-0.0002","3.1329","0.00023"
"","20.9580","0.0002","-0.0002","3.1547","0.00023"
"","20.9780","0.0002","-0.0002","3.1762","0.00023"
"","20.9980","0.0002","-0.0002","3.1974","0.00023"
"","21.0180","0.0002","-0.0002","3.2183","0.00023"
"","21.0380","0.0002","-0.0002","3.2390","0.00022"
"","21.0580","0.0002","-0.0002","3.2597","0.00022"
"","21.0780","0.0002","-0.0002","3.2805","0.00022"
"","21.0980","0.0002","-0.0002","3.3007","0.00021"
"","21.1180","0.0002","-0.0002","3.3199","0.00020"
"","21.1380","0.0002","-0.0002","3.3382","0.00020"
"","21.1580","0.0002","-0.0002","3.3558","0.00021"
"","21.1780","0.0002","-0.0002","3.3734","0.00021"
"","21.1980","0.0002","-0.0002","3.3913","0.00021"
"","21.2180","0.0002","-0.0002","3.4100","0.00020"
"","21.2380","0.0002","-0.0002","3.4293","0.00019"
"","21.2580","0.0002","-0.0002","3.4491","0.00020"
"","21.2780","0.0002","-0.0002","3.4697","0.00022"
"","21.2980","0.0002","-0.0002","3.4913","0.00021"
"","21.3180","0.0002","-0.0002","3.5137","0.00022"
"","21.3380","0.0002","-0.0002","3.5363","0.00020"
"","21.3580","0.0002","-0.0002","3.5585","0.00021"
"","21.3780","0.0002","-0.0002","3.5803","0.00021"
"","21.3980","0.0002","-0.0002","3.6014","0.00020"
"","21.4180","0.0002","-0.0002","3.6224","0.00020"
"","21.4380","0.0002","-0.0002","3.6434","0.00020"
"","21.4580","0.0002","-0.0002","3.6641","0.00019"
"","21.4780","0.0002","-0.0002","3.6843","0.00018"
"","21.4980","0.0002","-0.0002","3.7035","0.00017"
"","21.5180","0.0002","-0.0002","3.7215","0.00018"
"","21.5380","0.0002","-0.0002","3.7388","0.00018"
"","21.5580","0.0002","-0.0002","3.7558","0.00019"
"","21.5780","0.0002","-0.0002","3.7737","0.00020"
"","21.5980","0.0002","-0.0002","3.7927","0.00019"
"","21.6180","0.0002","-0.0002","3.8119","0.00019"
"","21.6380","0.0002","-0.0002","3.8315","0.00019"
"","21.6580","0.0002","-0.0002","3.8518","0.00021"
"","21.6780","0.0002","-0.0002","3.8731","0.00021"
"","21.6980","0.0002","-0.0002","3.8952","0.00021"
"","21.7180","0.0002","-0.0002","3.9172","0.00021"
"","21.7380","0.0002","-0.0002","3.9390","0.00020"
"","21.7580","0.0002","-0.0002","3.9602","0.00020"
"","21.7780","0.0002","-0.0002","3.9809","0.00020"
"","21.7980","0.0002","-0.0002","4.0014","0.00018"
"","21.8180","0.0002","-0.0002","4.0220","0.00019"
"","21.8380","0.0002","-0.0002","4.0424","0.00020"
"","21.8580","0.0002","-0.0002","4.0622","0.00020"
"","21.8780","0.0002","-0.0002","4.0810","0.00019"
"","21.8980","0.0002","-0.0002","4.0987","0.00019"
"","21.9180","0.0002","-0.0002","4.1156","0.00020"
"","21.9380","0.0002","-0.0002","4.1329","0.00020"
"","21.9580","0.0002","-0.0002","4.1509","0.00022"
"","21.9780","0.0002","-0.0002","4.1695","0.00022"
"","21.9980","0.0002","-0.0002","4.1888","0.00020"
"","22.0180","0.0002","-0.0002","4.2086","0.00021"
"","22.0380","0.0002","-0.0002","4.2297","0.00022"
"","22.0580","0.0002","-0.0002","4.2520","0.00022"
"","22.0780","0.0002","-0.0002","4.2745","0.00021"
"","22.0980","0.0002","-0.0002","4.2967","0.00020"
"","22.1180","0.0002","-0.0002","4.3185","0.00019"
"","22.1380","0.0002","-0.0002","4.3399","0.00019"
"","22.1580","0.0002","-0.0002","4.3607","0.00019"
"","22.1780","0.0002","-0.0002","4.3813","0.00019"
"","22.1980","0.0002","-0.0002","4.4019","0.00019"
"","22.2180","0.0002","-0.0002","4.4223","0.00019"
"","22.2380","0.0002","-0.0002","4.4420","0.00019"
"","22.2580","0.0002","-0.0002","4.4606","0.00018"
"","22.2780","0.0002","-0.0002","4.4783","0.00018"
"","22.2980","0.0002","-0.0002","4.4956","0.00018"
"","22.3180","0.0002","-0.0002","4.5133","0.00018"
"","22.3380","0.0002","-0.0002","4.5314","0.00019"
"","22.3580","0.0002","-0.0002","4.5502","0.00019"
"","22.3780","0.0002","-0.0002","4.5699","0.00019"
"","22.3980","0.0002","-0.0002","4.5901","0.00018"
"","22.4180","0.0002","-0.0002","4.6109","0.00020"
"","22.4380","0.0002","-0.0002","4.6333","0.00021"
"","22.4580","0.0002","-0.0002","4.6559","0.00019"
"","22.4780","0.0002","-0.0002","4.6777","0.00019"
"","22.4980","0.0002","-0.0002","4.6991","0.00019"
"","22.5180","0.0002","-0.0002","4.7202","0.00020"
"","22.5380","0.0002","-0.0002","4.7409","0.00019"
"","22.5580","0.0002","-0.0002","4.7615","0.00018"
"","22.5780","0.0002","-0.0002","4.7821","0.00018"
"","22.5980","0.0002","-0.0002","4.8023","0.00018"
"","22.6180","0.0002","-0.0002","4.8216","0.00017"
"","22.6380","0.0002","-0.0002","4.8397","0.00016"
"","22.6580","0.0002","-0.0002","4.8571","0.00017"
"","22.6780","0.0002","-0.0002","4.8745","0.00018"
"","22.6980","0.0002","-0.0002","4.8923","0.00019"
"","22.7180","0.0002","-0.0002","4.9105","0.00018"
"","22.7380","0.0002","-0.0002","4.9289","0.00018"
"","22.7580","0.0002","-0.0002","4.9483","0.00019"
"","22.7780","0.0002","-0.0002","4.9692","0.00019"
"","22.7980","0.0002","-0.0002","4.9913","0.00020"
"","22.8180","0.0002","-0.0002","5.0138","0.00019"
"","22.8380","0.0002","-0.0002","5.0363","0.00017"
"","22.8580","0.0002","-0.0002","5.0586","0.00018"
"","22.8780","0.0002","-0.0002","5.0804","0.00018"
"","22.8980","0.0002","-0.0002","5.1017","0.00019"
"","22.9180","0.0002","-0.0002","5.1226","0.00018"
"","22.9380","0.0002","-0.0002","5.1432","0.00019"
"","22.9580","0.0002","-0.0002","5.1638","0.00019"
"","22.9780","0.0002","-0.0002","5.1841","0.00020"
"","22.9980","0.0002","-0.0002","5.2031","0.00019"
"","23.0180","0.0002","-0.0002","5.2209","0.00018"
"","23.0380","0.0002","-0.0002","5.2381","0.00016"
"","23.0580","0.0002","-0.0002","5.2554","0.00017"
"","23.0780","0.0002","-0.0002","5.2733","0.00018"
"","23.0980","0.0002","-0.0002","5.2919","0.00018"
"","23.1180","0.0002","-0.0002","5.3112","0.00019"
"","23.1380","0.0002","-0.0002","5.3308","0.00020"
"","23.1580","0.0002","-0.0002","5.3511","0.00018"
"","23.1780","0.0002","-0.0002","5.3721","0.00018"
"","23.1980","0.0002","-0.0002","5.3939","0.00017"
"","23.2180","0.0002","-0.0002","5.4161","0.00017"
"","23.2380","0.0002","-0.0002","5.4381","0.00017"
"","23.2580","0.0002","-0.0002","5.4594","0.00019"
"","23.2780","0.0002","-0.0002","5.4804","0.00019"
"","23.2980","0.0002","-0.0002","5.5018","0.00017"
"","23.3180","0.0002","-0.0002","5.5228","0.00018"
"","23.3380","0.0002","-0.0002","5.5429","0.00017"
"","23.3580","0.0002","-0.0002","5.5620","0.00016"
"","23.3780","0.0002","-0.0002","5.5802","0.00017"
"","23.3980","0.0002","-0.0002","5.5977","0.00019"
"","23.4180","0.0002","-0.0002","5.6149","0.00017"
"","23.4380","0.0002","-0.0002","5.6324","0.00017"
"","23.4580","0.0002","-0.0002","5.6508","0.00019"
"","23.4780","0.0002","-0.0002","5.6699","0.00019"
"","23.4980","0.0002","-0.0002","5.6894","0.00018"
"","23.5180","0.0002","-0.0002","5.7096","0.00018"
"","23.5380","0.0002","-0.0002","5.7308","0.00017"
"","23.5580","0.0002","-0.0002","5.7529","0.00017"
"","23.5780","0.0002","-0.0002","5.7753","0.00019"
"","23.5980","0.0002","-0.0002","5.7976","0.00019"
"","23.6180","0.0002","-0.0002","5.8194","0.00018"
"","23.6380","0.0002","-0.0002","5.8407","0.00017"
"","23.6580","0.0002","-0.0002","5.8616","0.00018"
"","23.6780","0.0002","-0.0002","5.8825","0.00018"
"","23.6980","0.0002","-0.0002","5.9035","0.00020"
"","23.7180","0.0002","-0.0002","5.9240","0.00018"
"","23.7380","0.0002","-0.0002","5.9437","0.00017"
"","23.7580","0.0002","-0.0002","5.9622","0.00015"
"","23.7780","0.0002","-0.0002","5.9797","0.00017"
"","23.7980","0.0002","-0.0002","5.9968","0.00017"
"","23.8180","0.0002","-0.0002","6.0144","0.00018"
"","23.8380","0.0002","-0.0002","6.0329","0.00018"
"","23.8580","0.0002","-0.0002","6.0519","0.00017"
"","23.8780","0.0002","-0.0002","6.0711","0.00017"
"","23.8980","0.0002","-0.0002","6.0910","0.00016"
"","23.9180","0.0002","-0.0002","6.1118","0.00017"
"","23.9380","0.0002","-0.0002","6.1332","0.00019"
"","23.9580","0.0002","-0.0002","6.1552","0.00020"
"","23.9780","0.0002","-0.0002","6.1774","0.00017"
"","23.9980","0.0002","-0.0002","6.1991","0.00017"
"","24.0180","0.0002","-0.0002","6.2201","0.00017"
"","24.0380","0.0002","-0.0002","6.2408","0.00017"
"","24.0580","0.0002","-0.0002","6.2614","0.00017"
"","24.0780","0.0002","-0.0002","6.2822","0.00018"
"","24.0980","0.0002","-0.0002","6.3028","0.00018"
"","24.1180","0.0002","-0.0002","6.3219","0.00018"
"","24.1380","0.0002","-0.0002","6.3401","0.00017"
"","24.1580","0.0002","-0.0002","6.3579","0.00017"
"","24.1780","0.0002","-0.0002","6.3754","0.00018"
"","24.1980","0.0002","-0.0002","6.3929","0.00017"
"","24.2180","0.0002","-0.0002","6.4108","0.00017"
"","24.2380","0.0002","-0.0002","6.4296","0.00018"
"","24.2580","0.0002","-0.0002","6.4497","0.00019"
"","24.2780","0.0002","-0.0002","6.4705","0.00017"
"","24.2980","0.0002","-0.0002","6.4920","0.00017"
"","24.3180","0.0002","-0.0002","6.5142","0.00017"
"","24.3380","0.0002","-0.0002","6.5364","0.00018"
"","24.3580","0.0002","-0.0002","6.5582","0.00018"
"","24.3780","0.0002","-0.0002","6.5797","0.00018"
"","24.3980","0.0002","-0.0002","6.6008","0.00019"
"","24.4180","0.0002","-0.0002","6.6216","0.00018"
"","24.4380","0.0002","-0.0002","6.6421","0.00020"
"","24.4580","0.0002","-0.0002","6.6625","0.00018"
"","24.4780","0.0002","-0.0002","6.6825","0.00016"
"","24.4980","0.0002","-0.0002","6.7014","0.00016"
"","24.5180","0.0002","-0.0002","6.7192","0.00015"
"","24.5380","0.0002","-0.0002","6.7366","0.00015"
"","24.5580","0.0002","-0.0002","6.7541","0.00014"
"","24.5780","0.0002","-0.0002","6.7722","0.00013"
"","24.5980","0.0002","-0.0002","6.7909","0.00014"
"","24.6180","0.0002","-0.0002","6.8100","0.00016"
"","24.6380","0.0002","-0.0002","6.8297","0.00016"
"","24.6580","0.0002","-0.0002","6.8504","0.00016"
"","24.6780","0.0002","-0.0002","6.8720","0.00017"
"","24.6980","0.0002","-0.0002","6.8940","0.00016"
"","24.7180","0.0002","-0.0002","6.9160","0.00017"
"","24.7380","0.0002","-0.0002","6.9376","0.00017"
"","24.7580","0.0002","-0.0002","6.9585","0.00016"
"","24.7780","0.0002","-0.0002","6.9790","0.00015"
"","24.7980","0.0002","-0.0002","6.9999","0.00016"
"","24.8180","0.0002","-0.0002","7.0214","0.00016"
"","24.8380","0.0002","-0.0002","7.0422","0.00016"
"","24.8580","0.0002","-0.0002","7.0614","0.00016"
"","24.8780","0.0002","-0.0002","7.0797","0.00015"
"","24.8980","0.0002","-0.0002","7.0974","0.00015"
"","24.9180","0.0002","-0.0002","7.1146","0.00014"
"","24.9380","0.0002","-0.0002","7.1322","0.00016"
"","24.9580","0.0002","-0.0002","7.1509","0.00015"
"","24.9780","0.0002","-0.0002","7.1700","0.00015"
"","24.9980","0.0002","-0.0002","7.1894","0.00016"
"","25.0180","0.0002","-0.0002","7.2099","0.00017"
"","25.0380","0.0002","-0.0002","7.2311","0.00018"
"","25.0580","0.0002","-0.0002","7.2529","0.00017"
"","25.0780","0.0002","-0.0002","7.2754","0.00016"
"","25.0980","0.0002","-0.0002","7.2980","0.00016"
"","25.1180","0.0002","-0.0002","7.3203","0.00017"
"","25.1380","0.0002","-0.0002","7.3416","0.00018"
"","25.1580","0.0002","-0.0002","7.3622","0.00018"
"","25.1780","0.0002","-0.0002","7.3828","0.00017"
"","25.1980","0.0002","-0.0002","7.4035","0.00017"
"","25.2180","0.0002","-0.0002","7.4242","0.00016"
"","25.2380","0.0002","-0.0002","7.4438","0.00016"
"","25.2580","0.0002","-0.0002","7.4620","0.00015"
"","25.2780","0.0002","-0.0002","7.4790","0.00015"
"","25.2980","0.0002","-0.0002","7.4960","0.00015"
"","25.3180","0.0002","-0.0002","7.5138","0.00016"
"","25.3380","0.0002","-0.0002","7.5323","0.00017"
"","25.3580","0.0002","-0.0002","7.5512","0.00016"
"","25.3780","0.0002","-0.0002","7.5703","0.00014"
"","25.3980","0.0002","-0.0002","7.5900","0.00014"
"","25.4180","0.0002","-0.0002","7.6104","0.00017"
"","25.4380","0.0002","-0.0002","7.6317","0.00018"
"","25.4580","0.0002","-0.0002","7.6537","0.00019"
"","25.4780","0.0002","-0.0002","7.6757","0.00017"
"","25.4980","0.0002","-0.0002","7.6973","0.00015"
"","25.5180","0.0002","-0.0002","7.7182","0.00015"
"","25.5380","0.0002","-0.0002","7.7390","0.00017"
"","25.5580","0.0002","-0.0002","7.7601","0.00018"
"","25.5780","0.0002","-0.0002","7.7808","0.00017"
"","25.5980","0.0002","-0.0002","7.8010","0.00017"
"","25.6180","0.0002","-0.0002","7.8202","0.00017"
"","25.6380","0.0002","-0.0002","7.8383","0.00017"
"","25.6580","0.0002","-0.0002","7.8558","0.00017"
"","25.6780","0.0002","-0.0002","7.8729","0.00017"
"","25.6980","0.0002","-0.0002","7.8905","0.00018"
"","25.7180","0.0002","-0.0002","7.9092","0.00017"
"","25.7380","0.0002","-0.0002","7.9287","0.00017"
"","25.7580","0.0002","-0.0002","7.9484","0.00018"
"","25.7780","0.0002","-0.0002","7.9684","0.00017"
"","25.7980","0.0002","-0.0002","7.9899","0.00018"
"","25.8180","0.0002","-0.0002","8.0127","0.00018"
"","25.8380","0.0002","-0.0002","8.0353","0.00019"
"","25.8580","0.0002","-0.0002","8.0581","0.00019"
"","25.8780","0.0002","-0.0002","8.0808","0.00019"
"","25.8980","0.0002","-0.0002","8.1022","0.00018"
"","25.9180","0.0002","-0.0002","8.1227","0.00017"
"","25.9380","0.0002","-0.0002","8.1431","0.00017"
"","25.9580","0.0002","-0.0002","8.1636","0.00016"
"","25.9780","0.0002","-0.0002","8.1837","0.00017"
"","25.9980","0.0002","-0.0002","8.2027","0.00016"
"","26.0180","0.0002","-0.0002","8.2204","0.00016"
"","26.0380","0.0002","-0.0002","8.2376","0.00018"
"","26.0580","0.0002","-0.0002","8.2549","0.00018"
"","26.0780","0.0002","-0.0002","8.2725","0.00017"
"","26.0980","0.0002","-0.0002","8.2907","0.00018"
"","26.1180","0.0002","-0.0002","8.3098","0.00018"
"","26.1380","0.0002","-0.0002","8.3295","0.00020"
"","26.1580","0.0002","-0.0002","8.3497","0.00019"
"","26.1780","0.0002","-0.0002","8.3708","0.00018"
"","26.1980","0.0002","-0.0002","8.3926","0.00019"
"","26.2180","0.0002","-0.0002","8.4143","0.00018"
"","26.2380","0.0002","-0.0002","8.4358","0.00017"
"","26.2580","0.0002","-0.0002","8.4571","0.00018"
"","26.2780","0.0002","-0.0002","8.4777","0.00017"
"","26.2980","0.0002","-0.0002","8.4982","0.00018"
"","26.3180","0.0002","-0.0002","8.5191","0.00018"
"","26.3380","0.0002","-0.0002","8.5398","0.00018"
"","26.3580","0.0002","-0.0002","8.5596","0.00018"
"","26.3780","0.0002","-0.0002","8.5784","0.00018"
"","26.3980","0.0002","-0.0002","8.5965","0.00018"
"","26.4180","0.0002","-0.0002","8.6138","0.00018"
